"method","status","timestamp","error"
"unadj","done","2026-05-18 10:51:43.464235",""
"lm","done","2026-05-18 10:52:15.349326",""
"lm_interact","done","2026-05-18 10:52:45.591533",""
"rf","done","2026-05-18 10:54:15.683549",""
"bart","done","2026-05-18 11:03:13.272048",""
"xgboost","done","2026-05-18 11:05:11.045545",""
"super","done","2026-05-18 11:26:56.698679",""
"correct_model","done","2026-05-18 11:27:26.000587",""
