"n","target_r2","achieved_r2_raw","ss","setting","Estimator","Procedure","ModelSpec","mean_estimate","mean_bias","mean_n_obs","mc_sd_estimate","mc_var_estimate","mc_se_estimate","sd_estimate","var_estimate","mean_bootstrap_se","sd_bootstrap_se","mean_bootstrap_bias","mean_eif_se","mean_eif_var","coverage_95","coverage_95_mc_mean","coverage_95_bc","reject_h0_effect_prob","reject_h0_null_prob","mean_ci_lower","mean_ci_upper","mean_bc_ci_lower","mean_bc_ci_upper","mean_bootstrap_time_sec","mean_replicate_time_sec","std_bias","relative_efficiency"
1000,0.2,0.200000000000002,81.1581892217526,"setting_three","lm","single_stage","m1",51.5447862746224,1.54478627462238,608.122,6.818154717341,46.4872337495994,0.304917148581707,6.818154717341,46.4872337495994,7.0179066237547,0.586133820239962,0.0278245836211958,NA,NA,0.954,0.958,0.952,0.046,1,37.7899420451981,65.2996305040467,37.7621174615769,65.2718059204255,1.16087158489227,1.16574940729141,0.226569554177678,1
