"replicate","Estimator","Procedure","ModelSpec","n_obs","estimate","bias","eif_var","eif_se","bootstrap_se","bootstrap_bias","bc_estimate","ci_lower","ci_upper","bc_ci_lower","bc_ci_upper","covered_true_95","covered_true_95_bc","reject_h0_effect","reject_h0_null","bootstrap_time_sec","replicate_time_sec","covered_mc_mean_95"
1,"lm_interact","single_stage","m1",619,47.6893720986639,-2.31062790133613,NA,NA,7.74849317233164,0.22715529624282,47.4622168024211,32.5026045464393,62.8761396508884,32.2754492501965,62.6489843546456,1,1,0,1,1.60929894447327,1.64651393890381,NA
2,"lm_interact","single_stage","m1",612,45.7359699331626,-4.26403006683737,NA,NA,7.3211286073474,-1.29210536173948,47.0280752949021,31.3868215365758,60.0851183297494,32.6789268983153,61.3772236914889,1,1,0,1,1.30438899993896,1.3380138874054,NA
3,"lm_interact","single_stage","m1",603,48.6957987179907,-1.30420128200934,NA,NA,6.86585134213173,2.39036661775766,46.305432100233,35.2389773642065,62.1526200717748,32.8486107464488,59.7622534540172,1,1,0,1,1.33026385307312,1.36920189857483,NA
4,"lm_interact","single_stage","m1",617,46.1067297744313,-3.89327022556866,NA,NA,8.1258303525409,1.4441860962461,44.6625436781852,30.1803949389688,62.0330646098939,28.7362088427227,60.5888785136478,1,1,0,1,1.35779595375061,1.39303088188171,NA
5,"lm_interact","single_stage","m1",611,39.8986591365007,-10.1013408634993,NA,NA,7.36253104777659,1.76616526000172,38.132493876499,25.4683634478007,54.3289548252008,23.7021981877989,52.5627895651991,1,1,0,1,1.35326099395752,1.38516116142273,NA
6,"lm_interact","single_stage","m1",611,42.9077056104045,-7.09229438959548,NA,NA,7.66844145791485,-0.474745059641201,43.3824506700457,27.8778365353376,57.9375746854715,28.3525815949788,58.4123197451127,1,1,0,1,1.29368591308594,1.32870602607727,NA
7,"lm_interact","single_stage","m1",611,43.1181437063752,-6.88185629362485,NA,NA,7.98321149707236,-0.125419647391944,43.2435633537671,27.4713366911472,58.7649507216031,27.5967563385392,58.890370368995,1,1,0,1,1.34725308418274,1.37662792205811,NA
8,"lm_interact","single_stage","m1",613,68.1923200197039,18.1923200197039,NA,NA,8.28114740329364,-2.28650536798567,70.4788253876896,51.961569358581,84.4230706808269,54.2480747265667,86.7095760488125,0,0,1,1,1.34110903739929,1.36882090568542,NA
9,"lm_interact","single_stage","m1",603,55.4351676709557,5.43516767095572,NA,NA,7.3372207113913,1.69929044218778,53.7358772287679,41.0544793300074,69.815856011904,39.3551888878196,68.1165655697162,1,1,0,1,1.35108208656311,1.38785004615784,NA
10,"lm_interact","single_stage","m1",621,49.0015954606384,-0.998404539361587,NA,NA,6.76448360941432,0.480384270954936,48.5212111896835,35.7434512121748,62.259739709102,35.2630669412199,61.779355438147,1,1,0,1,1.36788582801819,1.40033388137817,NA
11,"lm_interact","single_stage","m1",610,45.1046279343003,-4.89537206569967,NA,NA,6.82977042642713,1.77042673728107,43.3342011970193,31.7185238758264,58.4907319927743,29.9480971385453,56.7203052554932,1,1,0,1,1.45648002624512,1.49378085136414,NA
12,"lm_interact","single_stage","m1",603,47.0558100765344,-2.94418992346564,NA,NA,8.97652027881544,0.111504040790869,46.9443060357435,29.4621536235627,64.649466529506,29.3506495827718,64.5379624887152,1,1,0,1,1.34319400787354,1.34665298461914,NA
13,"lm_interact","single_stage","m1",598,58.0252364141544,8.02523641415442,NA,NA,8.34581472638525,0.204880351743952,57.8203560624105,41.6677401287953,74.3827326995135,41.4628597770514,74.1778523477696,1,1,0,1,1.57113695144653,1.57458686828613,NA
14,"lm_interact","single_stage","m1",578,47.9958910638059,-2.00410893619412,NA,NA,8.17268333903833,0.10909297913723,47.8867980846686,31.9777260622402,64.0140560653715,31.868633083103,63.9049630862343,1,1,0,1,1.44411301612854,1.447585105896,NA
15,"lm_interact","single_stage","m1",601,46.1988646253948,-3.80113537460517,NA,NA,6.72765613893258,-2.05697137041946,48.2558359958143,33.0129008927172,59.3848283580725,35.0698722631366,61.4417997284919,1,1,0,1,1.38445782661438,1.3917248249054,NA
16,"lm_interact","single_stage","m1",611,53.3642056260831,3.3642056260831,NA,NA,7.19742835271772,0.993280074205515,52.3709255518776,39.2575052734489,67.4709059787173,38.2642251992434,66.4776259045118,1,1,0,1,1.35606813430786,1.35990905761719,NA
17,"lm_interact","single_stage","m1",618,57.5670218047477,7.56702180474774,NA,NA,7.18655252539776,-0.533829666974469,58.1008514717222,43.4816376819628,71.6524059275327,44.0154673489372,72.1862355945072,1,1,0,1,1.4770200252533,1.48119282722473,NA
18,"lm_interact","single_stage","m1",615,63.9901276782359,13.9901276782359,NA,NA,7.74589692615591,-0.477255683281719,64.4673833615176,48.8084486750108,79.171806681461,49.2857043582925,79.6490623647427,1,1,0,1,1.48764801025391,1.49717307090759,NA
19,"lm_interact","single_stage","m1",611,43.5852422063683,-6.41475779363166,NA,NA,6.54681412340686,0.92861823484651,42.6566239715218,30.7537223110127,56.416762101724,29.8251040761662,55.4881438668774,1,1,0,1,1.46108102798462,1.46837615966797,NA
20,"lm_interact","single_stage","m1",613,50.1280237194869,0.128023719486933,NA,NA,6.9930380100049,0.827745503932867,49.3002782155541,36.4219210773577,63.8341263616162,35.5941755734248,63.0063808576833,1,1,0,1,1.5686411857605,1.57642579078674,NA
21,"lm_interact","single_stage","m1",631,50.8070474858123,0.807047485812269,NA,NA,7.46170711491733,-1.11152740529455,51.9185748911068,36.182370277388,65.4317246942365,37.2938976826826,66.5432520995311,1,1,0,1,1.46598100662231,1.46958494186401,NA
22,"lm_interact","single_stage","m1",574,45.5603473093641,-4.43965269063592,NA,NA,7.26399946049291,0.496318006166376,45.0640293031977,31.3231699830796,59.7975246356485,30.8268519769132,59.3012066294822,1,1,0,1,1.6523289680481,1.65774607658386,NA
23,"lm_interact","single_stage","m1",593,50.2028580171082,0.202858017108177,NA,NA,6.72804767131439,0.198655807823272,50.0042022092849,37.0161268950634,63.389589139153,36.8174710872401,63.1909333313297,1,1,0,1,1.37023210525513,1.37400102615356,NA
24,"lm_interact","single_stage","m1",595,43.0480885864983,-6.95191141350171,NA,NA,7.27037481704445,-0.68367095566817,43.7317595421665,28.7984157909842,57.2977613820124,29.4820867466524,57.9814323376806,1,1,0,1,1.2924599647522,1.29615902900696,NA
25,"lm_interact","single_stage","m1",617,36.9204918585701,-13.0795081414299,NA,NA,7.44798626334914,1.13735205768397,35.7831398008861,22.3227070250568,51.5182766920835,21.1853549673728,50.3809246343995,1,1,0,1,1.30239701271057,1.30669808387756,NA
26,"lm_interact","single_stage","m1",616,53.9718751394715,3.97187513947149,NA,NA,7.62482925952055,0.181507760814327,53.7903673786572,39.027484402544,68.916265876399,38.8459766417297,68.7347581155846,1,1,0,1,1.38832402229309,1.39165806770325,NA
27,"lm_interact","single_stage","m1",613,36.7543230786502,-13.2456769213498,NA,NA,6.91717820310812,1.89204692211769,34.8622761565325,23.1969029259128,50.3117432313876,21.3048560037951,48.4196963092699,1,0,0,1,1.33330392837524,1.33705019950867,NA
28,"lm_interact","single_stage","m1",607,50.0877408542652,0.087740854265185,NA,NA,7.75796300382368,0.812224305653302,49.2755165486119,34.8824127733766,65.2930689351538,34.0701884677233,64.4808446295005,1,1,0,1,1.3592689037323,1.36271119117737,NA
29,"lm_interact","single_stage","m1",630,46.8873230951474,-3.1126769048526,NA,NA,7.14209436602151,-0.500454978817345,47.3877780739647,32.8890753635588,60.885570826736,33.3895303423762,61.3860258055533,1,1,0,1,1.31657695770264,1.32014393806458,NA
30,"lm_interact","single_stage","m1",608,50.8123524744238,0.812352474423811,NA,NA,6.02913276114388,2.29848835736242,48.5138641170614,38.9954694045713,62.6292355442763,36.6969810472089,60.3307471869139,1,1,0,1,1.30728697776794,1.31098794937134,NA
31,"lm_interact","single_stage","m1",594,40.3327828783351,-9.66721712166486,NA,NA,7.66078822383743,0.462518837559003,39.8702640407761,25.3179138664252,55.3476518902451,24.8553950288662,54.8851330526861,1,1,0,1,1.35429692268372,1.36231303215027,NA
32,"lm_interact","single_stage","m1",623,45.2871736387718,-4.7128263612282,NA,NA,6.98384883351567,-0.357351297198306,45.6445249359701,31.599081451609,58.9752658259346,31.9564327488073,59.3326171231329,1,1,0,1,1.3741409778595,1.37764501571655,NA
33,"lm_interact","single_stage","m1",609,60.1512335252795,10.1512335252795,NA,NA,8.52796339824593,-0.553641631622078,60.7048751569016,43.4367324032416,76.8657346473173,43.9903740348637,77.4193762789394,1,1,0,1,1.27119588851929,1.27819895744324,NA
34,"lm_interact","single_stage","m1",585,45.1437598227427,-4.85624017725734,NA,NA,7.64448363602321,-4.05969112732943,49.2034509500721,30.1608472157314,60.1266724297539,34.2205383430608,64.1863635570834,1,1,0,1,1.24771809577942,1.25583791732788,NA
35,"lm_interact","single_stage","m1",628,59.3124187236588,9.31241872365882,NA,NA,8.02969650870036,0.648732974068501,58.6636857495903,43.5745027598191,75.0503346874985,42.9257697857506,74.40160171343,1,1,0,1,1.18304085731506,1.1865770816803,NA
36,"lm_interact","single_stage","m1",602,53.215151528165,3.21515152816499,NA,NA,7.62464063222716,0.144583762112852,53.0705677660521,38.2711304939391,68.1591725623909,38.1265467318262,68.0145888002781,1,1,0,1,1.22637987136841,1.22994685173035,NA
37,"lm_interact","single_stage","m1",611,71.796309028867,21.796309028867,NA,NA,8.26608910144706,-0.460459228011558,72.2567682568785,55.5950720970317,87.9975459607023,56.0555313250432,88.4580051887138,0,0,1,1,1.18880391120911,1.19265103340149,NA
38,"lm_interact","single_stage","m1",568,50.5916010645045,0.591601064504466,NA,NA,7.22811580481467,-0.735011987445134,51.3266130519496,36.424754410983,64.758447718026,37.1597663984281,65.4934597054711,1,1,0,1,1.23376798629761,1.24200105667114,NA
39,"lm_interact","single_stage","m1",620,40.9440663334947,-9.05593366650535,NA,NA,6.34369549331282,-0.820858470358615,41.7649248038533,28.5106516377125,53.3774810292768,29.3315101080711,54.1983394996354,1,1,0,1,1.22424006462097,1.22798800468445,NA
40,"lm_interact","single_stage","m1",581,59.9898581525943,9.9898581525943,NA,NA,8.13818209872115,-2.74700855431771,62.736866706912,44.0393143394723,75.9404019657163,46.78632289379,78.687410520034,1,1,0,1,1.24781203269958,1.25152587890625,NA
41,"lm_interact","single_stage","m1",599,70.6028379109526,20.6028379109526,NA,NA,9.89887436340315,-1.78732057284789,72.3901584838004,51.2014006711955,90.0042751507096,52.9887212440434,91.7915957235575,0,0,1,1,1.27329802513123,1.27668499946594,NA
42,"lm_interact","single_stage","m1",612,52.7483449876448,2.74834498764485,NA,NA,8.0290571781666,0.518399773117679,52.2299452145272,37.0116820886255,68.4850078866642,36.4932823155078,67.9666081135465,1,1,0,1,1.21404099464417,1.21745681762695,NA
43,"lm_interact","single_stage","m1",594,62.1462185645635,12.1462185645635,NA,NA,8.99561941622775,0.778631587766547,61.3675869767969,44.5151284901279,79.7773086389991,43.7364969023613,78.9986770512325,1,1,0,1,1.23110294342041,1.23457217216492,NA
44,"lm_interact","single_stage","m1",591,44.6374786518976,-5.36252134810236,NA,NA,7.53802398032739,0.201654092303478,44.4358245595942,29.8632231358567,59.4117341679386,29.6615690435532,59.2100800756351,1,1,0,1,1.21114706993103,1.21481704711914,NA
45,"lm_interact","single_stage","m1",611,54.8234438393788,4.82344383937883,NA,NA,8.62606444146434,-1.09491028920566,55.9183541285845,37.9166682057871,71.7302194729706,39.0115784949928,72.8251297621762,1,1,0,1,1.24907517433167,1.25244998931885,NA
46,"lm_interact","single_stage","m1",599,56.2582138495149,6.25821384951487,NA,NA,6.71836382182712,-1.40120477466642,57.6594186241813,43.0904627236968,69.4259649753329,44.4916674983633,70.8271697499993,1,1,0,1,1.27759385108948,1.28117299079895,NA
47,"lm_interact","single_stage","m1",614,58.2624828491733,8.26248284917335,NA,NA,7.93755550276992,1.55782748426392,56.7046553649094,42.7051599384566,73.8198057598901,41.1473324541927,72.2619782756262,1,1,0,1,1.35560393333435,1.35978507995605,NA
48,"lm_interact","single_stage","m1",618,42.715494455324,-7.28450554467599,NA,NA,9.09942043686079,-1.3584978137873,44.0739922691113,24.8809581188891,60.5500307917589,26.2394559326764,61.9085286055462,1,1,0,1,1.34297490119934,1.35712599754333,NA
49,"lm_interact","single_stage","m1",601,53.1921786815925,3.19217868159254,NA,NA,7.68827890173198,0.62480875491967,52.5673699266729,38.1234289310987,68.2609284320864,37.498620176179,67.6361196771667,1,1,0,1,1.300213098526,1.30910897254944,NA
50,"lm_interact","single_stage","m1",623,47.6374490744509,-2.36255092554912,NA,NA,7.63828246744572,1.45848102280075,46.1789680516501,32.6666905345135,62.6082076143882,31.2082095117128,61.1497265915875,1,1,0,1,1.2083010673523,1.215900182724,NA
51,"lm_interact","single_stage","m1",595,27.7937690584901,-22.2062309415099,NA,NA,7.81026400321231,2.49542265338907,25.298346405101,12.4859329024444,43.1016052145359,9.99051024905529,40.6061825611468,0,0,1,1,1.32266902923584,1.32651400566101,NA
52,"lm_interact","single_stage","m1",593,46.2860900019887,-3.71390999801131,NA,NA,8.12747522234356,-1.60856133515676,47.8946513371455,30.3565312809537,62.2156487230237,31.9650926161104,63.8242100581805,1,1,0,1,1.27044820785522,1.27766489982605,NA
53,"lm_interact","single_stage","m1",603,49.2838872273504,-0.716112772649609,NA,NA,7.60767732888256,-0.176106805068272,49.4599940324187,34.3731136567387,64.1946607979621,34.549220461807,64.3707676030304,1,1,0,1,1.28021502494812,1.28369998931885,NA
54,"lm_interact","single_stage","m1",611,47.6674212086402,-2.33257879135976,NA,NA,7.11666455845927,0.139491564376499,47.5279296442637,33.7190149840074,61.6158274332731,33.5795234196309,61.4763358688966,1,1,0,1,1.27496600151062,1.27874708175659,NA
55,"lm_interact","single_stage","m1",630,59.4962987688532,9.49629876885323,NA,NA,7.42826557631227,-2.48226189881552,61.9785606676688,44.9371657716825,74.0554317660239,47.419427670498,76.5376936648395,1,1,0,1,1.31788301467896,1.32153511047363,NA
56,"lm_interact","single_stage","m1",624,45.7602011419378,-4.23979885806224,NA,NA,7.39364729357812,0.690285846646447,45.0699152952913,31.2689187321326,60.2514835517429,30.5786328854862,59.5611977050965,1,1,0,1,1.24302887916565,1.24705100059509,NA
57,"lm_interact","single_stage","m1",611,44.3829658400695,-5.61703415993051,NA,NA,6.57094648385675,-0.544005087833938,44.9269709279034,31.5041473873702,57.2617842927688,32.0481524752041,57.8057893806028,1,1,0,1,1.23575711250305,1.23951005935669,NA
58,"lm_interact","single_stage","m1",633,51.2556062213595,1.25560622135952,NA,NA,7.4699475398195,0.508815695533322,50.7467905258262,36.6147780769097,65.8964343658093,36.1059623813764,65.387618670276,1,1,0,1,1.23819899559021,1.24181795120239,NA
59,"lm_interact","single_stage","m1",623,57.2306315945568,7.23063159455685,NA,NA,7.26759561141745,-0.29609426905305,57.5267258636099,42.9864059419773,71.4748572471364,43.2825002110303,71.7709515161895,1,1,0,1,1.23318982124329,1.23807001113892,NA
60,"lm_interact","single_stage","m1",616,58.2615786057709,8.26157860577088,NA,NA,7.71061758566488,-0.177404843275994,58.4389834490469,43.1490458393065,73.3741113722352,43.3264506825825,73.5515162155112,1,1,0,1,1.20625710487366,1.20966196060181,NA
61,"lm_interact","single_stage","m1",625,36.6981159697726,-13.3018840302274,NA,NA,6.65181323027226,1.12339892954743,35.5747170402252,23.660801606552,49.7354303329933,22.5374026770046,48.6120314034459,0,0,1,1,1.27754282951355,1.28148794174194,NA
62,"lm_interact","single_stage","m1",603,51.1052731745292,1.1052731745292,NA,NA,7.80792246857769,-0.744485795787796,51.849758970317,35.8020263420359,66.4085200070225,36.5465121378236,67.1530058028103,1,1,0,1,1.26929807662964,1.27276396751404,NA
63,"lm_interact","single_stage","m1",601,46.6296614127855,-3.37033858721446,NA,NA,5.81733034689884,-1.45121766237241,48.0808790751579,35.2279034466919,58.0314193788792,36.6791211090643,59.4826370412516,1,1,0,1,1.26741194725037,1.2710337638855,NA
64,"lm_interact","single_stage","m1",594,52.0788704443356,2.07887044433561,NA,NA,7.86128717458374,0.250387149522012,51.8284832948136,36.6710307100248,67.4867101786464,36.4206435605028,67.2363230291244,1,1,0,1,1.26089811325073,1.26720094680786,NA
65,"lm_interact","single_stage","m1",614,55.1377609973903,5.13776099739033,NA,NA,7.83042460946133,-1.6788145979613,56.8165755953516,39.79041077919,70.4851112155906,41.4692253771513,72.1639258135519,1,1,0,1,1.23674702644348,1.24044013023376,NA
66,"lm_interact","single_stage","m1",600,43.0844180979687,-6.91558190203133,NA,NA,7.31809951404549,-0.98736579643645,44.0717838944051,28.7412066151594,57.4276295807779,29.7285724115959,58.4149953772144,1,1,0,1,1.17921614646912,1.18327498435974,NA
67,"lm_interact","single_stage","m1",611,42.1613114990055,-7.83868850099452,NA,NA,7.24333793801226,0.98849120955802,41.1728202894475,27.9646300126488,56.3579929853621,26.9761388030908,55.3695017758041,1,1,0,1,1.2734968662262,1.27709817886353,NA
68,"lm_interact","single_stage","m1",630,46.7335128718656,-3.26648712813435,NA,NA,7.53756435796713,1.64460051138924,45.0889123604764,31.9601581990973,61.506867544634,30.3155576877081,59.8622670332448,1,1,0,1,1.2475049495697,1.25578188896179,NA
69,"lm_interact","single_stage","m1",613,58.1491798519996,8.14917985199963,NA,NA,8.11343770579898,2.76234571584665,55.386834136153,42.2471341578243,74.0512255461749,39.4847884419777,71.2888798303283,1,1,0,1,1.22257804870605,1.22636890411377,NA
70,"lm_interact","single_stage","m1",611,61.260087111363,11.260087111363,NA,NA,7.80269934534026,-0.813220772222202,62.0733078835852,45.9670774123019,76.5530968104242,46.7802981845241,77.3663175826464,1,1,0,1,1.21952414512634,1.2228307723999,NA
71,"lm_interact","single_stage","m1",599,49.2394941537607,-0.760505846239255,NA,NA,7.70307584542458,-0.969242441028193,50.2087365947889,34.1417429265481,64.3372453809734,35.1109853675763,65.3064878220015,1,1,0,1,1.25796890258789,1.26391506195068,NA
72,"lm_interact","single_stage","m1",623,39.2705371803503,-10.7294628196497,NA,NA,8.47171766948559,0.40331035555937,38.8672268247909,22.6662756609669,55.8747986997336,22.2629653054076,55.4714883441743,1,1,0,1,1.19530892372131,1.1986300945282,NA
