"replicate","Estimator","Procedure","ModelSpec","n_obs","estimate","bias","eif_var","eif_se","bootstrap_se","bootstrap_bias","bc_estimate","ci_lower","ci_upper","bc_ci_lower","bc_ci_upper","covered_true_95","covered_true_95_bc","reject_h0_effect","reject_h0_null","bootstrap_time_sec","replicate_time_sec","covered_mc_mean_95"
1,"unadj","tmle","m1",309,65.0920249242222,15.0920249242222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00101852416992188,NA
2,"unadj","tmle","m1",292,68.2466197627601,18.2466197627601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00100111961364746,NA
3,"unadj","tmle","m1",306,60.8384355175153,10.8384355175153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000980377197265625,NA
4,"unadj","tmle","m1",316,59.5272191816829,9.52721918168294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000997304916381836,NA
5,"unadj","tmle","m1",291,58.9022449123807,8.90224491238072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000993251800537109,NA
6,"unadj","tmle","m1",294,63.8341837701714,13.8341837701714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000967264175415039,NA
7,"unadj","tmle","m1",302,62.8041828718429,12.8041828718429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000956058502197266,NA
8,"unadj","tmle","m1",314,59.6424719934604,9.64247199346036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000973224639892578,NA
9,"unadj","tmle","m1",300,58.417369311347,8.41736931134704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000931501388549805,NA
10,"unadj","tmle","m1",296,49.844315749751,-0.155684250248981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000637292861938477,NA
