"Estimator","mean_estimate","mean_bias","mc_sd_estimate","mc_var_estimate","mc_se_estimate","sd_estimate","var_estimate","mean_bootstrap_se","sd_bootstrap_se","mean_bootstrap_bias","coverage_95","coverage_95_mc_mean","coverage_95_bc","reject_h0_effect_prob","reject_h0_null_prob","mean_ci_lower","mean_ci_upper","mean_bc_ci_lower","mean_bc_ci_upper","mean_bootstrap_time_sec","mean_replicate_time_sec"
"bart",50.1499320976736,0.149932097673595,3.24671913499094,10.5411851415163,0.145197693793781,3.24671913499094,10.5411851415163,3.09940503982747,0.197116423224673,-0.028602800113576,0.948,0.944,0.934,0.052,1,44.0752098461098,56.2246543492374,44.1038126462234,56.2532571493509,1175.86274797344,1180.54735882854
