"replicate","Estimator","estimate","bias","bootstrap_se","bootstrap_bias","bc_estimate","ci_lower","ci_upper","bc_ci_lower","bc_ci_upper","covered_true_95","covered_true_95_bc","reject_h0_effect","reject_h0_null","bootstrap_time_sec","replicate_time_sec","covered_mc_mean_95"
1,"super",43.0214430129284,-6.97855698707156,3.38586721524992,-3.00626931274308,46.0277123256715,36.3852652146037,49.6576208112532,39.3915345273467,52.6638901239963,0,1,1,1,1549.64964008331,1556.00215291977,1
2,"super",42.8160163573266,-7.18398364267338,3.39934366084056,-3.78614664705421,46.6021630043808,36.1534252110046,49.4786075036487,39.9395718580588,53.2647541507029,0,1,1,1,1538.16380381584,1544.27760505676,1
3,"super",46.2674537179402,-3.73254628205983,3.68937536729701,-1.22667462342184,47.494128341362,39.0364108725888,53.4984965632915,40.2630854960106,54.7251711867134,1,1,0,1,1526.09984993935,1531.9131398201,1
4,"super",46.209625370219,-3.79037462978103,3.40565111518165,-1.34750085075973,47.5571262209787,39.5346718405543,52.8845788998837,40.882172691314,54.2320797506434,1,1,0,1,1534.55341005325,1540.61805105209,1
5,"super",46.7891591655865,-3.21084083441352,3.20200853258172,-1.27353329757122,48.0626924631577,40.5133377635364,53.0649805676366,41.7868710611076,54.3385138652078,1,1,0,1,1530.50663399696,1536.63818693161,1
6,"super",52.4178228608171,2.41782286081706,3.22584471626607,-3.67188477607851,56.0897076368956,46.0952833972167,58.7403623244174,49.7671681732952,62.4122471004959,1,1,0,1,1531.91094708443,1538.31825017929,1
7,"super",47.8484799763342,-2.1515200236658,3.74687876217887,-1.82416914002087,49.6726491163551,40.5047325480256,55.1922274046428,42.3289016880465,57.0163965446637,1,1,0,1,1597.32347607613,1603.75551319122,1
8,"super",53.089348205268,3.08934820526803,3.56556947112467,-2.25943006939413,55.3487782746622,46.1009604574881,60.0777359530479,48.3603905268823,62.337166022442,1,1,0,1,1538.55229687691,1544.88822197914,1
9,"super",44.3613837560953,-5.63861624390471,3.1566426482893,-2.28045726361041,46.6418410197057,38.1744778533851,50.5482896588055,40.4549351169955,52.8287469224159,1,1,0,1,1534.62973284721,1540.99004411697,1
10,"super",50.0059027762071,0.0059027762070869,3.793259182767,-3.14621684944291,53.15211962565,42.5712513939579,57.4405541584563,45.7174682434008,60.5867710078992,1,1,0,1,1539.44850921631,1545.58670306206,1
11,"super",40.8983156265014,-9.10168437349859,3.54711786489629,-2.31476860423987,43.2130842307413,33.9460923623861,47.8505388906167,36.2608609666259,50.1653074948566,0,1,1,1,1593.78408312798,1599.86181282997,0
12,"super",48.1823544370204,-1.81764556297963,3.46572816473778,-2.25503626687814,50.4373907038985,41.3896520539282,54.9750568201125,43.6446883208064,57.2300930869907,1,1,0,1,1650.57700490952,1657.31929707527,1
13,"super",47.6314502810444,-2.36854971895557,3.51425471423028,-1.80830001970779,49.4397503007522,40.743637608653,54.5192629534359,42.5519376283608,56.3275629731437,1,1,0,1,1644.72147321701,1651.38044786453,1
14,"super",50.9296001260714,0.929600126071371,3.18561371194072,-3.30262625395688,54.2322263800283,44.6859119820106,57.1732882701321,47.9885382359675,60.475914524089,1,1,0,1,1644.87550997734,1651.82810211182,1
15,"super",45.5306159510408,-4.46938404895918,3.77085270179705,-2.86473913401387,48.3953550850547,38.139880464513,52.9213514375686,41.0046195985269,55.7860905715825,1,1,0,1,1644.21984910965,1650.85667800903,1
16,"super",54.9937642326216,4.99376423262163,3.85510004854621,-3.9200336220527,58.9137978546743,47.4379069806724,62.5496214845708,51.3579406027251,66.4696551066235,1,0,0,1,1650.52703285217,1657.04540801048,1
17,"super",49.2397331951831,-0.760266804816922,4.38911168828405,-2.45176796603911,51.6915011612222,40.6372323620225,57.8422340283436,43.0890003280617,60.2940019943827,1,1,0,1,1638.81916713715,1645.66388487816,1
18,"super",47.3121430623869,-2.68785693761309,3.47925028337284,-1.42780146751689,48.7399445299038,40.4929378137754,54.1313483109984,41.9207392812923,55.5591497785153,1,1,0,1,1651.93491196632,1658.7905819416,1
19,"super",52.6966127118098,2.69661271180983,3.76932665243244,-3.96568491789409,56.6622976297039,45.3088682270753,60.0843571965443,49.2745531449694,64.0500421144384,1,1,0,1,1650.68581295013,1657.93956494331,1
20,"super",43.033415965402,-6.96658403459802,3.50838552459809,-1.7910267485356,44.8244427139376,36.1571066933081,49.9097252374959,37.9481334418437,51.7007519860315,0,1,1,1,1638.64724397659,1645.47432899475,1
21,"super",46.3515593471951,-3.64844065280494,2.95118259263184,-1.60433878780849,47.9558981350036,40.5673477538351,52.135770940555,42.1716865416436,53.7401097283635,1,1,0,1,1644.66239118576,1651.54536604881,1
22,"super",45.1191909255248,-4.88080907447517,3.2934417352057,-2.33050491682656,47.4496958423514,38.6641637393406,51.5742181117091,40.9946686561671,53.9047230285357,1,1,0,1,1652.43527889252,1659.06139397621,1
23,"super",48.5597308327061,-1.44026916729387,2.99592120103855,-3.13550726586558,51.6952380985717,42.6878331781506,54.4316284872617,45.8233404440162,57.5671357531272,1,1,0,1,1632.52115297318,1639.9191031456,1
24,"super",46.985710327238,-3.01428967276202,3.92984106078438,-1.88091642541505,48.866626752653,39.2833633831339,54.688057271342,41.164279808549,56.5689736967571,1,1,0,1,1622.88026285172,1629.81404089928,1
25,"super",44.1139863476377,-5.88601365236226,3.68547299277952,-1.60519827313423,45.719184620772,36.8905920157948,51.3373806794807,38.4957902889291,52.9425789526149,1,1,0,1,1630.52420115471,1637.39752006531,1
26,"super",46.387364479059,-3.61263552094096,3.54284867295631,-1.81732450599169,48.2046889850507,39.4435086773891,53.3312202807289,41.2608331833808,55.1485447867206,1,1,0,1,1630.03322887421,1637.03541111946,1
27,"super",44.5626554443505,-5.43734455564945,3.12804843153782,-0.300976080598332,44.8636315249489,38.4317931766394,50.6935177120617,38.7327692572377,50.99449379266,1,1,0,1,1631.11407518387,1638.05604195595,1
28,"super",54.2847015740868,4.28470157408676,3.72143094559817,-2.76226173378613,57.0469633078729,46.9908309497615,61.578572198412,49.7530926835476,64.3408339321981,1,1,0,1,1631.20181488991,1638.18046808243,1
29,"super",53.4922789612283,3.49227896122827,3.93393424422737,-1.79909756132851,55.2913765225568,45.7819095249938,61.2026483974627,47.5810070863223,63.0017459587912,1,1,0,1,1628.89037704468,1635.66276192665,1
30,"super",44.6413414513773,-5.35865854862272,3.11334077459332,-2.00016289974072,46.641504351118,38.5393056615743,50.7433772411802,40.5394685613151,52.743540140921,1,1,0,1,1629.87320685387,1636.79618906975,1
31,"super",52.5127941278168,2.51279412781678,3.74435239639254,-2.35370752592932,54.8665016537461,45.1739982854612,59.8515899701724,47.5277058113905,62.2052974961017,1,1,0,1,1634.66045498848,1641.49057197571,1
32,"super",51.1069855113216,1.10698551132158,3.31247332289931,-1.26470935542663,52.3716948667482,44.6146570986892,57.5993139239539,45.8793664541158,58.8640232793806,1,1,0,1,1638.56815004349,1645.56795477867,1
33,"super",50.0112252552296,0.0112252552296255,3.63145495829684,-2.97127601478512,52.9825012700147,42.8937043254884,57.1287461849708,45.8649803402735,60.100022199756,1,1,0,1,1625.30137085915,1632.33178710938,1
34,"super",48.3778559738154,-1.62214402618456,3.72590418772718,-3.21726710269946,51.5951230765149,41.0752179560232,55.6804939916077,44.2924850587227,58.8977610943071,1,1,0,1,1654.02598786354,1661.05982398987,1
35,"super",50.1195684499391,0.119568449939138,3.62608356296926,-1.48431200017018,51.6038804501093,43.0125752615867,57.2265616382916,44.4968872617569,58.7108736384617,1,1,0,1,1643.59197306633,1650.22428798676,1
36,"super",48.1882717729054,-1.81172822709456,3.96185451270796,-3.4025732180947,51.5908449910001,40.4231796160104,55.9533639298005,43.8257528341051,59.3559371478952,1,1,0,1,1642.25776982307,1649.04066610336,1
37,"super",52.6189061474006,2.61890614740061,3.73335623020412,-1.34567212618538,53.964578273586,45.3016623947423,59.9361499000589,46.6473345209277,61.2818220262443,1,1,0,1,1637.25771093369,1643.96878790855,1
38,"super",45.3379479400332,-4.66205205996683,3.93266619148629,-3.53517275122616,48.8731206912593,37.6300638415018,53.0458320385646,41.1652365927279,56.5810047897908,1,1,0,1,1642.28862905502,1649.20501208305,1
