"Estimator","mean_estimate","mean_bias","mc_sd_estimate","mc_var_estimate","mc_se_estimate","sd_estimate","var_estimate","mean_bootstrap_se","sd_bootstrap_se","mean_bootstrap_bias","coverage_95","coverage_95_mc_mean","coverage_95_bc","reject_h0_effect_prob","reject_h0_null_prob","mean_ci_lower","mean_ci_upper","mean_bc_ci_lower","mean_bc_ci_upper","mean_bootstrap_time_sec","mean_replicate_time_sec"
"correct_model",50.3700024254516,0.370002425451603,3.09840769822502,9.6001302644201,0.138565004704796,3.09840769822502,9.6001302644201,3.02075261191511,0.206779935543306,-0.00338753753318989,0.94,0.942,0.942,0.06,1,44.4494360998927,56.2905687510105,44.4528236374259,56.2939562885437,4.23397328233719,4.25826195573807
