"Estimator","mean_estimate","mean_bias","mc_sd_estimate","mc_var_estimate","mc_se_estimate","sd_estimate","var_estimate","mean_bootstrap_se","sd_bootstrap_se","mean_bootstrap_bias","coverage_95","coverage_95_mc_mean","coverage_95_bc","reject_h0_effect_prob","reject_h0_null_prob","mean_ci_lower","mean_ci_upper","mean_bc_ci_lower","mean_bc_ci_upper","mean_bootstrap_time_sec","mean_replicate_time_sec"
"unadj",50.6347488070386,0.634748807038645,3.79970162279827,14.4377324222958,0.169927822455864,3.79970162279827,14.4377324222958,3.78765609414867,0.243716690424566,0.00185529792210587,0.944,0.938,0.944,0.056,1,43.2110792766836,58.0584183373937,43.2092239787615,58.0565630394716,0.124932479858399,0.125391842842102
