"replicate","Estimator","estimate","bias","bootstrap_se","bootstrap_bias","bc_estimate","ci_lower","ci_upper","bc_ci_lower","bc_ci_upper","covered_true_95","covered_true_95_bc","reject_h0_effect","reject_h0_null","bootstrap_time_sec","replicate_time_sec","covered_mc_mean_95"
1,"bart",45.1059464787069,-4.89405352129308,3.2300873837684,-0.354972032422317,45.4609185111292,38.7750915396037,51.4368014178102,39.130063572026,51.7917734502325,1,1,0,1,950.44727396965,954.159072160721,1
2,"bart",43.8696715956939,-6.13032840430615,2.95353979337633,-0.534222523804793,44.4038941194986,38.0808399737704,49.6585032176173,38.6150624975752,50.1927257414221,0,1,1,1,950.643872022629,954.144701957703,0
3,"bart",48.5836679853096,-1.41633201469044,3.06269082393333,-0.122049542224545,48.7057175275341,42.5809042746189,54.5864316960002,42.7029538168435,54.7084812382247,1,1,0,1,946.096889972687,949.730189085007,1
4,"bart",46.8641856311354,-3.1358143688646,3.0891871661694,0.867046989709017,45.9971386414264,40.80949004394,52.9188812183308,39.942443054231,52.0518342286218,1,1,0,1,953.98114991188,957.532465934753,1
5,"bart",48.7685711908363,-1.23142880916365,2.95205896976859,0.440624953621992,48.3279462372144,42.9826419298515,54.5545004518212,42.5420169762295,54.1138754981992,1,1,0,1,946.12627696991,949.543940067291,1
6,"bart",50.5358880042216,0.535888004221555,3.28224025228814,1.15271029469665,49.3831777095249,44.1028153211291,56.968960687314,42.9501050264325,55.8162503926173,1,1,0,1,961.497117042542,965.034703969955,1
7,"bart",49.9621502997111,-0.0378497002889233,3.07894129120703,-0.0614501665452281,50.0236004662563,43.927536258432,55.9967643409901,43.9889864249773,56.0582145075353,1,1,0,1,952.279554128647,955.867959022522,1
8,"bart",55.4245863654926,5.42458636549255,3.21078044977172,-0.00199596379466982,55.4265823292872,49.1315723216747,61.7176004093104,49.1335682854693,61.7195963731051,1,1,0,1,962.241039037704,966.041627168655,1
9,"bart",44.8492224570526,-5.15077754294737,3.15429338566009,0.266936105365467,44.5822863516872,38.6669210244859,51.0315238896193,38.3999849191205,50.7645877842539,1,1,0,1,942.144122123718,945.468071937561,1
10,"bart",51.7049779595273,1.70497795952733,3.1433475818776,-0.412256039851485,52.1172339993788,45.5441299081562,57.8658260108985,45.9563859480077,58.27808205075,1,1,0,1,946.439795970917,949.783524990082,1
11,"bart",43.3728736808932,-6.62712631910681,2.76067391502979,0.0204898981658772,43.3523837827273,37.9620522343756,48.7836951274108,37.9415623362097,48.7632052292449,0,0,1,1,957.022119998932,960.505121946335,0
12,"bart",50.0118384353222,0.0118384353221614,2.98463610449826,0.00948383869162228,50.0023545966305,44.1620591635477,55.8616177070967,44.152575324856,55.852133868405,1,1,0,1,991.557227134705,995.561855792999,1
13,"bart",50.9952719473358,0.99527194733578,2.94681706532487,-0.913164679493306,51.9084366268291,45.219616630271,56.7709272644005,46.1327813097643,57.6840919438939,1,1,0,1,992.249279022217,996.346328020096,1
14,"bart",52.4265623209321,2.42656232093208,2.94377753910343,-1.11704712219743,53.5436094431295,46.6568643657914,58.1962602760728,47.7739114879888,59.3133073982702,1,1,0,1,983.548234939575,987.31892490387,1
15,"bart",48.121199345514,-1.87880065448604,3.28122847012461,-0.801756095900977,48.9229554414149,41.6901097190223,54.5522889720057,42.4918658149232,55.3540450679066,1,1,0,1,975.110820055008,978.894483804703,1
16,"bart",55.5631470626539,5.56314706265393,3.05733290491927,-0.0869605603979124,55.6501076230518,49.5708846802629,61.5554094450449,49.6578452406608,61.6423700054428,1,1,0,1,986.374795913696,990.322946071625,1
17,"bart",50.1377947451674,0.137794745167412,3.33554017568867,1.82272756495856,48.3150671802088,43.6002561318312,56.6753333585036,41.7775285668727,54.852605793545,1,1,0,1,985.118900060654,989.384199857712,1
18,"bart",48.608494863506,-1.39150513649401,3.30088826710449,0.487964953160848,48.1205299103451,42.1388727429904,55.0781169840216,41.6509077898295,54.5901520308608,1,1,0,1,979.999632835388,983.872210979462,1
19,"bart",52.0633017020873,2.06330170208731,3.41375794294095,-0.0828231944579301,52.1461248965452,45.3724590819855,58.7541443221891,45.4552822764434,58.836967516647,1,1,0,1,992.28484082222,996.37321305275,1
20,"bart",45.4422718623222,-4.55772813767779,3.06749642981945,0.975453369705832,44.4668184926164,39.4300893371709,51.4544543874735,38.4546359674651,50.4790010177677,1,1,0,1,990.914422988892,994.777343988419,1
21,"bart",49.105799214984,-0.894200785016025,2.74575307079663,-0.757691160635154,49.8634903756191,43.7242220857823,54.4873763441856,44.4819132464175,55.2450675048208,1,1,0,1,985.421380996704,989.38684296608,1
22,"bart",46.8922912776179,-3.10770872238212,3.20510233418774,-0.157402317586623,47.0496935952045,40.6104061358447,53.1741764193911,40.7678084534313,53.3315787369777,1,1,0,1,990.081202030182,994.023226976395,1
23,"bart",49.9469383779825,-0.0530616220175162,2.90325628796827,-0.166567632486704,50.1135060104692,44.2566606156752,55.6372161402897,44.4232282481619,55.8037837727764,1,1,0,1,1013.91009616852,1018.23715996742,1
24,"bart",49.2765413717585,-0.723458628241531,2.81976003777355,0.16629667500419,49.1102446967543,43.749913252677,54.8031694908399,43.5836165776728,54.6368728158357,1,1,0,1,1011.54331016541,1016.06906700134,1
25,"bart",47.0743648930897,-2.92563510691029,3.14165096319351,0.195142450154272,46.8792224429354,40.9168421532349,53.2318876329446,40.7216997030806,53.0367451827903,1,1,0,1,989.907572984695,993.975085020065,1
26,"bart",48.5856255167451,-1.41437448325495,3.09973266068159,0.1157288736024,48.4698966431427,42.5102611401066,54.6609898933835,42.3945322665042,54.5452610197811,1,1,0,1,1008.9463789463,1013.02608180046,1
27,"bart",46.9244986063979,-3.07550139360208,3.0814689639078,0.156919346516958,46.767579259881,40.8849304176607,52.9640667951352,40.7280110711437,52.8071474486182,1,1,0,1,978.883036851883,983.087423086166,1
28,"bart",55.459657604401,5.45965760440101,3.19516857306592,0.240643232172182,55.2190143722288,49.1972422766576,61.7220729321444,48.9565990444854,61.4814296999723,1,1,0,1,992.412986040115,996.367495059967,1
29,"bart",54.6509218290091,4.65092182900914,3.08346380648729,1.1506786405948,53.5002431884143,48.6074438206613,60.694399837357,47.4567651800665,59.5437211967622,1,1,0,1,998.441764116287,1002.83018112183,1
30,"bart",45.994648922485,-4.00535107751498,2.54105119315629,0.0293660789323553,45.9652828435527,41.0142801010262,50.9750177439439,40.9849140220938,50.9456516650115,1,1,0,1,993.463227987289,997.583463907242,1
31,"bart",53.970264795703,3.97026479570302,3.12432047985085,0.00985330347930358,53.9604114922237,47.8467091790345,60.0938204123716,47.8368558755552,60.0839671088923,1,1,0,1,990.36133480072,994.817014932632,1
32,"bart",52.7937450688284,2.79374506882844,2.96845105456871,0.502726979601455,52.291018089227,46.9756879120038,58.611802225653,46.4729609324024,58.1090752460516,1,1,0,1,992.509397029877,996.486138105392,1
33,"bart",51.7637766634705,1.76377666347049,3.14420392560485,-0.150913583712487,51.914690247183,45.6012502092355,57.9263031177055,45.752163792948,58.077216701418,1,1,0,1,1009.01682686806,1013.51802182198,1
34,"bart",48.828978767058,-1.17102123294199,3.34040966059509,0.869216047100885,47.9597627199571,42.281896138682,55.376061395434,41.4126800915811,54.5068453483332,1,1,0,1,994.279161930084,998.290139913559,1
35,"bart",52.5100965377054,2.51009653770539,3.09279958197666,-0.751569163644625,53.26166570135,46.4483207456306,58.5718723297802,47.1998899092752,59.3234414934248,1,1,0,1,1001.60877299309,1005.78531622887,1
36,"bart",49.7247297665094,-0.275270233490588,3.52688605945682,-0.124979317513265,49.8497090840227,42.8121601123976,56.6372994206212,42.9371394299109,56.7622787381344,1,1,0,1,989.75066614151,993.717122077942,1
37,"bart",55.7870177802961,5.78701778029607,3.57328517949765,-0.319746433053126,56.1067642133492,48.7835075219899,62.7905280386022,49.103253955043,63.1102744716553,1,1,0,1,995.982219934464,999.928894042969,1
38,"bart",47.6830040334453,-2.31699596655466,2.96899757263765,-0.687538507479481,48.3705425409248,41.8638757208887,53.502132346002,42.5514142283682,54.1896708534815,1,1,0,1,999.241569042206,1003.16752004623,1
39,"bart",51.8579880864452,1.85798808644518,3.15643857774019,0.434601644254791,51.4233864421904,45.6714821546616,58.0444940182288,45.2368805104068,57.609892373974,1,1,0,1,1005.28499221802,1009.1591129303,1
40,"bart",48.5319026645931,-1.46809733540685,2.65528449418011,-0.198494084370836,48.730396748964,43.3276406872925,53.7361646418938,43.5261347716633,53.9346587262647,1,1,0,1,995.166831970215,999.189393043518,1
41,"bart",53.684022469298,3.68402246929796,3.02927722561985,-0.386607585336499,54.0706300546345,47.7467482078956,59.6212967307003,48.1333557932321,60.0079043160368,1,1,0,1,991.689512968063,995.372626066208,1
42,"bart",49.4000649347155,-0.599935065284491,3.06986779019583,-0.0186900996616117,49.4187550343771,43.3832346286321,55.4168952407989,43.4019247282937,55.4355853404605,1,1,0,1,992.679090023041,997.105978965759,1
43,"bart",54.09282394894,4.09282394893997,2.95470011339686,0.158993133798141,53.9338308151418,48.3017181415657,59.8839297563142,48.1427250077676,59.7249366225161,1,1,0,1,1009.25820279121,1013.92492413521,1
44,"bart",54.0551586396988,4.05515863969883,3.48670629655889,-1.29172623550774,55.3468848752066,47.2213398737744,60.8889774056233,48.5130661092821,62.180703641131,1,1,0,1,1005.61415600777,1009.61049699783,1
45,"bart",49.9535962783819,-0.0464037216180984,2.88571017846793,0.44339888679314,49.5101973915888,44.2977082587641,55.6094842979997,43.854309371971,55.1660854112066,1,1,0,1,992.525266885757,996.002276182175,1
46,"bart",48.668506488859,-1.331493511141,3.00113264892283,0.110562645030441,48.5579438438286,42.786394584143,54.550618393575,42.6758319391125,54.4400557485446,1,1,0,1,985.774085998535,989.680949926376,1
47,"bart",45.9326848868515,-4.0673151131485,3.00432926729851,-0.284073599639363,46.2167584864909,40.0443077252468,51.8210620484562,40.3283813248862,52.1051356480956,1,1,0,1,992.570829153061,996.553269147873,1
48,"bart",47.6820586532814,-2.31794134671862,3.2697110127007,0.0341722924631327,47.6478863608182,41.273542828534,54.0905744780287,41.2393705360709,54.0564021855656,1,1,0,1,983.127202987671,986.886490821838,1
49,"bart",56.1482080439286,6.14820804392863,3.16466368778354,-0.592070884951063,56.7402789288797,49.9455811926912,62.3508348951661,50.5376520776422,62.9429057801171,1,0,0,1,966.450773954391,970.215319871902,1
50,"bart",55.1177620030217,5.11776200302174,2.88195357166903,-0.529754308208226,55.64751631123,49.4692367974339,60.7662872086096,49.9989911056421,61.2960415168178,1,1,0,1,982.63650393486,986.314697027206,1
51,"bart",49.8273887958539,-0.172611204146094,3.06685651115538,-0.0259514679727388,49.8533402638266,43.8164604882372,55.8383171034706,43.84241195621,55.8642685714433,1,1,0,1,981.306314945221,985.221729040146,1
52,"bart",51.8872407451065,1.88724074510652,3.24554971291268,-0.341605087546959,52.2288458326535,45.5260801977634,58.2484012924497,45.8676852853103,58.5900063799966,1,1,0,1,990.086579084396,993.68182682991,1
53,"bart",47.5912964463572,-2.40870355364284,3.07696134352614,-0.112312715749908,47.7036091621071,41.560563031224,53.6220298614904,41.6728757469739,53.7343425772403,1,1,0,1,977.390597105026,981.155531167984,1
54,"bart",46.8314565696197,-3.16854343038028,3.04968508253522,-1.0790822364014,47.9105388060211,40.8541836436616,52.8087294955778,41.933265880063,53.8878117319792,1,1,0,1,993.673400878906,997.261963844299,1
55,"bart",46.2430999131395,-3.7569000868605,2.82812239572032,0.0105420024343275,46.2325579107052,40.7000818736565,51.7861179526225,40.6895398712222,51.7755759501881,1,1,0,1,977.594935894012,981.707669973373,1
56,"bart",45.26212576836,-4.73787423163996,2.89395180466955,0.713159612598758,44.5489661557613,39.590084458213,50.9341670785071,38.8769248456143,50.2210074659083,1,1,0,1,1021.30746102333,1026.11369895935,1
57,"bart",55.193432811129,5.193432811129,3.27711820784123,-0.525033837880926,55.7184666490099,48.7703991506797,61.6164664715783,49.2954329885607,62.1415003094592,1,1,0,1,981.53951883316,986.207612037659,1
58,"bart",50.9060210200589,0.906021020058873,2.93983346837627,0.277632511357154,50.6283885087017,45.1440533014959,56.6679887386218,44.8664207901388,56.3903562272647,1,1,0,1,1014.05539798737,1018.34788799286,1
59,"bart",53.2425030404934,3.24250304049339,2.85064107492309,-0.0961246911786446,53.338627731672,47.6553492007936,58.8296568801932,47.7514738919722,58.9257815713718,1,1,0,1,1001.06874895096,1005.38336014748,1
60,"bart",52.5808199989668,2.58081999896681,3.5240835712539,-1.16922841995878,53.7500484189256,45.6737431207999,59.4878968771337,46.8429715407586,60.6571252970925,1,1,0,1,1016.89145207405,1021.26877593994,1
61,"bart",54.466785600116,4.46678560011604,3.08620613744635,0.110254847875765,54.3565307522403,48.4179327218547,60.5156384783773,48.307677873979,60.4053836305016,1,1,0,1,1005.60801005363,1010.35910010338,1
62,"bart",55.0050613242772,5.00506132427718,3.3452786662173,-0.0838177833966611,55.0888791076738,48.4484356202411,61.5616870283133,48.5322534036377,61.6455048117099,1,1,0,1,992.131485939026,996.237325906754,1
63,"bart",51.9730796628326,1.97307966283259,3.19252114821961,-0.862605812031788,52.8356854748644,45.7158531924397,58.2303061332255,46.5784590044715,59.0929119452573,1,1,0,1,1045.8185968399,1050.31669783592,1
64,"bart",49.4200979764462,-0.579902023553828,3.35203002376883,1.38777429319101,48.0323236832552,42.8502398547623,55.98995609813,41.4624655615713,54.602181804939,1,1,0,1,994.843489170074,998.887427091599,1
65,"bart",53.5247034660469,3.52470346604689,3.40102396724174,0.0541688168567873,53.4705346491901,46.8588189796955,60.1905879523982,46.8046501628388,60.1364191355415,1,1,0,1,996.96521282196,1001.59516096115,1
66,"bart",45.8129915190053,-4.18700848099469,3.04914763926159,0.118994536488565,45.6939969825167,39.8367719625073,51.7892110755034,39.7177774260187,51.6702165390148,1,1,0,1,1001.92641878128,1006.5660238266,1
67,"bart",46.9758414568284,-3.02415854317163,2.94666998744884,0.363919703774073,46.6119217530543,41.2004744071036,52.7512085065532,40.8365547033295,52.3872888027791,1,1,0,1,957.715156078339,961.915770053864,1
68,"bart",43.8802057438656,-6.11979425613436,2.98296112554686,0.681579572503729,43.1986261713619,38.0337093705107,49.7267021172205,37.352129798007,49.0451225447168,0,0,1,1,982.859021902084,987.392815828323,0
69,"bart",48.2116441469186,-1.78835585308141,3.02814179485729,-0.0816122558330434,48.2932564027516,42.2765952889178,54.1466930049194,42.3582075447509,54.2283052607524,1,1,0,1,993.421673059464,998.84423494339,1
70,"bart",50.5849074395199,0.584907439519924,2.94349233126985,-0.245424096466365,50.8303315359863,44.8157684814612,56.3540463975787,45.0611925779275,56.599470494045,1,1,0,1,972.669214963913,977.364315032959,1
71,"bart",46.3185359054748,-3.68146409452515,3.14667061221673,0.0608496441410082,46.2576862613338,40.1511748343195,52.4858969766302,40.0903251901784,52.4250473324892,1,1,0,1,964.350214958191,968.416684865952,1
72,"bart",47.1809530057038,-2.81904699429617,3.03825629209157,-0.439294942575259,47.6202479482791,41.2260800974021,53.1358259140055,41.6653750399774,53.5751208565808,1,1,0,1,973.784173965454,978.524468898773,1
73,"bart",49.0224824400418,-0.977517559958208,3.01613521578558,0.296367004679475,48.7261154353623,43.1109660445991,54.9339988354845,42.8145990399196,54.637631830805,1,1,0,1,977.271275997162,981.34464097023,1
74,"bart",46.7362134161322,-3.2637865838678,2.93818328123942,0.0513651129045058,46.6848483032277,40.9774800049252,52.4949468273392,40.9261148920207,52.4435817144347,1,1,0,1,980.514302968979,984.570601940155,1
75,"bart",53.2959975626937,3.29599756269369,3.3536639800375,-0.355579299455918,53.6515768621496,46.7229369455709,59.8690581798164,47.0785162450269,60.2246374792724,1,1,0,1,961.255733013153,965.280158996582,1
76,"bart",50.2456532917148,0.245653291714788,3.15672290586686,-0.880007323688119,51.1256606154029,44.0585900870431,56.4327164963865,44.9385974107312,57.3127238200746,1,1,0,1,982.808058023453,987.399307012558,1
77,"bart",53.3362401871309,3.33624018713086,3.11091804967964,0.187721188907823,53.148518998223,47.2389528509032,59.4335275233585,47.0512316619954,59.2458063344507,1,1,0,1,964.959317922592,969.628027915955,1
78,"bart",52.5640397293902,2.56403972939017,3.20001688232098,-0.317174873274965,52.8812146026651,46.2921218901209,58.8359575686594,46.6092967633959,59.1531324419344,1,1,0,1,971.813736915588,975.292171955109,1
79,"bart",50.8883746458942,0.888374645894153,3.12816009426797,1.03551312097886,49.8528615249153,44.7572935232535,57.0194557685348,43.7217804022747,55.9839426475559,1,1,0,1,987.402837991714,991.050578117371,1
80,"bart",51.343489890109,1.34348989010897,3.0001909553604,-0.0330719810729292,51.3765618711819,45.4632236708598,57.2237561093582,45.4962956519327,57.2568280904311,1,1,0,1,1013.31757616997,1016.92985105515,1
81,"bart",48.3916984253413,-1.60830157465871,3.01378731210396,-0.71762694330571,49.109325368647,42.4847838365537,54.2986130141288,43.2024107798595,55.0162399574345,1,1,0,1,1001.6378660202,1005.16285395622,1
82,"bart",51.5229345775902,1.52293457759019,2.80470574092069,0.226609275059921,51.2963253025303,46.0258123381529,57.0200568170275,45.799203063093,56.7934475419675,1,1,0,1,988.444004058838,991.866415023804,1
