"replicate","estimate","bias","bootstrap_se","bootstrap_bias","bc_estimate","ci_lower","ci_upper","bc_ci_lower","bc_ci_upper","covered_true_95","covered_true_95_bc","reject_h0_effect","reject_h0_null","bootstrap_time_sec","replicate_time_sec","covered_mc_mean_95","Estimator"
125,55.01728265613,5.01728265612996,3.38061296087152,-0.265078765062228,55.2823614211922,48.3914030071525,61.6431623051075,48.6564817722147,61.9082410701697,1,1,0,1,1.53002905845642,1.53524303436279,1,"lm"
126,53.0224152215148,3.02241522151485,2.95203198557226,-0.470278108388129,53.492693329903,47.2365388485829,58.8082915944468,47.7068169569711,59.2785697028349,1,1,0,1,1.39937210083008,1.40453886985779,1,"lm"
127,48.0994073899343,-1.90059261006571,3.01519927866863,-0.185809132076066,48.2852165220104,42.1897253975326,54.009089382336,42.3755345296087,54.194898514412,1,1,0,1,1.40758204460144,1.41282200813293,1,"lm"
128,48.4112815251596,-1.58871847484045,3.53288285360773,0.0586964403553623,48.3525850848042,41.4869583704893,55.3356046798298,41.428261930134,55.2769082394744,1,1,0,1,1.41346597671509,1.41876602172852,1,"lm"
129,49.1923777684623,-0.807622231537728,3.1623627410531,-0.23609431914133,49.4284720876036,42.9942606899468,55.3904948469777,43.2303550090882,55.626589166119,1,1,0,1,1.41771697998047,1.42295789718628,1,"lm"
130,54.9121211968488,4.91212119684875,3.397585246991,0.105439892281694,54.8066813045671,48.2529764783418,61.5712659153557,48.1475365860601,61.465826023074,1,1,0,1,1.41096901893616,1.41625595092773,1,"lm"
131,51.8775469928844,1.87754699288441,3.31623696714834,-0.207236285309719,52.0847832781941,45.3778419730733,58.3772520126955,45.585078258383,58.5844882980052,1,1,0,1,1.40921807289124,1.41441607475281,1,"lm"
132,50.8901912692773,0.890191269277295,3.27185552587028,-0.165918320772143,51.0561095900494,44.4774722759532,57.3029102626014,44.6433905967253,57.4688285833735,1,1,0,1,1.41216993331909,1.41735696792603,1,"lm"
133,50.8680263390029,0.86802633900286,2.85171362759983,-0.3588902757905,51.2269166147934,45.2787703346851,56.4572823433206,45.6376606104756,56.8161726191111,1,1,0,1,1.41527700424194,1.4205219745636,1,"lm"
134,46.3902070339317,-3.60979296606835,3.05944303746369,-0.441013546917702,46.8312205808494,40.393808867751,52.3866052001123,40.8348224146687,52.82761874703,1,1,0,1,1.50356006622314,1.5088620185852,1,"lm"
135,49.3671177028865,-0.632882297113454,3.40345506113445,0.139571646418823,49.2275460564677,42.6964683600625,56.0377670457106,42.5568967136436,55.8981953992918,1,1,0,1,1.411052942276,1.41732907295227,1,"lm"
136,53.0789253993326,3.07892539933264,3.10422132234577,0.234424426723351,52.8445009726093,46.9947634074936,59.1630873911716,46.7603389807703,58.9286629644483,1,1,0,1,1.40541696548462,1.41059994697571,1,"lm"
137,47.8117212987946,-2.18827870120536,3.29901970947821,0.256220691127155,47.5555006076675,41.3457614839296,54.2776811136597,41.0895407928024,54.0214604225326,1,1,0,1,1.39729881286621,1.40254092216492,1,"lm"
138,50.6190271440022,0.619027144002153,3.21370680596661,0.270785482218365,50.3482416617838,44.3202775474364,56.917776740568,44.049492065218,56.6469912583496,1,1,0,1,1.40374398231506,1.40902304649353,1,"lm"
139,51.4179333761194,1.41793337611936,3.01520855222577,0.276523673579561,51.1414097025398,45.5082332078797,57.327633544359,45.2317095343001,57.0511098707795,1,1,0,1,1.45150017738342,1.45665884017944,1,"lm"
140,44.9172111504938,-5.08278884950621,3.30769293220522,0.256512344798765,44.660698805695,38.4342521314539,51.4001701695337,38.1777397866551,51.1436578247349,1,1,0,1,1.41273093223572,1.41800403594971,1,"lm"
141,50.436965777815,0.436965777815026,2.86216913881154,0.19028397417096,50.2466818036441,44.8272173480824,56.0467142075477,44.6369333739114,55.8564302333767,1,1,0,1,1.40786385536194,1.41322302818298,1,"lm"
142,48.7639918508204,-1.23600814917959,3.32919337040387,-0.114172876641256,48.8781647274617,42.2388927472593,55.2890909543815,42.3530656239006,55.4032638310228,1,1,0,1,1.41530203819275,1.42047595977783,1,"lm"
143,48.7903899511147,-1.20961004888531,2.99709815062507,0.192582341748206,48.5978076093665,42.9161855177579,54.6645943844714,42.7236031760097,54.4720120427232,1,1,0,1,1.39830183982849,1.40346884727478,1,"lm"
144,52.1203801147624,2.12038011476236,3.08968438066109,0.209029326066855,51.9113507886955,46.0647100050707,58.176050224454,45.8556806790038,57.9670208983872,1,1,0,1,1.4758608341217,1.48110413551331,1,"lm"
145,57.7259626779752,7.72596267797524,3.33396916477786,-0.157691531534624,57.8836542095099,51.1915031894436,64.2604221665069,51.3491947209782,64.4181136980416,0,0,1,1,1.41450595855713,1.42079305648804,0,"lm"
146,53.7205782941173,3.72057829411727,3.33447489596205,0.0630170605252118,53.6575612335921,47.1851275906787,60.2560289975558,47.1221105301535,60.1930119370306,1,1,0,1,1.450031042099,1.45520615577698,1,"lm"
147,47.1763313190032,-2.82366868099681,3.08752271705617,0.207289880349244,46.9690414386539,41.1248979921238,53.2277646458825,40.9176081117746,53.0204747655333,1,1,0,1,1.41071200370789,1.41595506668091,1,"lm"
148,57.6010423866986,7.60104238669858,3.52546417442639,-0.309852358391858,57.9108947450904,50.6912595760366,64.5108251973605,51.0011119344285,64.8206775557524,0,0,1,1,1.41587209701538,1.42110681533813,0,"lm"
149,50.2689920799333,0.268992079933327,3.11365953385293,-0.103428672712973,50.3724207526463,44.1663315334618,56.3716526264048,44.2697602061748,56.4750812991178,1,1,0,1,1.40217709541321,1.4073851108551,1,"lm"
150,52.4577808776844,2.45778087768438,3.03514614256234,-0.480926987362182,52.9387078650466,46.5090037504465,58.4065580049222,46.9899307378087,58.8874849922844,1,1,0,1,1.39566206932068,1.40401816368103,1,"lm"
151,50.8235018494271,0.823501849427117,3.14559939523177,-0.286238915747397,51.1097407651745,44.6582403249819,56.9887633738724,44.9444792407293,57.2750022896198,1,1,0,1,1.4114089012146,1.41664791107178,1,"lm"
152,49.8967427663909,-0.103257233609121,3.03010106955262,-0.184679130967098,50.081421897358,43.9578538005514,55.8356317322303,44.1425329315185,56.0203108631974,1,1,0,1,1.41908502578735,1.42424702644348,1,"lm"
153,52.2233760912062,2.22337609120621,3.29819013607057,-0.275675011203056,52.4990511024093,45.7590422103426,58.6877099720698,46.0347172215457,58.9633849832728,1,1,0,1,1.56875705718994,1.57392191886902,1,"lm"
154,49.171718338328,-0.828281661672037,3.1433715154316,-0.0364109909803716,49.2081293293083,43.0108233780529,55.332613298603,43.0472343690333,55.3690242895834,1,1,0,1,1.39504790306091,1.40019297599792,1,"lm"
155,50.6082031973133,0.608203197313259,2.97461684519665,0.299220296087597,50.3089829012257,44.7780613129217,56.4383450817048,44.4788410168341,56.1391247856172,1,1,0,1,1.39385795593262,1.39913702011108,1,"lm"
156,57.460190550912,7.46019055091205,3.40889057369316,0.4823625720324,56.9778279788796,50.7788877992354,64.1414933025887,50.296525227203,63.6591307305563,0,0,1,1,1.40268516540527,1.40782117843628,0,"lm"
157,48.3029747182794,-1.69702528172057,3.24293567392731,-0.251363579522923,48.5543382978024,41.9469375932018,54.6590118433571,42.1983011727247,54.91037542288,1,1,0,1,1.43271398544312,1.43815398216248,1,"lm"
158,46.1849732232709,-3.8150267767291,3.06447542565381,0.294788286734402,45.8901849365365,40.1787117574814,52.1912346890604,39.883923470747,51.896446402326,1,1,0,1,1.41972708702087,1.42548012733459,1,"lm"
159,46.2415698810309,-3.75843011896914,2.94689281978251,0.176285342026915,46.065284539004,40.4657660879575,52.0173736741043,40.2894807459305,51.8410883320773,1,1,0,1,1.41471195220947,1.41992592811584,1,"lm"
160,45.963156230557,-4.03684376944302,3.02843480008864,-0.238777377054667,46.2019336076117,40.0275330928555,51.8987793682585,40.2663104699102,52.1375567453131,1,1,0,1,1.42467880249023,1.42985391616821,1,"lm"
161,53.9817518446738,3.98175184467378,3.43275633843753,0.0426201921588003,53.939131652515,47.2536730536346,60.7098306357129,47.2110528614758,60.6672104435541,1,1,0,1,1.40671515464783,1.41200399398804,1,"lm"
162,52.7464301478547,2.74643014785468,3.52155519276444,0.0193569156827067,52.727073232172,45.8443088004664,59.648551495243,45.8249518847837,59.6291945795603,1,1,0,1,1.51846504211426,1.52366280555725,1,"lm"
163,51.1540770623191,1.15407706231913,3.40042693206126,0.135247625411935,51.0188294369072,44.489362743419,57.8187913812192,44.3541151180071,57.6835437558073,1,1,0,1,1.4101140499115,1.41529393196106,1,"lm"
164,55.6363514046943,5.63635140469428,3.82327871558983,-0.240361914339012,55.8767133190333,48.1428628192797,63.1298399901089,48.3832247336187,63.3702019044479,1,1,0,1,1.41283202171326,1.41811490058899,1,"lm"
165,61.4120534365304,11.4120534365304,3.85361041294954,0.318938924814553,61.0931145117159,53.8591158167008,68.96499105636,53.5401768918862,68.6460521315455,0,0,1,1,1.41538000106812,1.42063689231873,0,"lm"
166,46.7238796025482,-3.27612039745176,2.6523895170413,0.37186037540063,46.3520192271476,41.5252916761757,51.9224675289208,41.1534313007751,51.5506071535201,1,1,0,1,1.40324187278748,1.4083240032196,1,"lm"
167,44.13733075808,-5.86266924191995,3.02222659781789,0.0324972398117467,44.1048335182683,38.213875473238,50.0607860429221,38.1813782334262,50.0282888031104,1,1,0,1,1.40903902053833,1.41810989379883,0,"lm"
168,49.9515309645796,-0.0484690354203678,3.27694864213223,0.121279051763054,49.8302519128166,43.528829646813,56.3742322823462,43.40755059505,56.2529532305832,1,1,0,1,1.39768695831299,1.40283203125,1,"lm"
169,53.0813190724137,3.08131907241374,3.47354229281615,0.40438168316637,52.6769373892474,46.2733012797174,59.8893368651101,45.868919596551,59.4849551819437,1,1,0,1,1.39953207969666,1.40469908714294,1,"lm"
170,43.1814234814389,-6.81857651856107,3.16136448299641,-0.0428963690368604,43.2243198504758,36.9852629527619,49.377584010116,37.0281593217987,49.4204803791528,0,0,1,1,1.40536189079285,1.41059303283691,0,"lm"
171,50.9131638876359,0.913163887635918,3.13313550490999,-0.107425231180919,51.0205891188168,44.7723311393286,57.0539966359432,44.8797563705095,57.1614218671241,1,1,0,1,1.50378203392029,1.51010298728943,1,"lm"
172,53.7252592474157,3.72525924741571,3.42876819883224,0.188884530842415,53.5363747165733,47.0049970663682,60.4455214284632,46.8161125355258,60.2566368976208,1,1,0,1,1.41163611412048,1.41685390472412,1,"lm"
173,53.7733628725276,3.77336287252756,3.32735507443614,0.0409240565125515,53.732438816015,47.2518667628561,60.294858982199,47.2109427063436,60.2539349256864,1,1,0,1,1.5022919178009,1.50839495658875,1,"lm"
174,45.8759697673596,-4.12403023264041,3.35064164995896,0.132468190751368,45.7435015766082,39.3088328083402,52.443106726379,39.1763646175888,52.3106385356276,1,1,0,1,1.42039084434509,1.42566990852356,1,"lm"
175,50.7011531688508,0.701153168850752,3.49773124577613,0.160028664935425,50.5411245039153,43.8457258995291,57.5565804381724,43.6856972345937,57.396551773237,1,1,0,1,1.42606687545776,1.43233799934387,1,"lm"
176,53.2015667149467,3.20156671494671,3.42740879725585,-0.131905700029179,53.3334724149759,46.4839689120295,59.9191645178639,46.6158746120587,60.0510702178931,1,1,0,1,1.4187171459198,1.42395114898682,1,"lm"
177,52.1031167748573,2.10311677485733,3.35097808447597,0.599853556043364,51.503263218814,45.5353204163014,58.6709131334132,44.9354668602581,58.0710595773699,1,1,0,1,1.41165995597839,1.41740107536316,1,"lm"
178,53.3366748846271,3.33667488462714,3.31825669820953,-0.339433949586798,53.6761088342139,46.8330112646777,59.8403385045766,47.1724452142645,60.1797724541634,1,1,0,1,1.41503214836121,1.42031908035278,1,"lm"
179,58.9562230282127,8.95622302821273,3.37047136428461,-0.0203413824956442,58.9765644107084,52.3502205432913,65.5622255131342,52.370561925787,65.5825668956298,0,0,1,1,1.42529296875,1.43062400817871,0,"lm"
180,46.6523797322187,-3.34762026778128,2.92169402057579,-0.31682954282887,46.9692092750476,40.9259646780442,52.3787947863933,41.242794220873,52.6956243292222,1,1,0,1,1.50790190696716,1.51307487487793,1,"lm"
181,47.3439701157749,-2.65602988422513,2.80632724797118,-0.568731654578826,47.9127017703537,41.843669780918,52.8442704506318,42.4124014354968,53.4130021052106,1,1,0,1,1.40315890312195,1.40841507911682,1,"lm"
182,51.2942430161641,1.29424301616406,3.56288371616849,-0.27494013968559,51.5691831558497,44.3111192513696,58.2773667809585,44.5860593910552,58.5523069206441,1,1,0,1,1.41133213043213,1.41658306121826,1,"lm"
183,45.4807448725593,-4.51925512744072,3.19294447820164,0.910616896408818,44.5701279761505,39.222688690648,51.7388010544705,38.3120717942392,50.8281841580617,1,1,0,1,1.39583301544189,1.40100288391113,1,"lm"
184,48.7768963339731,-1.22310366602691,2.96015181166143,-0.182921082294939,48.959817416268,42.9751053943457,54.5786872736005,43.1580264766406,54.7616083558954,1,1,0,1,1.39677691459656,1.4054799079895,1,"lm"
185,48.5938440115845,-1.40615598841553,2.94722445051499,-0.0874989995174928,48.681343011102,42.8173902342192,54.3702977889497,42.9048892337367,54.4577967884672,1,1,0,1,1.40964913368225,1.41491484642029,1,"lm"
186,50.5619168550649,0.561916855064943,3.30795666344365,-0.775449073514103,51.337365928579,44.0784409322961,57.0453927778338,44.8538900058102,57.8208418513479,1,1,0,1,1.44456100463867,1.4502580165863,1,"lm"
187,53.861180990367,3.86118099036702,3.30095543038579,-0.0263408705279033,53.8875218608949,47.391427232239,60.3309347484951,47.4177681027669,60.357275619023,1,1,0,1,1.41259288787842,1.41775894165039,1,"lm"
188,52.2216424209011,2.22164242090113,3.31270324287361,-0.189665514824796,52.4113079357259,45.7288633733998,58.7144214684024,45.9185288882246,58.9040869832272,1,1,0,1,1.48872303962708,1.49402689933777,1,"lm"
189,51.3846199860158,1.38461998601581,3.53819636845137,0.21055294655357,51.1740670394622,44.4498825336207,58.3193574384109,44.2393295870671,58.1088044918573,1,1,0,1,1.42123103141785,1.4266951084137,1,"lm"
190,45.5975435742078,-4.40245642579224,3.00686882281059,0.0957974674068041,45.501746106801,39.7041889752627,51.4908981731529,39.6083915078559,51.3951007057461,1,1,0,1,1.50807499885559,1.51314306259155,1,"lm"
191,47.8518497725467,-2.14815022745335,3.37157707743816,0.657259429804178,47.1945903427425,41.243680129667,54.4600194154263,40.5864206998629,53.8027599856221,1,1,0,1,1.40535092353821,1.41087484359741,1,"lm"
192,50.0669459299119,0.0669459299118884,3.19440142796611,0.467967000922279,49.5989789289896,43.806034178935,56.3278576808888,43.3380671780127,55.8598906799665,1,1,0,1,1.39540910720825,1.40058088302612,1,"lm"
193,49.6152184395676,-0.384781560432415,3.09967807505481,0.0498550731270413,49.5653633664405,43.5399610487917,55.6904758303435,43.4901059756647,55.6406207572164,1,1,0,1,1.41024398803711,1.41530179977417,1,"lm"
194,45.6923098544569,-4.30769014554306,2.76072453203185,0.351813507172935,45.340496347284,40.2813892004383,51.1032305084755,39.9295756932654,50.7514170013026,1,1,0,1,1.57431411743164,1.58307099342346,1,"lm"
195,46.6345174638125,-3.36548253618751,3.09114327926052,0.178822221605735,46.4556952422068,40.5759879654088,52.6930469622161,40.3971657438031,52.5142247406104,1,1,0,1,1.54882001876831,1.55503702163696,1,"lm"
196,51.2546420151217,1.25464201512168,2.80621166445944,-0.545860730863417,51.8005027459851,45.754568219785,56.7547158104584,46.3004289506484,57.3005765413218,1,1,0,1,1.42622804641724,1.43159604072571,1,"lm"
197,51.1677086848443,1.16770868484432,3.05413140445267,0.284073738124292,50.88363494672,45.1817211280644,57.1536962416243,44.8976473899401,56.8696225035,1,1,0,1,1.42488718032837,1.43015193939209,1,"lm"
198,50.0997908659903,0.0997908659902933,3.20571802820117,-0.092928676846391,50.1927195428367,43.8166989861253,56.3828827458553,43.9096276629716,56.4758114227017,1,1,0,1,1.42467617988586,1.43002510070801,1,"lm"
199,60.0546489125009,10.0546489125009,3.26373979554711,-0.23516702719521,60.2898159396961,53.6578364583185,66.4514613666834,53.8930034855137,66.6866283938786,0,0,1,1,1.54680895805359,1.5521228313446,0,"lm"
200,50.7572668694419,0.757266869441885,3.36436677272877,-0.27912671942687,51.0363935888688,44.1632291641102,57.3513045747735,44.4423558835371,57.6304312942004,1,1,0,1,1.40966415405273,1.41493201255798,1,"lm"
201,53.7332531015832,3.73325310158323,3.03401415034948,-0.187180824033852,53.9204339256171,47.7866946383134,59.6798115648531,47.9738754623472,59.866992388887,1,1,0,1,1.43959712982178,1.44808101654053,1,"lm"
202,54.4806051732484,4.48060517324843,3.16475235661158,0.0901985378487211,54.3904066353997,48.2778045343015,60.6834058121954,48.1876059964528,60.5932072743467,1,1,0,1,1.42738008499146,1.43306112289429,1,"lm"
203,48.51819748609,-1.48180251390996,3.10027845239396,-0.124380503959678,48.6425779900497,42.4417633773523,54.5946315948278,42.566143881312,54.7190120987875,1,1,0,1,1.43825602531433,1.44346904754639,1,"lm"
204,46.7904456344902,-3.20955436550979,2.93825196241144,0.0218704924293363,46.7685751420609,41.0315776106597,52.5493136583208,41.0097071182303,52.5274431658914,1,1,0,1,1.41273307800293,1.41793918609619,1,"lm"
205,50.0238621078813,0.023862107881321,2.96609971304052,-0.431064345087712,50.454926452969,44.2104134957673,55.8373107199953,44.641477840855,56.268375065083,1,1,0,1,1.42205095291138,1.42734313011169,1,"lm"
206,47.2270150587744,-2.77298494122562,3.21790334030574,-0.228985164046485,47.4560002228209,40.920040406044,53.5339897115048,41.1490255700905,53.7629748755513,1,1,0,1,1.4388279914856,1.44424486160278,1,"lm"
207,52.2314846123851,2.23148461238507,3.23073438010773,-0.113399508658617,52.3448841210437,45.8993615837586,58.5636076410116,46.0127610924172,58.6770071496702,1,1,0,1,1.44077610969543,1.44607591629028,1,"lm"
208,45.2221540426301,-4.77784595736987,2.80049909867021,-0.225929994101705,45.4480840367318,39.7332766704996,50.7110314147606,39.9592066646013,50.9369614088623,1,1,0,1,1.49672985076904,1.50193810462952,1,"lm"
209,50.6014671176753,0.601467117675305,3.42554898333077,0.536468563341685,50.0649985543336,43.8875144830692,57.3154197522814,43.3510459197275,56.7789511889397,1,1,0,1,1.40869283676147,1.41390895843506,1,"lm"
210,50.0610459246479,0.061045924647928,3.22213137176013,-0.24910567563127,50.3101516002792,43.7457844825414,56.3763073667544,43.9948901581727,56.6254130423857,1,1,0,1,1.41553807258606,1.42062306404114,1,"lm"
211,49.4213642521289,-0.578635747871097,3.34884403645005,-0.190440655652111,49.611804907781,42.8577505508451,55.9849779534127,43.0481912064972,56.1754186090648,1,1,0,1,1.41628789901733,1.4214301109314,1,"lm"
212,53.3223920624649,3.32239206246494,3.59064662578937,0.0332740810312728,53.2891179814337,46.2848539947075,60.3599301302224,46.2515799136762,60.3266560491911,1,1,0,1,1.42112398147583,1.42622494697571,1,"lm"
213,51.7546960138797,1.75469601387971,3.20646990570699,0.140790129091577,51.6139058847881,45.4701304811825,58.039261546577,45.3293403520909,57.8984714174854,1,1,0,1,1.61858987808228,1.62380218505859,1,"lm"
214,51.8247731034136,1.82477310341363,3.19908503115748,-0.325492876676172,52.1502659800898,45.5546816588638,58.0948645479635,45.88017453554,58.4203574246397,1,1,0,1,1.46144104003906,1.46669793128967,1,"lm"
215,43.7258515004507,-6.27414849954928,2.87780138001198,-0.286714449103115,44.0125659495538,38.0854644409676,49.3662385599339,38.3721788900707,49.652953009037,0,0,1,1,1.43110680580139,1.43639492988586,0,"lm"
216,45.5470306002006,-4.45296939979941,2.98818328627199,0.234317998400449,45.3127126018001,39.690298979903,51.4037622204982,39.4559809815025,51.1694442220978,1,1,0,1,1.46919417381287,1.47459506988525,1,"lm"
217,51.2621286920325,1.2621286920325,3.27408192245245,-0.184184172826555,51.4463128648591,44.845046041592,57.679211342473,45.0292302144186,57.8633955152995,1,1,0,1,1.54646396636963,1.55168700218201,1,"lm"
218,46.6256620486962,-3.37433795130377,3.01982729868153,-0.177881227135806,46.803543275832,40.7069093037495,52.5444147936429,40.8847905308853,52.7222960207787,1,1,0,1,1.3801999092102,1.38871788978577,1,"lm"
219,51.8347716509381,1.83477165093812,3.12104403528971,-0.0451301027954116,51.8799017537335,45.7176377476067,57.9519055542695,45.7627678504021,57.9970356570649,1,1,0,1,1.45376896858215,1.4588840007782,1,"lm"
220,50.4094262224114,0.409426222411355,3.23409580526415,0.103483748303297,50.3059424741081,44.0707149215416,56.7481375232811,43.9672311732383,56.6446537749778,1,1,0,1,1.44033002853394,1.44586586952209,1,"lm"
221,44.9744298452925,-5.02557015470747,3.35090848316503,0.630025048737068,44.3444047965555,38.4067699027993,51.5420897877857,37.7767448540623,50.9120647390487,1,1,0,1,1.44362807273865,1.44882392883301,1,"lm"
222,46.6258980337342,-3.37410196626579,3.23616105766404,-0.513122515117402,47.1390205488516,40.2831389125417,52.9686571549268,40.7962614276591,53.4817796700442,1,1,0,1,1.42061614990234,1.4259078502655,1,"lm"
223,51.2924042966924,1.29240429669242,3.31462490525037,0.0911371886324304,51.20126710806,44.7958588601422,57.7889497332426,44.7047216715098,57.6978125446102,1,1,0,1,1.42899203300476,1.43423700332642,1,"lm"
224,51.4423585867765,1.44235858677646,3.43989657314075,0.112990427924458,51.329368158852,44.7002851928778,58.1844319806751,44.5872947649534,58.0714415527506,1,1,0,1,1.41801905632019,1.42318511009216,1,"lm"
225,53.0273958780022,3.02739587800224,3.08885152211636,0.270302124686644,52.7570937533156,46.9733581410624,59.081433614942,46.7030560163758,58.8111314902554,1,1,0,1,1.42549586296082,1.43080711364746,1,"lm"
226,49.0787516696298,-0.921248330370233,3.32305252634058,0.0702220495273167,49.0085296201025,42.5656883992674,55.5918149399921,42.4954663497401,55.5215928904648,1,1,0,1,1.50378394126892,1.50899887084961,1,"lm"
227,49.3169503781618,-0.683049621838222,3.09580772761289,0.251672310310461,49.0652780678513,43.2492787289797,55.3846220273438,42.9976064186693,55.1329497170334,1,1,0,1,1.37358808517456,1.37863898277283,1,"lm"
228,46.5208630220837,-3.47913697791627,3.02349868432243,0.211628862759817,46.3092341593239,40.5949144935075,52.4468115506599,40.3832856307477,52.2351826879001,1,1,0,1,1.43103814125061,1.43627214431763,1,"lm"
229,55.6710449382369,5.67104493823685,3.04954701898209,0.0565375479654051,55.6145073902714,49.6940426118705,61.6480472646032,49.6375050639051,61.5915097166378,1,1,0,1,1.54559993743896,1.55077600479126,1,"lm"
230,54.8407840555688,4.84078405556876,3.2853267599676,-0.178968823328638,55.0197528788974,48.4016619285866,61.2799061825509,48.5806307519152,61.4588750058796,1,1,0,1,1.42949104309082,1.43541812896729,1,"lm"
231,46.3343205808867,-3.66567941911331,2.85902140890346,-0.149101684735498,46.4834222656222,40.730741588407,51.9378995733664,40.8798432731424,52.0870012581019,1,1,0,1,1.45405983924866,1.45914101600647,1,"lm"
232,45.2963953593253,-4.70360464067474,3.17314762932734,0.384745440705821,44.9116499186194,39.077140288215,51.5156504304355,38.6923948475092,51.1309049897297,1,1,0,1,1.43204998970032,1.43733191490173,1,"lm"
233,53.5822914109813,3.58229141098128,3.38147017424524,0.26882137770864,53.3134700332726,46.9547316546642,60.2098511672983,46.6859102769556,59.9410297895897,1,1,0,1,1.40745687484741,1.4127779006958,1,"lm"
234,50.0375096539615,0.0375096539614788,3.19239387686656,-0.421000225799439,50.4585098797609,43.7805326308368,56.2944866770861,44.2015328566363,56.7154869028856,1,1,0,1,1.41965889930725,1.42480802536011,1,"lm"
235,44.5591087940387,-5.44089120596129,2.94734062438735,0.0336103809530997,44.5254984130856,38.7824273200677,50.3357902680097,38.7488169391146,50.3021798870566,1,1,0,1,1.41310095787048,1.41836500167847,0,"lm"
236,48.5708139751194,-1.42918602488055,3.24008963412965,0.0577814267777299,48.5130325483417,42.2203549855438,54.9212729646951,42.162573558766,54.8634915379174,1,1,0,1,1.73290181159973,1.73813009262085,1,"lm"
237,54.8715569004919,4.87155690049188,3.7770701491298,-0.0838371384974366,54.9553940389893,47.4686354411161,62.2744783598676,47.5524725796136,62.3583154983651,1,1,0,1,1.42052698135376,1.42575597763062,1,"lm"
238,50.6097774295956,0.609777429595624,3.07452590796112,-0.144662652953237,50.7544400825489,44.5838173804565,56.6357374787347,44.7284800334098,56.780400131688,1,1,0,1,1.41005516052246,1.41523599624634,1,"lm"
239,51.2132580983938,1.21325809839378,3.49612896356557,-0.297074158163774,51.5103322565576,44.3609712444979,58.0655449522896,44.6580454026617,58.3626191104534,1,1,0,1,1.42111897468567,1.42634701728821,1,"lm"
240,53.8767261576107,3.87672615761074,3.27469339752599,-0.127122432273701,54.0038485898844,47.4584450380487,60.2950072771728,47.5855674703224,60.4221297094465,1,1,0,1,1.42933702468872,1.43581104278564,1,"lm"
241,51.046939929318,1.04693992931803,3.30023308217341,-0.0694610448156254,51.1164009741337,44.5786019476705,57.5152779109655,44.6480629924862,57.5847389557811,1,1,0,1,1.42565894126892,1.43086981773376,1,"lm"
242,54.9588299219745,4.95882992197455,3.31153735652781,-0.97739883889421,55.9362287608688,48.4683359697211,61.449323874228,49.4457348086153,62.4267227131222,1,1,0,1,1.42418193817139,1.42952680587769,1,"lm"
243,55.4656614856604,5.4656614856604,3.3874194973562,0.0465710380266202,55.4190904476338,48.8264412703135,62.1048817010073,48.7798702322869,62.0583106629807,1,1,0,1,1.44513893127441,1.45048499107361,1,"lm"
244,46.9757062050488,-3.02429379495123,2.86472871975488,0.438678568890097,46.5370276361587,41.3609410888517,52.5904713212459,40.9222625199616,52.1517927523558,1,1,0,1,1.39596891403198,1.40126299858093,1,"lm"
245,52.0159933466665,2.01599334666646,3.27936062699848,-0.545804182585492,52.561797529252,45.5885646254308,58.4434220679022,46.1343688080162,58.9892262504876,1,1,0,1,1.51359081268311,1.52397012710571,1,"lm"
246,49.5839456246427,-0.416054375357255,3.19054397807992,-0.320459837469869,49.9044054621126,43.330594336515,55.8372969127705,43.6510541739848,56.1577567502404,1,1,0,1,1.41872000694275,1.42394495010376,1,"lm"
247,53.3263696407072,3.32636964070724,3.26921810982819,-0.0457211558784749,53.3720907965857,46.9188198878379,59.7339193935766,46.9645410437164,59.7796405494551,1,1,0,1,1.43179702758789,1.43689608573914,1,"lm"
248,53.019864784832,3.01986478483196,3.03503413564267,-0.304278470686818,53.3241432555188,47.0713071871227,58.9684223825412,47.3755856578095,59.2727008532281,1,1,0,1,1.40053200721741,1.40577697753906,1,"lm"
249,55.0559871132999,5.05598711329993,3.29634654747405,-0.0194099740622207,55.0753970873621,48.5952665996878,61.516707626912,48.6146765737501,61.5361176009742,1,1,0,1,1.43120694160461,1.43654704093933,1,"lm"
250,51.7665799759967,1.76657997599671,3.31502996914586,0.408487031005095,51.3580929449916,45.2692406287999,58.2639193231935,44.8607535977948,57.8554322921884,1,1,0,1,1.40726900100708,1.41260004043579,1,"lm"
251,50.1403471824584,0.140347182458363,3.10595707769142,0.548498951343305,49.5918482311151,44.0527831726559,56.2279111922608,43.5042842213126,55.6794122409175,1,1,0,1,1.41376519203186,1.41884994506836,1,"lm"
252,53.3448986731713,3.34489867317132,3.02756468696828,0.0954388971825537,53.2494597759888,47.4109809258482,59.2788164204944,47.3155420286657,59.1833775233119,1,1,0,1,1.42430996894836,1.42961502075195,1,"lm"
253,51.2901600810053,1.29016008100533,3.26112053996735,0.187284036404826,51.1028760446005,44.8984812734255,57.6818388885852,44.7111972370207,57.4945548521803,1,1,0,1,1.41342186927795,1.41912889480591,1,"lm"
254,53.6535131664445,3.65351316644455,3.34894480716255,0.0765601816619608,53.5769529847826,47.0897019581935,60.2173243746956,47.0131417765316,60.1407641930336,1,1,0,1,1.5147979259491,1.51995801925659,1,"lm"
255,44.9891969252872,-5.01080307471281,3.21082132203222,-0.0770960073365643,45.0662929326238,38.6961027733108,51.2822910772636,38.7731987806473,51.3593870846002,1,1,0,1,1.39962410926819,1.40497303009033,1,"lm"
