"Estimator","mean_estimate","mean_bias","mc_sd_estimate","mc_var_estimate","mc_se_estimate","sd_estimate","var_estimate","mean_bootstrap_se","sd_bootstrap_se","mean_bootstrap_bias","coverage_95","coverage_95_mc_mean","coverage_95_bc","reject_h0_effect_prob","reject_h0_null_prob","mean_ci_lower","mean_ci_upper","mean_bc_ci_lower","mean_bc_ci_upper","mean_bootstrap_time_sec","mean_replicate_time_sec"
"xgboost",46.2943156640129,-3.70568433598709,3.85893171533332,14.8913539836053,0.172576672720303,3.85893171533332,14.8913539836053,3.867906439535,0.256793797778324,-0.603030515063118,0.822,0.94,0.822,0.178,1,38.7133583469538,53.8752729810721,39.3163888620169,54.4783034961352,21.8865808420181,22.0101649904251
