"Estimator","mean_estimate","mean_bias","mc_sd_estimate","mc_var_estimate","mc_se_estimate","sd_estimate","var_estimate","mean_bootstrap_se","sd_bootstrap_se","mean_bootstrap_bias","coverage_95","coverage_95_mc_mean","coverage_95_bc","reject_h0_effect_prob","reject_h0_null_prob","mean_ci_lower","mean_ci_upper","mean_bc_ci_lower","mean_bc_ci_upper","mean_bootstrap_time_sec","mean_replicate_time_sec"
"super",48.7196351970836,-1.28036480291639,3.44015779708922,11.8346856688738,0.153848533752349,3.44015779708922,11.8346856688738,3.52561483250557,0.240836147647888,-2.53441034161927,0.936,0.964,0.938,0.064,1,41.8095571020125,55.6297132921547,44.3439674436317,58.164123633774,1765.85966270208,1773.35081692409
