"Estimator","mean_estimate","mean_bias","mc_sd_estimate","mc_var_estimate","mc_se_estimate","sd_estimate","var_estimate","mean_bootstrap_se","sd_bootstrap_se","mean_bootstrap_bias","coverage_95","coverage_95_mc_mean","coverage_95_bc","reject_h0_effect_prob","reject_h0_null_prob","mean_ci_lower","mean_ci_upper","mean_bc_ci_lower","mean_bc_ci_upper","mean_bootstrap_time_sec","mean_replicate_time_sec","relative_efficiency"
"bart",50.1499320976736,0.149932097673595,3.24671913499094,10.5411851415163,0.145197693793781,3.24671913499094,10.5411851415163,3.09940503982747,0.197116423224673,-0.028602800113576,0.948,0.944,0.934,0.052,1,44.0752098461098,56.2246543492374,44.1038126462234,56.2532571493509,1175.86274797344,1180.54735882854,1.01584451266664
"correct_model",50.3700024254516,0.370002425451603,3.09840769822502,9.6001302644201,0.138565004704796,3.09840769822502,9.6001302644201,3.02075261191511,0.206779935543306,-0.00338753753318989,0.94,0.942,0.942,0.06,1,44.4494360998927,56.2905687510105,44.4528236374259,56.2939562885437,4.23397328233719,4.25826195573807,1.11542289407249
"lm",50.4132952165689,0.413295216568889,3.27233938994909,10.7082050830124,0.146343466427527,3.27233938994909,10.7082050830124,3.20120781623707,0.205271105685305,0.016662168243514,0.946,0.942,0.95,0.054,1,44.1390431897161,56.6875472434217,44.1223810214726,56.6708850751781,1.97505485391617,1.98389133882523,1
"lm_interact",50.4144030744215,0.414403074421487,3.32918633569051,11.0834816577484,0.148885739127348,3.32918633569051,11.0834816577484,3.23782694359933,0.206648612591653,0.012706747226092,0.95,0.946,0.938,0.05,1,44.0683788767934,56.7604272720496,44.0556721295673,56.7477205248235,2.05126397371292,2.06060120201111,0.966140912546768
"rf",45.5811931696597,-4.4188068303403,3.65711534289689,13.3744926312519,0.163551170165498,3.65711534289689,13.3744926312519,3.67286570703066,0.251469226523569,-0.754803665337153,0.756,0.952,0.792,0.244,1,38.3825086638274,52.779877675492,39.1373123291645,53.5346813408292,108.45157595253,108.94784484148,0.800643835863407
"super",48.7196351970836,-1.28036480291639,3.44015779708922,11.8346856688738,0.153848533752349,3.44015779708922,11.8346856688738,3.52561483250557,0.240836147647888,-2.53441034161927,0.936,0.964,0.938,0.064,1,41.8095571020125,55.6297132921547,44.3439674436317,58.164123633774,1765.85966270208,1773.35081692409,0.904815335414937
"unadj",50.6347488070386,0.634748807038645,3.79970162279827,14.4377324222958,0.169927822455864,3.79970162279827,14.4377324222958,3.78765609414867,0.243716690424566,0.00185529792210587,0.944,0.938,0.944,0.056,1,43.2110792766836,58.0584183373937,43.2092239787615,58.0565630394716,0.124932479858399,0.125391842842102,0.741681918586883
"xgboost",46.2943156640129,-3.70568433598709,3.85893171533332,14.8913539836053,0.172576672720303,3.85893171533332,14.8913539836053,3.867906439535,0.256793797778324,-0.603030515063118,0.822,0.94,0.822,0.178,1,38.7133583469538,53.8752729810721,39.3163888620169,54.4783034961352,21.8865808420181,22.0101649904251,0.719088747390039
