"replicate","estimate","bias","bootstrap_se","bootstrap_bias","bc_estimate","ci_lower","ci_upper","bc_ci_lower","bc_ci_upper","covered_true_95","covered_true_95_bc","reject_h0_effect","reject_h0_null","bootstrap_time_sec","replicate_time_sec","covered_mc_mean_95","Estimator"
134,46.6021996334171,-3.39780036658294,3.60215943262112,0.184020725526118,46.4181789078909,39.5420968789084,53.6623023879257,39.3580761533823,53.4782816623996,1,1,0,1,0.0677998065948486,0.0679910182952881,1,"unadj"
135,51.6252518395375,1.62525183953747,4.22046024719512,-0.356801041629055,51.9820528811665,43.353301756852,59.8972019222229,43.7101027984811,60.254002963852,1,1,0,1,0.0731761455535889,0.0733718872070312,1,"unadj"
136,51.9650519425664,1.96505194256645,3.81216443359947,0.410210337723456,51.554841604843,44.493346949567,59.4367569355659,44.0831366118435,59.0265465978425,1,1,0,1,0.0670289993286133,0.0672471523284912,1,"unadj"
137,48.5271976374126,-1.47280236258737,3.60629238889689,0.418292549466685,48.1089050879459,41.4589944374538,55.5954008373715,41.0407018879871,55.1771082879048,1,1,0,1,0.0681939125061035,0.0683958530426025,1,"unadj"
138,52.4552592868439,2.4552592868439,3.49626279798161,-0.288669648175279,52.7439289350192,45.6027101223127,59.3078084513751,45.891379770488,59.5964780995504,1,1,0,1,0.0729629993438721,0.0731568336486816,1,"unadj"
139,49.1452966937211,-0.85470330627885,3.69202704010774,-0.0530705051722435,49.1983671988934,41.909056665162,56.3815367222803,41.9621271703342,56.4346072274526,1,1,0,1,0.0677900314331055,0.0679798126220703,1,"unadj"
140,43.0837976193451,-6.91620238065494,3.76089827918828,-0.163313676683096,43.2471112960282,35.7125724426174,50.4550227960728,35.8758861193005,50.6183364727559,1,1,0,1,0.0728578567504883,0.0730509757995605,0,"unadj"
141,51.9693791962738,1.96937919627382,3.57528864990778,0.232077309874455,51.7373018863994,44.9619422081197,58.9768161844279,44.7298648982453,58.7447388745535,1,1,0,1,0.0669698715209961,0.0671570301055908,1,"unadj"
142,50.3031829158857,0.303182915885742,4.19448467682551,0.545115534559343,49.7580673813264,42.0821440156026,58.5242218161689,41.5370284810433,57.9791062816095,1,1,0,1,0.0682148933410645,0.0684070587158203,1,"unadj"
143,49.5893243671977,-0.410675632802253,3.26302716128884,0.0919774137149645,49.4973469534828,43.1939086504957,55.9847400838998,43.1019312367807,55.8927626701849,1,1,0,1,0.0734679698944092,0.073652982711792,1,"unadj"
144,50.1387192370309,0.13871923703087,3.92874762367032,0.122616185429095,50.0161030516018,42.4385153902897,57.838923083772,42.3158992048606,57.7163068983429,1,1,0,1,0.0678091049194336,0.067997932434082,1,"unadj"
145,58.6192393082521,8.61923930825208,3.84131825696325,0.00763799029692791,58.6116013179551,51.0903938714479,66.1480847450562,51.082755881151,66.1404467547593,0,0,1,1,0.0729670524597168,0.0731492042541504,0,"unadj"
146,51.7902759052326,1.79027590523256,3.84411590871525,0.13919791723422,51.6510779879983,44.2559471717532,59.3246046387119,44.116749254519,59.1854067214777,1,1,0,1,0.0670819282531738,0.067284107208252,1,"unadj"
147,46.5454467573953,-3.45455324260467,3.51433203240769,0.249178687778283,46.296268069617,39.6574825441608,53.4334109706298,39.4083038563825,53.1842322828516,1,1,0,1,0.0680608749389648,0.0682461261749268,1,"unadj"
148,57.8276512260102,7.82765122601018,4.10165119179836,-0.0601438879826688,57.8877951139928,49.7885626129396,65.8667398390808,49.8487065009223,65.9268837270634,1,1,0,1,0.0740201473236084,0.0742120742797852,1,"unadj"
149,50.780363255766,0.780363255765991,4.08625446819933,-0.213533782457844,50.9938970382238,42.7714516664294,58.7892748451026,42.9849854488873,59.0028086275604,1,1,0,1,0.06787109375,0.068058967590332,1,"unadj"
150,53.0584182165278,3.05841821652783,3.78114558758018,-0.292331971804174,53.350750188332,45.6475090445681,60.4693273884875,45.9398410163723,60.7616593602917,1,1,0,1,0.073620080947876,0.0738241672515869,1,"unadj"
151,50.7834312497051,0.783431249705075,3.63994900710589,-0.0329726527276435,50.8164039024327,43.6492622902152,57.917600209195,43.6822349429428,57.9505728619226,1,1,0,1,0.0673069953918457,0.0675082206726074,1,"unadj"
152,47.094820658805,-2.90517934119498,3.46565098742305,0.267045262670358,46.8277753961347,40.3022695404702,53.8873717771399,40.0352242777998,53.6203265144695,1,1,0,1,0.0684571266174316,0.0686500072479248,1,"unadj"
153,53.2071194118329,3.20711941183288,3.90171016770122,-0.351126089282857,53.5582455011157,45.5599080050248,60.854330818641,45.9110340943076,61.2054569079238,1,1,0,1,0.0740129947662354,0.0741989612579346,1,"unadj"
154,46.5001792973607,-3.49982070263931,3.77430993672736,-0.44069239122372,46.9408716885844,39.1026677548834,53.897690839838,39.5433601461071,54.3383832310617,1,1,0,1,0.0692958831787109,0.0694921016693115,1,"unadj"
155,50.5722459610533,0.572245961053284,3.59950439258449,0.212371138446805,50.3598748226065,43.517346989394,57.6271449327126,43.3049758509472,57.4147737942658,1,1,0,1,0.0743141174316406,0.0745589733123779,1,"unadj"
156,56.4287930426693,6.4287930426693,3.89047475556808,0.0162744500884955,56.4125185925808,48.8036026389936,64.053983446345,48.7873281889051,64.0377089962565,1,1,0,1,0.0672800540924072,0.0674760341644287,1,"unadj"
157,51.0917035583607,1.09170355836071,3.79147369210241,-0.0859832534462299,51.1776868118069,43.6605516735089,58.5228554432125,43.7465349269551,58.6088386966588,1,1,0,1,0.06809401512146,0.068291187286377,1,"unadj"
158,49.5534975289282,-0.446502471071796,3.44042442274312,-0.00841720299825255,49.5619147319265,42.8103895688197,56.2966054890367,42.8188067718179,56.305022692035,1,1,0,1,0.0735080242156982,0.0737118721008301,1,"unadj"
159,50.0734723591975,0.0734723591974955,3.67069435866341,-0.173352062389434,50.2468244215869,42.8790436179629,57.2679011004321,43.0523956803523,57.4412531628216,1,1,0,1,0.0682411193847656,0.0684249401092529,1,"unadj"
160,43.1372758893968,-6.86272411060324,3.63597156052442,-0.315034008566066,43.4523098979628,36.010902581957,50.2636491968365,36.3259365905231,50.5786832054026,1,1,0,1,0.0736069679260254,0.0737969875335693,0,"unadj"
161,52.7326948890447,2.73269488904472,4.02554216702132,0.525047801391722,52.207647087653,44.8427772234356,60.6226125546538,44.3177294220439,60.0975647532621,1,1,0,1,0.0666317939758301,0.0668208599090576,1,"unadj"
162,53.7217908195586,3.72179081955863,3.81128365817842,0.0210665519802475,53.7007242675784,46.2518121146629,61.1917695244544,46.2307455626826,61.1707029724742,1,1,0,1,0.0683119297027588,0.0685069561004639,1,"unadj"
163,54.2599577224588,4.25995772245878,3.68710409294111,0.262006114155824,53.997951608303,47.033366493044,61.4865489518736,46.7713603788882,61.2245428377177,1,1,0,1,0.0728068351745605,0.072998046875,1,"unadj"
164,58.8892249542991,8.8892249542991,3.92490291311906,0.00368065121974581,58.8855443030793,51.1965566017694,66.5818933068288,51.1928759505497,66.578212655609,0,0,1,1,0.067741870880127,0.0679330825805664,0,"unadj"
165,60.5200959576243,10.5200959576243,4.12104472949914,0.376125385869223,60.143970571755,52.4429967091274,68.5971952061212,52.0668713232581,68.221069820252,0,0,1,1,0.0736401081085205,0.0738279819488525,0,"unadj"
166,47.9686860027922,-2.03131399720783,3.19948855709153,-0.269809263084753,48.2384952658769,41.6978036619447,54.2395683436396,41.9676129250295,54.5093776067243,1,1,0,1,0.0671861171722412,0.0673689842224121,1,"unadj"
167,41.7426066872638,-8.25739331273624,3.68482150504599,-0.145449127653187,41.8880558149169,34.5204892479149,48.9647241266126,34.6659383755681,49.1101732542658,0,0,1,1,0.067997932434082,0.068181037902832,0,"unadj"
168,53.3494014938892,3.34940149388916,3.66846992209354,0.267274998591319,53.0821264952978,46.1593325682174,60.539470419561,45.8920575696261,60.2721954209696,1,1,0,1,0.0729799270629883,0.0731720924377441,1,"unadj"
169,50.7806694022996,0.780669402299594,4.173620519154,-0.081113853953866,50.8617832562535,42.6005234996204,58.9608153049788,42.6816373535743,59.0419291589327,1,1,0,1,0.0677459239959717,0.0679359436035156,1,"unadj"
170,45.1636562488795,-4.8363437511205,3.63180275431912,0.124596864503296,45.0390593843762,38.0454536514607,52.2818588462983,37.9208567869574,52.157261981795,1,1,0,1,0.0733389854431152,0.0735199451446533,1,"unadj"
171,51.1354837853797,1.1354837853797,3.79992824969431,0.152109105660557,50.9833746797191,43.6877612721425,58.5832062986169,43.535652166482,58.4310971929563,1,1,0,1,0.0665240287780762,0.0667150020599365,1,"unadj"
172,54.2303525813731,4.23035258137313,3.92192205855503,0.123330336763395,54.1070222446097,46.5435265964321,61.9171785663142,46.4201962596687,61.7938482295508,1,1,0,1,0.0677399635314941,0.067936897277832,1,"unadj"
173,53.373722843869,3.37372284386905,3.83107426042662,-0.42605033084623,53.7997731747153,45.8649552713345,60.8824904164036,46.2910056021807,61.3085407472499,1,1,0,1,0.0726239681243896,0.0728118419647217,1,"unadj"
174,44.5698604072641,-5.43013959273591,3.94532185041393,0.0880522229449099,44.4818081843192,36.8371716730339,52.3025491414943,36.749119450089,52.2144969185494,1,1,0,1,0.0678858757019043,0.068073034286499,1,"unadj"
