"replicate","Estimator","estimate","bias","bootstrap_se","bootstrap_bias","bc_estimate","ci_lower","ci_upper","bc_ci_lower","bc_ci_upper","covered_true_95","covered_true_95_bc","reject_h0_effect","reject_h0_null","bootstrap_time_sec","replicate_time_sec","covered_mc_mean_95"
12,"lm_interact",50.256845220463,0.256845220463042,3.18761694474123,-0.859994608740159,51.1168398292032,44.0092308122606,56.5044596286655,44.8692254210008,57.3644542374056,1,1,0,1,2.60930895805359,2.61918997764587,1
13,"lm_interact",50.918651785059,0.918651785059026,3.00457241612819,-1.05609750458429,51.9747492896433,45.0297980605053,56.8075055096128,46.0858955650896,57.8636030141971,1,1,0,1,2.47966909408569,2.48723411560059,1
14,"lm_interact",52.7882188868247,2.78821888682473,3.33767257482353,-0.0257149198855373,52.8139338067103,46.2465008479835,59.3299369256659,46.2722157678691,59.3556518455515,1,1,0,1,2.61606192588806,2.62191915512085,1
15,"lm_interact",46.9332606783203,-3.06673932167966,3.3819826659307,0.303478977474256,46.6297817008461,40.3046964567574,53.5618248998833,40.0012174792831,53.258345922409,1,1,0,1,2.50515413284302,2.51832485198975,1
16,"lm_interact",56.7562899882743,6.75628998827428,3.26056800340149,0.298209786964229,56.45808020131,50.3656941324637,63.1468858440849,50.0674843454995,62.8486760571206,0,0,1,1,2.6561119556427,2.66310977935791,1
17,"lm_interact",52.0079641441769,2.00796414417692,3.56863947571544,-0.3894481098677,52.3974122540446,45.0135592979668,59.0023689903871,45.4030074078345,59.3918171002548,1,1,0,1,2.58001184463501,2.58591198921204,1
18,"lm_interact",49.8644900025485,-0.135509997451514,3.24709018100714,0.138227880039011,49.7262621225095,43.5003101932208,56.2286698118761,43.3620823131818,56.0904419318371,1,1,0,1,3.28900098800659,3.29519891738892,1
19,"lm_interact",53.2087515030576,3.20875150305763,3.77082336980894,0.885250740627583,52.32350076243,45.8180735061701,60.5994294999451,44.9328227655426,59.7141787593175,1,1,0,1,2.41383814811707,2.42582297325134,1
20,"lm_interact",45.2046490391777,-4.79535096082227,3.04711154896912,0.343028334502705,44.861620704675,39.2324201463222,51.1768779320333,38.8893918118195,50.8338495975306,1,1,0,1,2.5754189491272,2.5818030834198,1
21,"lm_interact",46.4216015620604,-3.57839843793958,2.9445911117715,1.7521421078792,44.6694594541812,40.6503090337915,52.1928940903293,38.8981669259123,50.4407519824501,1,1,0,1,2.45970106124878,2.4682469367981,1
22,"lm_interact",46.3891405393739,-3.61085946062612,3.00707579164571,-0.0806269807700204,46.4697675201439,40.495380288966,52.2829007897818,40.576007269736,52.3635277705518,1,1,0,1,2.64227795600891,2.64793705940247,1
23,"lm_interact",50.2504722449854,0.250472244985367,3.19103767712665,-0.427730587591277,50.6782028325766,43.9961533245068,56.504791165464,44.4238839120981,56.9325217530552,1,1,0,1,2.00590801239014,2.01424598693848,1
24,"lm_interact",49.6850903257484,-0.314909674251581,3.02851728664344,-0.163243256245195,49.8483335819936,43.7493055173703,55.6208751341265,43.9125487736155,55.7841183903717,1,1,0,1,2.11018490791321,2.11589694023132,1
25,"lm_interact",45.2666423276075,-4.73335767239247,3.17700474916863,1.1208020991567,44.1458402284508,39.0398274405243,51.4934572146907,37.9190253413676,50.372655115534,1,1,0,1,2.12842488288879,2.13531994819641,1
26,"lm_interact",47.7458475402951,-2.25415245970488,3.15847860119838,0.171136257283223,47.5747112830119,41.5553432360058,53.9363518445844,41.3842069787226,53.7652155873012,1,1,0,1,2.07529306411743,2.08507013320923,1
