"replicate","Estimator","Procedure","ModelSpec","n_obs","estimate","bias","eif_var","eif_se","bootstrap_se","bootstrap_bias","bc_estimate","ci_lower","ci_upper","bc_ci_lower","bc_ci_upper","covered_true_95","covered_true_95_bc","reject_h0_effect","reject_h0_null","bootstrap_time_sec","replicate_time_sec","covered_mc_mean_95"
1,"lm","tmle","m1",619,45.9492079624789,-4.05079203752106,342680.788172108,18.5116392621536,NA,NA,NA,9.66706171386022,82.2313542110977,NA,NA,1,NA,0,1,NA,0.241032838821411,NA
2,"lm","tmle","m1",612,47.9367806804145,-2.06321931958553,50225.1491017025,7.08697037539332,NA,NA,NA,34.0465739851413,61.8269873756877,NA,NA,1,NA,0,1,NA,0.230602502822876,NA
3,"lm","tmle","m1",603,49.7621679656723,-0.23783203432766,46908.1170176398,6.84895006680877,NA,NA,NA,36.338472502814,63.1858634285307,NA,NA,1,NA,0,1,NA,0.221055507659912,NA
4,"lm","tmle","m1",617,46.8847787886462,-3.11522121135384,43398.4672003984,6.58775130073976,NA,NA,NA,33.9730235000893,59.796534077203,NA,NA,1,NA,0,1,NA,0.211700916290283,NA
5,"lm","tmle","m1",611,43.1322996126892,-6.86770038731081,49928.1457697989,7.06598512380255,NA,NA,NA,29.2832232547404,56.981375970638,NA,NA,1,NA,0,1,NA,0.209703207015991,NA
6,"lm","tmle","m1",611,41.8000561110571,-8.19994388894291,70109.6583804751,8.37315104249739,NA,NA,NA,25.3889816306482,58.211130591466,NA,NA,1,NA,0,1,NA,0.212170362472534,NA
7,"lm","tmle","m1",611,45.6286027306108,-4.37139726938923,55479.4867325456,7.44845532527017,NA,NA,NA,31.0298985526257,60.2273069085959,NA,NA,1,NA,0,1,NA,0.211707830429077,NA
8,"lm","tmle","m1",613,66.142045886678,16.142045886678,64856.1471824945,8.05333143379151,NA,NA,NA,50.3578063208823,81.9262854524737,NA,NA,0,NA,1,1,NA,0.212035417556763,NA
9,"lm","tmle","m1",603,55.6346214658037,5.63462146580368,69284.5392514992,8.32373349233979,NA,NA,NA,39.3204036039079,71.9488393276995,NA,NA,1,NA,0,1,NA,0.212133884429932,NA
10,"lm","tmle","m1",621,51.7653703079314,1.76537030793143,43919.10739785,6.62714926630222,NA,NA,NA,38.776396425808,64.7543441900548,NA,NA,1,NA,0,1,NA,0.0704162120819092,NA
11,"lm","tmle","m1",610,46.950018572029,-3.04998142797101,47598.9389529975,6.89919842829568,NA,NA,NA,33.4278381303741,60.4721990136839,NA,NA,1,NA,0,1,NA,0.0715272426605225,NA
12,"lm","tmle","m1",603,48.3683185863058,-1.63168141369417,63157.9537558308,7.947197855586,NA,NA,NA,32.7920970113433,63.9445401612683,NA,NA,1,NA,0,1,NA,0.0718657970428467,NA
13,"lm","tmle","m1",598,53.4228939845001,3.42289398450007,121187.626686594,11.0085251821756,NA,NA,NA,31.8465811045337,74.9992068644664,NA,NA,1,NA,0,1,NA,0.0710222721099854,NA
14,"lm","tmle","m1",578,45.2617911162999,-4.7382088837001,80861.2709107195,8.99228952551682,NA,NA,NA,27.6372275077302,62.8863547248696,NA,NA,1,NA,0,1,NA,0.0694575309753418,NA
15,"lm","tmle","m1",601,45.5006915363586,-4.49930846364144,45261.964053403,6.72770124584935,NA,NA,NA,32.3146393957486,58.6867436769685,NA,NA,1,NA,0,1,NA,0.0711724758148193,NA
16,"lm","tmle","m1",611,56.5576536827393,6.55765368273931,49214.444039328,7.01530070911633,NA,NA,NA,42.807916952153,70.3073904133256,NA,NA,1,NA,0,1,NA,0.0695281028747559,NA
17,"lm","tmle","m1",618,57.9600768721918,7.96007687219182,51546.8679878755,7.1796147520515,NA,NA,NA,43.8882905352984,72.0318632090852,NA,NA,1,NA,0,1,NA,0.0687787532806396,NA
18,"lm","tmle","m1",615,65.1638146430259,15.1638146430259,63818.8124748364,7.98866775343902,NA,NA,NA,49.5063135618289,80.8213157242229,NA,NA,1,NA,0,1,NA,0.069594144821167,NA
19,"lm","tmle","m1",611,44.1382372474867,-5.86176275251332,51665.6158111576,7.18787978552491,NA,NA,NA,30.0502517426544,58.226222752319,NA,NA,1,NA,0,1,NA,0.0786340236663818,NA
20,"lm","tmle","m1",613,51.4881297570801,1.48812975708009,41032.7928255308,6.40568441507469,NA,NA,NA,38.9332190072042,64.043040506956,NA,NA,1,NA,0,1,NA,0.0782480239868164,NA
21,"lm","tmle","m1",631,48.160036591902,-1.83996340809801,56768.6503582256,7.53449735272537,NA,NA,NA,33.3926931389479,62.9273800448561,NA,NA,1,NA,0,1,NA,0.079871654510498,NA
22,"lm","tmle","m1",574,49.5362324737961,-0.463767526203924,51456.6808369156,7.17333122314282,NA,NA,NA,35.4767616272595,63.5957033203326,NA,NA,1,NA,0,1,NA,0.0776879787445068,NA
23,"lm","tmle","m1",593,52.9250174484588,2.92501744845877,56031.2034276611,7.48539934991187,NA,NA,NA,38.253904312732,67.5961305841856,NA,NA,1,NA,0,1,NA,0.0769186019897461,NA
24,"lm","tmle","m1",595,42.844544708007,-7.15545529199303,48407.7900429507,6.9575706998169,NA,NA,NA,29.2079567164747,56.4811326995392,NA,NA,1,NA,0,1,NA,0.0770094394683838,NA
25,"lm","tmle","m1",617,40.3005848726986,-9.69941512730144,58003.1476967077,7.61597975947335,NA,NA,NA,25.3735388371448,55.2276309082524,NA,NA,1,NA,0,1,NA,0.0761992931365967,NA
26,"lm","tmle","m1",616,53.352929354018,3.35292935401797,61699.617823556,7.85491042746867,NA,NA,NA,37.9575878143913,68.7482708936447,NA,NA,1,NA,0,1,NA,0.0755782127380371,NA
27,"lm","tmle","m1",613,38.5659076877933,-11.4340923122067,59767.1356498614,7.73092075045796,NA,NA,NA,23.4135814495623,53.7182339260243,NA,NA,1,NA,0,1,NA,0.076068639755249,NA
28,"lm","tmle","m1",607,51.7650639841641,1.7650639841641,73838.0342833743,8.59290604413747,NA,NA,NA,34.9232776151181,68.6068503532101,NA,NA,1,NA,0,1,NA,0.0868914127349854,NA
29,"lm","tmle","m1",630,46.1600566153892,-3.83994338461081,60954.6347959787,7.80734492615631,NA,NA,NA,30.8579417452413,61.4621714855371,NA,NA,1,NA,0,1,NA,0.0836801528930664,NA
30,"lm","tmle","m1",608,53.0824979111417,3.08249791114172,50087.6258229592,7.07726118092014,NA,NA,NA,39.2113208873548,66.9536749349286,NA,NA,1,NA,0,1,NA,0.0884935855865479,NA
31,"lm","tmle","m1",594,42.0654203021171,-7.93457969788292,64572.7798141255,8.0357189979569,NA,NA,NA,26.3157004762373,57.8151401279969,NA,NA,1,NA,0,1,NA,0.0856719017028809,NA
32,"lm","tmle","m1",623,49.2015484245027,-0.798451575497339,45156.3053317162,6.71984414489772,NA,NA,NA,36.0308959187808,62.3722009302245,NA,NA,1,NA,0,1,NA,0.0832703113555908,NA
33,"lm","tmle","m1",609,56.7269239643756,6.72692396437564,59425.0283466414,7.70876308798249,NA,NA,NA,41.6180259465782,71.8358219821731,NA,NA,1,NA,0,1,NA,0.0846972465515137,NA
34,"lm","tmle","m1",585,41.8868878128061,-8.11311218719391,68519.2826399427,8.27763750353582,NA,NA,NA,25.6630164287979,58.1107591968143,NA,NA,1,NA,0,1,NA,0.084033727645874,NA
35,"lm","tmle","m1",628,57.1707761646806,7.17077616468058,59151.0667439586,7.69097306873185,NA,NA,NA,42.0967459438987,72.2448063854625,NA,NA,1,NA,0,1,NA,0.0821020603179932,NA
36,"lm","tmle","m1",602,52.4367156145774,2.43671561457742,73949.0035906475,8.59936065010926,NA,NA,NA,35.5822784502923,69.2911527788625,NA,NA,1,NA,0,1,NA,0.0828006267547607,NA
37,"lm","tmle","m1",611,69.0773548609903,19.0773548609903,69442.2416156429,8.33320116255709,NA,NA,NA,52.7445807064511,85.4101290155295,NA,NA,0,NA,1,1,NA,0.0672271251678467,NA
38,"lm","tmle","m1",568,48.3532987088831,-1.64670129111695,243934.747839822,15.6184105414034,NA,NA,NA,17.7417765519716,78.9648208657945,NA,NA,1,NA,0,1,NA,0.0667905807495117,NA
39,"lm","tmle","m1",620,40.9943571673177,-9.00564283268234,51623.1686526623,7.18492648902285,NA,NA,NA,26.9121600172651,55.0765543173703,NA,NA,1,NA,0,1,NA,0.0682916641235352,NA
40,"lm","tmle","m1",581,59.1170307237686,9.11703072376861,51209.7779451585,7.15610075007042,NA,NA,NA,45.0913309838905,73.1427304636467,NA,NA,1,NA,0,1,NA,0.0670998096466064,NA
