"method","status","timestamp","error"
"unadj","done","2026-05-16 22:37:09.334383",""
"lm","done","2026-05-16 22:37:36.631831",""
"lm_interact","done","2026-05-16 22:38:02.854101",""
"rf","done","2026-05-16 22:38:57.024071",""
"bart","done","2026-05-16 22:44:25.859813",""
"xgboost","done","2026-05-16 22:46:28.59047",""
"super","done","2026-05-16 23:06:13.798147",""
"correct_model","done","2026-05-16 23:06:40.252061",""
