"replicate","Estimator","Procedure","ModelSpec","n_obs","estimate","bias","eif_var","eif_se","bootstrap_se","bootstrap_bias","bc_estimate","ci_lower","ci_upper","bc_ci_lower","bc_ci_upper","covered_true_95","covered_true_95_bc","reject_h0_effect","reject_h0_null","bootstrap_time_sec","replicate_time_sec","covered_mc_mean_95"
1,"super","tmle","m1",308,36.9910392518563,-13.0089607481437,61424.7829791138,11.0837523410724,NA,NA,NA,15.2672838497929,58.7147946539197,NA,NA,1,NA,0,1,NA,14.9262554645538,NA
2,"super","tmle","m1",303,36.0985881212271,-13.9014118787729,60573.8081612313,11.0067077876385,NA,NA,NA,14.525837269099,57.6713389733551,NA,NA,1,NA,0,1,NA,14.6848275661469,NA
3,"super","tmle","m1",314,66.234317628579,16.234317628579,73207.3251314882,12.1001921581013,NA,NA,NA,42.5183767926865,89.9502584644716,NA,NA,1,NA,0,1,NA,14.7986145019531,NA
4,"super","tmle","m1",318,45.6759689819804,-4.32403101801965,48365.7400561035,9.83521632259337,NA,NA,NA,26.3992992095369,64.9526387544238,NA,NA,1,NA,0,1,NA,15.9127547740936,NA
5,"super","tmle","m1",304,44.9065685639855,-5.09343143601453,87013.3124021874,13.1919151302749,NA,NA,NA,19.0508900215377,70.7622471064332,NA,NA,1,NA,0,1,NA,16.0009388923645,NA
6,"super","tmle","m1",307,67.3530261322919,17.3530261322919,54595.0174939696,10.4494035709192,NA,NA,NA,46.8725714733661,87.8334807912178,NA,NA,1,NA,0,1,NA,15.7328248023987,NA
7,"super","tmle","m1",317,63.1634843761825,13.1634843761825,44554.2087285768,9.43972549691746,NA,NA,NA,44.6619623782798,81.6650063740851,NA,NA,1,NA,0,1,NA,14.8014364242554,NA
8,"super","tmle","m1",316,38.5091746812522,-11.4908253187478,69543.3534120867,11.7935027377015,NA,NA,NA,15.3943340637827,61.6240152987217,NA,NA,1,NA,0,1,NA,15.8479738235474,NA
9,"super","tmle","m1",298,42.959633810728,-7.04036618927201,59094.2265795419,10.871451290379,NA,NA,NA,21.6519808219036,64.2672867995524,NA,NA,1,NA,0,1,NA,15.1317842006683,NA
10,"super","tmle","m1",289,58.3534740368088,8.35347403680881,77796.9734244623,12.4737302700084,NA,NA,NA,33.9054119547252,82.8015361188924,NA,NA,1,NA,0,1,NA,15.0267019271851,NA
