"method","status","timestamp","error"
"unadj","done","2026-05-18 18:59:24.997826",NA
"lm","done","2026-05-18 18:59:54.971205",NA
"lm_interact","done","2026-05-18 19:17:30.387187",""
"rf","done","2026-05-18 19:20:41.820314",""
"bart","done","2026-05-18 19:39:04.00083",""
"xgboost","done","2026-05-18 19:40:55.138377",""
"super","done","2026-05-18 20:11:48.974305",""
"correct_model","done","2026-05-18 20:12:14.288549",""
