"Estimator","mean_estimate","mean_bias","mc_sd_estimate","mc_var_estimate","mc_se_estimate","sd_estimate","var_estimate","mean_bootstrap_se","sd_bootstrap_se","mean_bootstrap_bias","coverage_95","coverage_95_mc_mean","coverage_95_bc","reject_h0_effect_prob","reject_h0_null_prob","mean_ci_lower","mean_ci_upper","mean_bc_ci_lower","mean_bc_ci_upper","mean_bootstrap_time_sec","mean_replicate_time_sec"
"rf",46.3225371174102,-3.67746288258977,2.23125970163681,4.9785198561484,0.0997849673663163,2.23125970163681,4.9785198561484,2.28429487327255,0.148385778559833,-0.531941788911085,0.634,0.944,0.7,0.366,1,41.8454014357265,50.7996727990939,42.3773432246376,51.331614588005,106.038553946018,106.541878343105
