"replicate","Estimator","estimate","bias","bootstrap_se","bootstrap_bias","bc_estimate","ci_lower","ci_upper","bc_ci_lower","bc_ci_upper","covered_true_95","covered_true_95_bc","reject_h0_effect","reject_h0_null","bootstrap_time_sec","replicate_time_sec","covered_mc_mean_95"
1,"lm",52.4305275326163,2.4305275326163,2.11014769552023,-0.342444208051383,52.7729717406677,48.2947140473364,56.5663410178961,48.6371582553878,56.9087852259475,1,1,0,1,2.20805287361145,2.26446413993835,1
2,"lm",49.7775309498894,-0.222469050110611,2.26869156485209,0.157213204950793,49.6203177449386,45.3309771907495,54.2240847090293,45.1737639857987,54.0668715040785,1,1,0,1,2.18765616416931,2.23626518249512,1
3,"lm",49.7329183657592,-0.267081634240768,2.26637708208244,0.150695930128691,49.5822224356305,45.2909009094907,54.1749358220278,45.140204979362,54.0242398918991,1,1,0,1,2.12223720550537,2.17294001579285,1
4,"lm",52.6550033629321,2.6550033629321,1.94662165356541,0.211560830316252,52.4434425326158,48.8396950304181,56.4703116954461,48.6281342001018,56.2587508651299,1,1,0,1,2.16326594352722,2.20931696891785,1
5,"lm",50.8656475326748,0.865647532674828,2.09513503964603,0.339025774422865,50.526621758252,46.7592583122207,54.972036753129,46.4202325377978,54.6330109787061,1,1,0,1,1.75921678543091,1.80979204177856,1
6,"lm",46.8719364667029,-3.12806353329709,1.96735549839982,0.0225722979455085,46.8493641687574,43.0159905450524,50.7278823883534,42.9934182471069,50.7053100904079,1,1,0,1,2.21785402297974,2.26465201377869,1
7,"lm",47.659408971098,-2.34059102890196,2.08691206962993,-0.0626196375434347,47.7220286086415,43.5691364757214,51.7496814664746,43.6317561132649,51.8123011040181,1,1,0,1,1.82476711273193,1.87018203735352,1
8,"lm",50.2664776913875,0.266477691387479,2.11087990325835,-0.124919081016841,50.3913967724043,46.1292291053117,54.4037262774632,46.2541481863285,54.5286453584801,1,1,0,1,2.26205492019653,2.30802798271179,1
9,"lm",50.2502087979096,0.250208797909572,2.19008905479737,0.216956336131844,50.0332524617777,45.9577131275714,54.5427044682478,45.7407567914395,54.3257481321159,1,1,0,1,2.14576697349548,2.19766902923584,1
10,"lm",51.7728785738719,1.77287857387191,2.17725219153465,-0.316943499351908,52.0898220732238,47.5055426932031,56.0402144545407,47.822486192555,56.3571579538926,1,1,0,1,2.10045099258423,2.15026783943176,1
11,"lm",48.8290075850525,-1.17099241494755,1.99038640574341,0.183686206682268,48.6453213783702,44.9279219144772,52.7300932556277,44.744235707795,52.5464070489454,1,1,0,1,1.7717010974884,1.81362295150757,1
12,"lm",47.9995766486726,-2.00042335132743,2.12900920639329,0.538871306526808,47.4607053421458,43.8267952813875,52.1723580159576,43.2879239748607,51.6334867094308,1,1,0,1,3.16973209381104,3.17583799362183,1
13,"lm",50.0233316819827,0.0233316819827181,2.24289719720182,-0.387318832991454,50.4106505149742,45.6273339544413,54.4193294095241,46.0146527874328,54.8066482425156,1,1,0,1,2.10281300544739,2.10869312286377,1
14,"lm",48.75901993594,-1.24098006406002,2.18095378405142,-0.481992216625024,49.241012152565,44.4844290672528,53.0336108046271,44.9664212838779,53.5156030212521,1,1,0,1,2.13114190101624,2.13725590705872,1
15,"lm",49.3469879468432,-0.653012053156807,1.86068183317237,-0.0552180125653265,49.4022059594085,45.7001185671374,52.993857326549,45.7553365797027,53.0490753391143,1,1,0,1,2.12501406669617,2.13779401779175,1
16,"lm",52.9678203336802,2.9678203336802,2.16929350637088,0.103524091735892,52.8642962419443,48.7160831892967,57.2195574780637,48.6125590975608,57.1160333863279,1,1,0,1,2.06361794471741,2.06948900222778,1
17,"lm",46.508224977092,-3.49177502290804,2.09036293939747,-0.428256711123289,46.9364816882153,42.4111889012556,50.6052610529283,42.8394456123789,51.0335177640516,1,1,0,1,2.31981110572815,2.32892608642578,1
18,"lm",51.523141812529,1.52314181252896,2.06845142568106,-0.211146111321625,51.7342879238506,47.4690515144235,55.5772321106344,47.6801976257452,55.788378221956,1,1,0,1,1.99255776405334,1.99845385551453,1
19,"lm",49.6985043511054,-0.301495648894623,2.10648459134091,0.00178620773723992,49.6967181433681,45.5698704180886,53.8271382841221,45.5680842103514,53.8253520763849,1,1,0,1,2.27352905273438,2.28042578697205,1
20,"lm",49.9873940078573,-0.0126059921427171,2.1057472415162,-0.158275339768025,50.1456693476253,45.860205253941,54.1145827617736,46.018480593709,54.2728581015416,1,1,0,1,2.06404995918274,2.07525300979614,1
21,"lm",51.047791603575,1.04779160357496,2.19169599526289,-0.117903852730393,51.1656954563054,46.752146387799,55.3434368193509,46.8700502405294,55.4613406720813,1,1,0,1,3.23756313323975,3.24659609794617,1
22,"lm",52.3855556195953,2.38555561959527,2.14879148573249,0.156279486646966,52.2292761329483,48.1740016972733,56.5971095419173,48.0177222106263,56.4408300552703,1,1,0,1,1.96406602859497,1.97051310539246,1
23,"lm",53.5599089216459,3.55990892164592,2.32598314197327,0.0854671916766634,53.4744417299693,49.001065734731,58.1187521085608,48.9155985430543,58.0332849168842,1,1,0,1,3.01784706115723,3.02491497993469,1
24,"lm",48.8714026248362,-1.12859737516378,1.96598540227671,-0.141631961070011,49.0130345859062,45.0181420422424,52.7246632074301,45.1597740033124,52.8662951685001,1,1,0,1,1.79866099357605,1.80524015426636,1
25,"lm",50.0537812578051,0.0537812578050918,1.90077993707117,0.152922396731469,49.9008588610736,46.3283210386093,53.7792414770009,46.1753986418778,53.6263190802694,1,1,0,1,1.90890502929688,1.91485714912415,1
26,"lm",47.3135251373149,-2.68647486268506,2.00362933665392,-0.160768302161074,47.474293439476,43.3864837991054,51.2405664755245,43.5472521012665,51.4013347776856,1,1,0,1,1.77368497848511,1.77972817420959,1
27,"lm",51.6283057083569,1.62830570835689,2.30202442555245,-0.2141719244256,51.8424776327825,47.1164207427426,56.1401906739712,47.3305926671682,56.3543625983968,1,1,0,1,1.86565113067627,1.87388682365417,1
28,"lm",50.5185354352925,0.518535435292456,2.02392734398453,0.0948220502375818,50.4237133850549,46.551710733757,54.4853601368279,46.4568886835194,54.3905380865904,1,1,0,1,1.80826616287231,1.81400609016418,1
29,"lm",48.4421628286826,-1.55783717131743,1.98574172565633,0.199618906254493,48.2425439224281,44.5501805637978,52.3341450935674,44.3505616575433,52.1345261873129,1,1,0,1,1.84927797317505,1.85481595993042,1
