"replicate","Estimator","estimate","bias","bootstrap_se","bootstrap_bias","bc_estimate","ci_lower","ci_upper","bc_ci_lower","bc_ci_upper","covered_true_95","covered_true_95_bc","reject_h0_effect","reject_h0_null","bootstrap_time_sec","replicate_time_sec"
5,"bart",52.2807510952221,2.28075109522214,1.99573410576833,-0.560643717647395,52.8413948128695,48.369184125198,56.1923180652463,48.9298278428454,56.7529617828937,1,1,0,1,1271.65407991409,1274.65458607674
50,"bart",52.3033214439487,2.30332144394869,1.93836057771614,-0.421115408094742,52.7244368520434,48.5042045225728,56.1024383653246,48.9253199306675,56.5235537734193,1,1,0,1,1342.85416603088,1348.07120394707
51,"bart",48.2331372375266,-1.76686276247342,1.97378730037879,0.0117876824226499,48.2213495551039,44.3645852156416,52.1016892594116,44.352797533219,52.0899015769889,1,1,0,1,1350.27571606636,1356.12937903404
52,"bart",51.6252621236267,1.6252621236267,1.89582043523035,0.190232945805825,51.4350291778209,47.9095223494202,55.3410018978332,47.7192894036143,55.1507689520274,1,1,0,1,1355.48949599266,1361.30323815346
53,"bart",47.6910721921932,-2.30892780780683,1.98471547111758,0.162885374822665,47.5281868173705,43.8011013492433,51.5810430351431,43.6382159744206,51.4181576603204,1,1,0,1,1372.64072608948,1377.890417099
54,"bart",49.9499831191962,-0.0500168808037742,1.92806081575584,-0.986344986327914,50.9363281055241,46.1710533603119,53.7289128780806,47.1573983466398,54.7152578644085,1,1,0,1,1364.97403907776,1374.24191689491
55,"bart",50.5610489871159,0.561048987115868,1.81513437657332,-0.268459163585455,50.8295081507013,47.0034509819316,54.1186469923001,47.271910145517,54.3871061558856,1,1,0,1,1370.81282806396,1376.67265319824
56,"bart",54.6625392891053,4.66253928910534,2.16688492459545,0.154076783301988,54.5084625058034,50.4155228782555,58.9095556999552,50.2614460949535,58.7554789166532,0,0,1,1,1441.40725898743,1446.34063696861
57,"bart",47.6999499340554,-2.30005006594457,1.99375432215008,0.334854484434295,47.3650954496211,43.7922632686202,51.6076365994906,43.4574087841859,51.2727821150564,1,1,0,1,1414.44947385788,1418.96196508408
58,"bart",51.9819764020296,1.98197640202963,1.84937764413891,-0.340298230211204,52.3222746322408,48.3572628257038,55.6066899783554,48.697561055915,55.9469882085666,1,1,0,1,1394.74881005287,1399.40919017792
59,"bart",47.5913209084387,-2.40867909156128,1.72860491570802,-0.482418839019253,48.073739747458,44.2033175301521,50.9793242867253,44.6857363691714,51.4617431257446,1,1,0,1,1359.65140604973,1364.32864618301
6,"bart",47.8457493035023,-2.15425069649773,1.94344578609927,-0.330657024588916,48.1764063280912,44.0366655568416,51.654833050163,44.3673225814305,51.9854900747519,1,1,0,1,1255.55477285385,1258.62706685066
60,"bart",48.4374804698268,-1.56251953017318,1.83618775452024,0.621508493183505,47.8159719766433,44.8386186021137,52.03634233754,44.2171101089302,51.4148338443565,1,1,0,1,1375.73758482933,1381.71589708328
61,"bart",48.6572481384471,-1.34275186155286,2.00984517033937,1.94146993038387,46.7157782080633,44.7180239900802,52.5964722868141,42.7765540596963,50.6550023564302,1,1,0,1,1366.50633502007,1372.32531905174
62,"bart",44.9865629424566,-5.01343705754336,2.0740844276333,0.374087105718957,44.6124758367377,40.9214321634,49.0516937215133,40.547345057681,48.6776066157943,0,0,1,1,1420.20519399643,1425.12615609169
63,"bart",48.0805892537851,-1.91941074621489,2.02992092717147,0.675560306172436,47.4050289476127,44.1020173450649,52.0591611625054,43.4264570388924,51.3836008563329,1,1,0,1,1425.17634010315,1430.97950220108
64,"bart",51.1039036228556,1.10390362285561,1.97085909210972,-0.812342230442859,51.9162458532985,47.2410907837173,54.966716461994,48.0534330141601,55.7790586924368,1,1,0,1,1405.21973013878,1409.66025304794
65,"bart",50.0266599189644,0.0266599189644197,2.05035964743833,-0.273746697768772,50.3004066167332,46.0080288546311,54.0452909832978,46.2817755523998,54.3190376810666,1,1,0,1,1403.67080998421,1408.31210398674
66,"bart",47.7500089051882,-2.2499910948118,1.91679685127462,0.208063636860061,47.5419452683281,43.9931561110102,51.5068616993662,43.7850924741501,51.2987980625062,1,1,0,1,1431.8812391758,1437.31728887558
7,"bart",47.4369654255459,-2.56303457445414,1.89576883648704,0.912912311016555,46.5240531145293,43.7213267830179,51.1526040680739,42.8084144720013,50.2396917570573,1,1,0,1,1265.81854295731,1268.82338404655
8,"bart",51.0960375898638,1.09603758986378,1.83592462350358,-0.287778908116088,51.3838164979799,47.4976914494665,54.694383730261,47.7854703575826,54.9821626383771,1,1,0,1,1259.18664813042,1262.23931789398
9,"bart",50.7486321466073,0.748632146607257,1.91722092077932,-0.641429373629762,51.390061520237,46.9909481914731,54.5063161017414,47.6323775651028,55.1477454753712,1,1,0,1,1246.32638406754,1249.37368798256
