"Estimator","mean_estimate","mean_bias","mc_sd_estimate","mc_var_estimate","mc_se_estimate","sd_estimate","var_estimate","mean_bootstrap_se","sd_bootstrap_se","mean_bootstrap_bias","coverage_95","coverage_95_mc_mean","coverage_95_bc","reject_h0_effect_prob","reject_h0_null_prob","mean_ci_lower","mean_ci_upper","mean_bc_ci_lower","mean_bc_ci_upper","mean_bootstrap_time_sec","mean_replicate_time_sec"
"lm_interact",50.0386149687712,0.0386149687711995,2.20080423971874,4.84353930156399,0.098422957703617,2.20080423971874,4.84353930156399,2.1427937374006,0.115685488654075,0.00392339842590288,0.946,0.944,0.936,0.054,1,45.8388164171681,54.2384135203743,45.8348930187422,54.2344901219484,2.04723426198959,2.05647886991501
