"replicate","Estimator","estimate","bias","bootstrap_se","bootstrap_bias","bc_estimate","ci_lower","ci_upper","bc_ci_lower","bc_ci_upper","covered_true_95","covered_true_95_bc","reject_h0_effect","reject_h0_null","bootstrap_time_sec","replicate_time_sec","covered_mc_mean_95"
1,"rf",49.672030739842,-0.327969260157964,2.2346316862364,-1.32561252001929,50.9976432598613,45.2922331161067,54.0518283635774,46.617845636126,55.3774408835967,1,1,0,1,97.6702098846436,98.182687997818,1
2,"rf",46.2274411298617,-3.77255887013826,2.15818068223581,-0.888747689089357,47.1161888189511,41.9974847205495,50.457397539174,42.8862324096388,51.3461452282634,1,1,0,1,98.0597250461578,98.5681159496307,1
3,"rf",47.0928498489064,-2.90715015109364,2.6272978967073,-0.560470435709959,47.6533202846163,41.9434405947022,52.2422591031105,42.5039110304122,52.8027295388205,1,1,0,1,97.9780452251434,98.5118980407715,1
4,"rf",48.942094980299,-1.05790501970102,2.05259113615646,-0.619039965974842,49.5611349462738,44.9190902784462,52.9650996821518,45.538130244421,53.5841396481266,1,1,0,1,98.4470930099487,98.9709420204163,1
5,"rf",48.0007310798784,-1.99926892012159,2.21313489666297,-0.0514408602828524,48.0521719401613,43.6630663894902,52.3383957702666,43.7145072497731,52.3898366305495,1,1,0,1,97.8050148487091,98.3779759407043,1
6,"rf",42.1920110023534,-7.80798899764661,2.21284501435932,-0.425437668688943,42.6174486710423,37.8549144708401,46.5291075338667,38.2803521395291,46.9545452025556,0,0,1,1,97.2450799942017,97.7441380023956,1
7,"rf",43.9107618679176,-6.08923813208235,2.22447798984037,0.0499935324349181,43.8607683354827,39.5508651234285,48.2706586124068,39.5008715909935,48.2206650799719,0,0,1,1,99.2823190689087,99.789076089859,1
8,"rf",48.2791115938848,-1.72088840611524,2.00588273627276,-0.72829045511267,49.0074020489974,44.3476536735795,52.21056951419,45.0759441286922,52.9388599693027,1,1,0,1,98.5059289932251,99.0007121562958,1
9,"rf",46.8607749558566,-3.1392250441434,2.30356406508482,-0.225057099656865,47.0858320555135,42.3458723522097,51.3756775595035,42.5709294518665,51.6007346591604,1,1,0,1,98.7255079746246,99.2345340251923,1
10,"rf",49.1646949156424,-0.8353050843576,2.30844334914245,-1.80978677655594,50.9744816921983,44.6402290909722,53.6891607403126,46.4500158675281,55.4989475168686,1,1,0,1,98.3829789161682,98.9330580234528,1
11,"rf",46.5815885865607,-3.41841141343931,2.27179944446357,-0.479797534253159,47.0613861208139,42.128943495314,51.0342336778074,42.6087410295672,51.5140312120605,1,1,0,1,98.3220961093903,98.8024158477783,1
12,"rf",44.5432458196875,-5.45675418031253,2.29356404767055,-0.379745758168085,44.9229915778556,40.0479428900173,49.0385487493576,40.4276886481854,49.4182945075257,0,0,1,1,104.373824834824,104.773844957352,1
13,"rf",45.8204666028233,-4.17953339717674,2.2543316671005,-1.07135134231237,46.8918179451356,41.4020577260981,50.2388754795484,42.4734090684105,51.3102268218608,1,1,0,1,104.949442148209,105.417392969131,1
14,"rf",45.3546876513899,-4.64531234861013,2.4192823457218,0.0671298561853035,45.2875577952046,40.6129813853416,50.0963939174382,40.5458515291563,50.0292640612529,1,1,0,1,105.334266901016,105.772928953171,1
15,"rf",45.3416190737301,-4.65838092626988,2.19681492943969,0.364879990447001,44.9767390832831,41.0359409313284,49.6472972161318,40.6710609408814,49.2824172256848,0,0,1,1,105.189381837845,105.588537931442,1
16,"rf",50.1454574255134,0.145457425513435,2.38340395961712,-2.13945663673585,52.2849140622493,45.4740715040537,54.8168433469731,47.6135281407896,56.956299983709,1,1,0,1,105.150923967361,105.616360902786,1
17,"rf",42.1101377338457,-7.88986226615431,2.50362491811085,-1.08725243949901,43.1973901733447,37.2031230635514,47.01715240414,38.2903755030504,48.104404843639,0,0,1,1,104.765411138535,105.198565006256,1
18,"rf",47.6869087583745,-2.31309124162549,2.32280504583436,-1.49608409326257,49.1829928516371,43.1342945254313,52.2395229913178,44.6303786186938,53.7356070845803,1,1,0,1,106.675943136215,107.16276884079,1
19,"rf",45.3293531181531,-4.67064688184693,2.23538724888519,-0.525160172751093,45.8545132909042,40.948074618838,49.7106316174681,41.4732347915891,50.2357917902192,0,1,1,1,106.244657993317,106.684322118759,1
20,"rf",45.9771409751081,-4.02285902489193,2.11005043893158,-0.457679318817455,46.4348202939255,41.8415181092392,50.1127638409769,42.2991974280567,50.5704431597944,1,1,0,1,105.800319194794,106.22888302803,1
21,"rf",45.6443840761517,-4.35561592384831,2.33741125404086,-0.179888086694106,45.8242721628458,41.063142201173,50.2256259511304,41.2430302878671,50.4055140378245,1,1,0,1,105.086212158203,105.521981954575,1
22,"rf",47.7179443176587,-2.2820556823413,2.16974273467873,-0.665330167517979,48.3832744851767,43.4653267019709,51.9705619333465,44.1306568694889,52.6358921008644,1,1,0,1,105.416090011597,105.873155117035,1
23,"rf",49.0744438036707,-0.925556196329254,2.44052319479431,-0.435197077058504,49.5096408807293,44.2911062384393,53.8577813689022,44.7263033154978,54.2929784459607,1,1,0,1,110.278649091721,110.888458013535,1
24,"rf",44.4616074074571,-5.53839259254286,2.22567027888918,-0.88221558943647,45.3438229968936,40.0993738193731,48.8238409955411,40.9815894088096,49.7060565849776,0,0,1,1,110.096612215042,110.601531028748,1
25,"rf",46.7431430302301,-3.25685696976986,2.19106339566139,-0.328254850879389,47.0713978811095,42.4487376868898,51.0375483735705,42.7769925377692,51.3658032244499,1,1,0,1,108.219738006592,108.768666982651,1
26,"rf",43.396859372093,-6.603140627907,2.37067874273825,-0.193099577792857,43.5899589498859,38.7504144174113,48.0433043267747,38.9435139952042,48.2364039045675,0,0,1,1,109.462279081345,110.097543954849,1
27,"rf",47.5862779969483,-2.41372200305171,2.44756754773125,-0.744725113550331,48.3310031104986,42.789133753666,52.3834222402306,43.5338588672164,53.1281473537809,1,1,0,1,108.021262168884,108.604314088821,1
