"n","target_r2","achieved_r2_raw","ss","setting","Estimator","Procedure","ModelSpec","mean_estimate","mean_bias","mean_n_obs","mc_sd_estimate","mc_var_estimate","mc_se_estimate","sd_estimate","var_estimate","mean_bootstrap_se","sd_bootstrap_se","mean_bootstrap_bias","mean_eif_se","mean_eif_var","coverage_95","coverage_95_mc_mean","coverage_95_bc","reject_h0_effect_prob","reject_h0_null_prob","mean_ci_lower","mean_ci_upper","mean_bc_ci_lower","mean_bc_ci_upper","mean_bootstrap_time_sec","mean_replicate_time_sec","std_bias","relative_efficiency"
1000,0.2,0.200000000000002,81.1581892217526,"setting_three","lm","single_stage_drml_bc","m1",48.7477773330341,-1.25222266696589,608.122,11.6695285004558,136.177895422951,0.521877179847809,11.6695285004558,136.177895422951,NA,NA,NA,9.02379232034221,119782.973290185,0.952,0.95,NA,0.048,0.962,31.0614693811943,66.434085284874,NA,NA,NA,0.0586389131546021,-0.107307049030899,1
