"method","status","timestamp","error"
"unadj","done","2026-05-16 23:37:00.198828",""
"lm","done","2026-05-16 23:37:25.024716",""
"lm_interact","done","2026-05-16 23:37:49.662374",""
"rf","done","2026-05-16 23:38:42.123339",""
"bart","done","2026-05-16 23:44:12.291908",""
"xgboost","done","2026-05-16 23:46:14.255928",""
"super","done","2026-05-17 00:05:59.967437",""
"correct_model","done","2026-05-17 00:06:25.278719",""
