"replicate","Estimator","Procedure","ModelSpec","n_obs","estimate","bias","eif_var","eif_se","bootstrap_se","bootstrap_bias","bc_estimate","ci_lower","ci_upper","bc_ci_lower","bc_ci_upper","covered_true_95","covered_true_95_bc","reject_h0_effect","reject_h0_null","bootstrap_time_sec","replicate_time_sec","covered_mc_mean_95"
1,"rf","tmle","m2",3113,58.6622141292831,8.6622141292831,22539.5550556266,2.12318416797162,NA,NA,NA,54.5008496275131,62.8235786310531,NA,NA,0,NA,1,1,NA,3.44461536407471,NA
2,"rf","tmle","m2",3060,64.9375766901599,14.9375766901599,24020.9551899752,2.19184649051776,NA,NA,NA,60.6416365091046,69.2335168712152,NA,NA,0,NA,1,1,NA,3.1833815574646,NA
3,"rf","tmle","m2",3037,60.9798944975571,10.9798944975571,21006.7426518448,2.04971913450818,NA,NA,NA,56.9625188154984,64.9972701796157,NA,NA,0,NA,1,1,NA,3.21513748168945,NA
4,"rf","tmle","m2",3033,57.8632748937529,7.86327489375287,21847.5291321576,2.09033629505674,NA,NA,NA,53.7662910398648,61.960258747641,NA,NA,0,NA,1,1,NA,3.29086375236511,NA
5,"rf","tmle","m2",3035,57.7734941925371,7.77349419253714,22836.9906468078,2.13714719412622,NA,NA,NA,53.5847626623889,61.9622257226854,NA,NA,0,NA,1,1,NA,3.24098372459412,NA
6,"rf","tmle","m2",3022,59.0640576004817,9.06405760048172,24795.7331493742,2.22691414964179,NA,NA,NA,54.6993860705212,63.4287291304423,NA,NA,0,NA,1,1,NA,3.25300073623657,NA
7,"rf","tmle","m2",3104,61.4293233635694,11.4293233635694,23959.0381535548,2.18901978764719,NA,NA,NA,57.1389234183354,65.7197233088034,NA,NA,0,NA,1,1,NA,3.43577599525452,NA
8,"rf","tmle","m2",3094,60.9011739959973,10.9011739959973,20947.2695194469,2.04681555199519,NA,NA,NA,56.8894892310902,64.9128587609043,NA,NA,0,NA,1,1,NA,3.30389380455017,NA
9,"rf","tmle","m2",3034,60.5644747465316,10.5644747465316,20917.1593987045,2.04534395145191,NA,NA,NA,56.5556742656891,64.5732752273742,NA,NA,0,NA,1,1,NA,3.32875370979309,NA
10,"rf","tmle","m2",3081,60.7290394001607,10.7290394001607,22923.8591536775,2.14120803070031,NA,NA,NA,56.5323487765802,64.9257300237413,NA,NA,0,NA,1,1,NA,3.1033673286438,NA
11,"rf","tmle","m2",3082,59.5021343132541,9.50213431325406,21321.6765313802,2.06502670836869,NA,NA,NA,55.4547563377381,63.54951228877,NA,NA,0,NA,1,1,NA,2.99434947967529,NA
12,"rf","tmle","m2",3105,56.3660428523045,6.36604285230446,22740.3291227201,2.1326194748581,NA,NA,NA,52.1861854888539,60.5459002157551,NA,NA,0,NA,1,1,NA,3.10775399208069,NA
13,"rf","tmle","m2",3085,59.5272580760621,9.52725807606205,20283.8556758548,2.01414277924157,NA,NA,NA,55.5796107690272,63.4749053830969,NA,NA,0,NA,1,1,NA,3.13259291648865,NA
14,"rf","tmle","m2",2979,56.0662055585794,6.06620555857939,21486.7505108069,2.07300508975771,NA,NA,NA,52.0031902428861,60.1292208742727,NA,NA,0,NA,1,1,NA,2.88844418525696,NA
15,"rf","tmle","m2",3051,58.6457451162261,8.6457451162261,22855.492295113,2.13801273593554,NA,NA,NA,54.4553171553045,62.8361730771477,NA,NA,0,NA,1,1,NA,3.05096244812012,NA
16,"rf","tmle","m2",3061,58.5481650330802,8.54816503308015,20928.3666998245,2.04589182020089,NA,NA,NA,54.5382907492213,62.558039316939,NA,NA,0,NA,1,1,NA,3.06693077087402,NA
17,"rf","tmle","m2",3056,61.4643875963767,11.4643875963767,23837.7516623992,2.18347208190987,NA,NA,NA,57.1848609545846,65.7439142381687,NA,NA,0,NA,1,1,NA,3.15171790122986,NA
18,"rf","tmle","m2",3037,58.4810792067073,8.48107920670726,22088.0316541731,2.10181025091101,NA,NA,NA,54.3616068125846,62.6005516008299,NA,NA,0,NA,1,1,NA,3.08260941505432,NA
19,"rf","tmle","m2",3015,61.2294292163936,11.2294292163936,22237.2770344778,2.10889909832016,NA,NA,NA,57.0960629366571,65.3627954961301,NA,NA,0,NA,1,1,NA,2.89215397834778,NA
20,"rf","tmle","m2",3020,61.4871939771077,11.4871939771077,24678.7448326709,2.22165455607621,NA,NA,NA,57.132831061109,65.8415568931063,NA,NA,0,NA,1,1,NA,2.80685210227966,NA
21,"rf","tmle","m2",3061,61.1715305551981,11.1715305551981,22396.3260703829,2.11642746487485,NA,NA,NA,57.023408948152,65.3196521622442,NA,NA,0,NA,1,1,NA,3.00519061088562,NA
22,"rf","tmle","m2",3100,56.9266260593769,6.92662605937694,20722.9862001831,2.03582839159803,NA,NA,NA,52.9364757331407,60.9167763856132,NA,NA,0,NA,1,1,NA,3.00643253326416,NA
23,"rf","tmle","m2",3049,60.8316042669015,10.8316042669015,22871.6718101276,2.13876935690259,NA,NA,NA,56.6396933561345,65.0235151776684,NA,NA,0,NA,1,1,NA,2.99300289154053,NA
24,"rf","tmle","m2",3036,60.0546153434536,10.0546153434536,22328.1999110235,2.11320609080248,NA,NA,NA,55.91280751357,64.1964231733371,NA,NA,0,NA,1,1,NA,2.92556929588318,NA
25,"rf","tmle","m2",3053,53.2828119193215,3.28281191932151,20297.4520756734,2.01481771263176,NA,NA,NA,49.3338417671499,57.2317820714931,NA,NA,1,NA,0,1,NA,2.9787745475769,NA
26,"rf","tmle","m2",3125,57.6824206956851,7.68242069568511,20532.0489751614,2.02642784106227,NA,NA,NA,53.7106951099338,61.6541462814364,NA,NA,0,NA,1,1,NA,3.06646013259888,NA
27,"rf","tmle","m2",3050,58.6430834785068,8.64308347850676,23051.7772861507,2.1471738302313,NA,NA,NA,54.4347001027065,62.851466854307,NA,NA,0,NA,1,1,NA,3.06541013717651,NA
28,"rf","tmle","m2",3045,61.3771571317854,11.3771571317854,20959.3613449609,2.0474062295969,NA,NA,NA,57.3643146600526,65.3899996035183,NA,NA,0,NA,1,1,NA,2.99288582801819,NA
