"method","status","timestamp","error"
"unadj","done","2026-05-18 08:55:34.999832",""
"lm","done","2026-05-18 08:56:00.900402",""
"lm_interact","done","2026-05-18 08:56:27.067323",""
"rf","done","2026-05-18 08:56:56.680181",""
"bart","done","2026-05-18 08:58:43.35159",""
"xgboost","done","2026-05-18 09:00:28.420099",""
"super","done","2026-05-18 09:12:47.748311",""
"correct_model","done","2026-05-18 09:13:16.51693",""
