"method","status","timestamp","error"
"unadj","done","2026-05-18 08:19:12.215501",""
"lm","done","2026-05-18 08:19:38.020921",""
"lm_interact","done","2026-05-18 08:20:05.081704",""
"rf","done","2026-05-18 08:20:36.93416",""
"bart","done","2026-05-18 08:22:24.660054",""
"xgboost","done","2026-05-18 08:24:08.910255",""
"super","done","2026-05-18 08:36:28.200022",""
"correct_model","done","2026-05-18 08:36:56.347811",""
