"n","target_r2","achieved_r2_raw","ss","setting","Estimator","Procedure","ModelSpec","mean_estimate","mean_bias","mean_n_obs","mc_sd_estimate","mc_var_estimate","mc_se_estimate","sd_estimate","var_estimate","mean_bootstrap_se","sd_bootstrap_se","mean_bootstrap_bias","mean_eif_se","mean_eif_var","coverage_95","coverage_95_mc_mean","coverage_95_bc","reject_h0_effect_prob","reject_h0_null_prob","mean_ci_lower","mean_ci_upper","mean_bc_ci_lower","mean_bc_ci_upper","mean_bootstrap_time_sec","mean_replicate_time_sec","std_bias","relative_efficiency"
200,0.4,0.400000000000004,49.4733563967998,"setting_three","super","tmle","m2",58.6869177509038,8.68691775090384,121.864,11.0555806080582,122.225862581274,0.494420595406934,11.0555806080582,122.225862581274,NA,NA,NA,18.011021984586,141267.906971206,0.962,0.984,NA,0.038,0.918,23.3859633363562,93.9878721654514,NA,NA,NA,12.5871819925308,0.785749573800952,NA
