"replicate","Estimator","Procedure","ModelSpec","n_obs","estimate","bias","eif_var","eif_se","bootstrap_se","bootstrap_bias","bc_estimate","ci_lower","ci_upper","bc_ci_lower","bc_ci_upper","covered_true_95","covered_true_95_bc","reject_h0_effect","reject_h0_null","bootstrap_time_sec","replicate_time_sec","covered_mc_mean_95"
1,"unadj","tmle","m2",120,88.0052518336966,38.0052518336966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000916242599487305,NA
10,"unadj","tmle","m2",118,50.6696286080923,0.669628608092324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000556230545043945,NA
100,"unadj","tmle","m2",121,66.9541858908743,16.9541858908743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000319242477416992,NA
101,"unadj","tmle","m2",118,100.908240740636,50.9082407406357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000344991683959961,NA
102,"unadj","tmle","m2",125,70.4941844175632,20.4941844175632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000339031219482422,NA
103,"unadj","tmle","m2",119,65.239110867466,15.239110867466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000417709350585938,NA
104,"unadj","tmle","m2",116,60.9111128819931,10.9111128819931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000340461730957031,NA
105,"unadj","tmle","m2",121,54.0038689030777,4.00386890307774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000278949737548828,NA
106,"unadj","tmle","m2",118,59.8710650684295,9.87106506842946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000450849533081055,NA
107,"unadj","tmle","m2",120,76.0698944506754,26.0698944506754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000343561172485352,NA
108,"unadj","tmle","m2",111,46.2185401136651,-3.78145988633489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000324010848999023,NA
109,"unadj","tmle","m2",118,34.2958090588922,-15.7041909411078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000317811965942383,NA
11,"unadj","tmle","m2",129,64.630273214329,14.630273214329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000854015350341797,NA
110,"unadj","tmle","m2",125,65.0902192960179,15.0902192960179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000367879867553711,NA
111,"unadj","tmle","m2",116,30.2524225089546,-19.7475774910454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000261306762695312,NA
112,"unadj","tmle","m2",117,48.3311962027924,-1.66880379720763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000388860702514648,NA
113,"unadj","tmle","m2",118,59.2469979955282,9.2469979955282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00040745735168457,NA
114,"unadj","tmle","m2",107,78.2733224527398,28.2733224527398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000358343124389648,NA
115,"unadj","tmle","m2",121,44.303447466359,-5.69655253364101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000490665435791016,NA
116,"unadj","tmle","m2",119,85.0450333188339,35.0450333188339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000435590744018555,NA
117,"unadj","tmle","m2",115,53.406917743656,3.40691774365595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000380277633666992,NA
118,"unadj","tmle","m2",126,65.9282164322886,15.9282164322886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000436544418334961,NA
119,"unadj","tmle","m2",121,95.1870162581379,45.1870162581379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000414133071899414,NA
12,"unadj","tmle","m2",116,68.5391719238976,18.5391719238976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000509977340698242,NA
120,"unadj","tmle","m2",119,61.3345955598425,11.3345955598425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000362396240234375,NA
121,"unadj","tmle","m2",109,45.7726257943415,-4.22737420565855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000496149063110352,NA
122,"unadj","tmle","m2",118,54.0691063988428,4.06910639884282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000289678573608398,NA
123,"unadj","tmle","m2",111,59.8916589206339,9.89165892063386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000447511672973633,NA
124,"unadj","tmle","m2",120,65.5703070602394,15.5703070602394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000528573989868164,NA
125,"unadj","tmle","m2",110,84.0758736851595,34.0758736851595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000406980514526367,NA
126,"unadj","tmle","m2",129,39.0736092685012,-10.9263907314988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000473976135253906,NA
127,"unadj","tmle","m2",121,57.1393810384083,7.13938103840829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000496387481689453,NA
128,"unadj","tmle","m2",134,44.1036585911326,-5.89634140886744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000301122665405273,NA
