"method","status","timestamp","error"
"unadj","done","2026-05-16 23:07:04.460774",""
"lm","done","2026-05-16 23:07:29.747379",""
"lm_interact","done","2026-05-16 23:07:55.252112",""
"rf","done","2026-05-16 23:08:48.901467",""
"bart","done","2026-05-16 23:14:18.2772",""
"xgboost","done","2026-05-16 23:16:22.337193",""
"super","done","2026-05-16 23:36:10.270102",""
"correct_model","done","2026-05-16 23:36:36.269804",""
