"replicate","Estimator","estimate","bias","bootstrap_se","bootstrap_bias","bc_estimate","ci_lower","ci_upper","bc_ci_lower","bc_ci_upper","covered_true_95","covered_true_95_bc","reject_h0_effect","reject_h0_null","bootstrap_time_sec","replicate_time_sec","covered_mc_mean_95"
104,"lm",52.043380684004,2.04338068400396,2.9668981681209,0.0466344309331248,51.9967462530708,46.2283671286891,57.8583942393188,46.181732697756,57.8117598083856,1,1,0,1,2.01642298698425,2.02485799789429,1
105,"lm",50.5532764831293,0.553276483129252,2.87583197994045,0.417407525566915,50.1358689575623,44.9167493768574,56.1898035894011,44.4993418512905,55.7723960638341,1,1,0,1,2.12775492668152,2.13445401191711,1
106,"lm",52.3807039261868,2.38070392618678,3.34137097946548,-0.0829341464147362,52.4636380726015,45.8317371474471,58.9296707049264,45.9146712938619,59.0126048513412,1,1,0,1,1.98882699012756,1.99601697921753,1
107,"lm",47.3506670493353,-2.64933295066469,3.01504908827669,0.0199229348514507,47.3307441144839,41.4412794246927,53.260054673978,41.4213564898412,53.2401317391265,1,1,0,1,2.11150503158569,2.12654900550842,1
108,"lm",52.6168285529354,2.61682855293537,3.06237754807464,0.261152232246282,52.3556763206891,46.614678851645,58.6189782542257,46.3535266193987,58.3578260219795,1,1,0,1,1.93557381629944,1.94228601455688,1
109,"lm",47.7983509535079,-2.20164904649209,2.78580971889077,-0.241902054645827,48.0402530081537,42.3382642367004,53.2584376703155,42.5801662913462,53.5003397249613,1,1,0,1,1.96215200424194,1.96874809265137,1
110,"lm",48.4313739927659,-1.56862600723409,3.16751660945394,0.176401714891661,48.2549722778742,42.2231555178038,54.6395924677281,42.0467538029121,54.4631907528364,1,1,0,1,3.03712606430054,3.04780912399292,1
111,"lm",48.4961501835598,-1.50384981644023,3.28923558385856,-0.0628882670777386,48.5590384506375,42.0493669025294,54.9429334645901,42.1122551696072,55.0058217316679,1,1,0,1,2.4188380241394,2.42883992195129,1
112,"lm",50.2018704394792,0.201870439479208,2.96557412775074,-0.606158162172349,50.8080286016516,44.389451955604,56.0142889233544,44.9956101177763,56.6204470855268,1,1,0,1,2.39191293716431,2.39863300323486,1
113,"lm",50.3349219005793,0.334921900579317,3.57860210930996,0.288477679866119,50.0464442207132,43.3209906513327,57.3488531498259,43.0325129714666,57.0603754699598,1,1,0,1,2.4324049949646,2.44012188911438,1
