"replicate","Estimator","estimate","bias","bootstrap_se","bootstrap_bias","bc_estimate","ci_lower","ci_upper","bc_ci_lower","bc_ci_upper","covered_true_95","covered_true_95_bc","reject_h0_effect","reject_h0_null","bootstrap_time_sec","replicate_time_sec","covered_mc_mean_95"
1,"lm_interact",45.3453476448266,-4.65465235517343,3.15796104920065,0.0304386127398928,45.3149090320867,39.155857723813,51.5348375658402,39.1254191110731,51.5043989531003,1,1,0,1,2.43900513648987,2.50740909576416,1
2,"lm_interact",43.8866286560874,-6.11337134391255,2.92354301634829,-0.303189267823164,44.1898179239106,38.1565896367912,49.6166676753837,38.4597789046144,49.9198569432069,0,0,1,1,2.33981990814209,2.40855002403259,0
3,"lm_interact",49.4858183855959,-0.514181614404094,3.24326263326092,-0.375878563410829,49.8616969490067,43.129140432,55.8424963391918,43.5050189954108,56.2183749026027,1,1,0,1,2.33579707145691,2.40073490142822,1
4,"lm_interact",48.3620870863509,-1.63791291364905,3.6481493713587,0.171224251912626,48.1908628344383,41.2118457082655,55.5123284644364,41.0406214563528,55.3411042125238,1,1,0,1,2.40381598472595,2.46981716156006,1
5,"lm_interact",50.2419942816667,0.241994281666656,2.91793520440071,-0.0559533186381103,50.2979476003048,44.5229463718197,55.9610421915136,44.5788996904579,56.0169955101517,1,1,0,1,2.32285404205322,2.38364195823669,1
6,"lm_interact",52.0899115759985,2.08991157599854,2.73033943264638,0.077225746264105,52.0126858297344,46.7385446224421,57.441278529555,46.661318876178,57.3640527832909,1,1,0,1,2.44366693496704,2.50329685211182,1
7,"lm_interact",50.1554634306751,0.155463430675148,3.1971464935785,-0.375870771637068,50.5313342023122,43.8891714499628,56.4217554113875,44.2650422215998,56.7976261830246,1,1,0,1,2.40860080718994,2.46642708778381,1
8,"lm_interact",54.0720935171135,4.07209351711352,3.38001075881607,-0.573215142280858,54.6453086593944,47.4473941624761,60.6967928717509,48.020609304757,61.2700080140318,1,1,0,1,2.47508907318115,2.52717590332031,1
9,"lm_interact",45.9506997260275,-4.04930027397246,2.93434448528773,-0.0117952650395168,45.9624949910671,40.1994902166299,51.7019092354252,40.2112854816694,51.7137045004647,1,1,0,1,2.33948302268982,2.38470482826233,1
10,"lm_interact",52.6461473385431,2.64614733854313,3.18505126870933,-0.208601581662045,52.8547489202052,46.4035615629592,58.888733114127,46.6121631446213,59.0973346957891,1,1,0,1,2.41643404960632,2.48344206809998,1
11,"lm_interact",43.3584738274386,-6.64152617256136,3.08066924322142,0.0685717499580463,43.2899020774806,37.3204730624444,49.3964745924329,37.2519013124864,49.3279028424748,0,0,1,1,2.39587092399597,2.45754098892212,0
12,"lm_interact",49.5324251607683,-0.467574839231737,3.18187453934719,-0.155466155497933,49.6878913162662,43.2960656603228,55.7687846612137,43.4515318158207,55.9242508167117,1,1,0,1,2.15906000137329,3.35860586166382,1
13,"lm_interact",49.6631043094591,-0.336895690540864,2.95882383372139,0.152690329518208,49.5104139799409,43.8639161587665,55.4622924601518,43.7112258292483,55.3096021306336,1,1,0,1,2.290118932724,3.61476612091064,1
14,"lm_interact",52.842920511094,2.84292051109396,3.3104067954649,-0.0533124857990899,52.8962329968931,46.3546424178061,59.3311986043818,46.4079549036052,59.3845110901809,1,1,0,1,2.32172012329102,3.65854597091675,1
