"Estimator","mean_estimate","mean_bias","mc_sd_estimate","mc_var_estimate","mc_se_estimate","sd_estimate","var_estimate","mean_bootstrap_se","sd_bootstrap_se","mean_bootstrap_bias","coverage_95","coverage_95_mc_mean","coverage_95_bc","reject_h0_effect_prob","reject_h0_null_prob","mean_ci_lower","mean_ci_upper","mean_bc_ci_lower","mean_bc_ci_upper","mean_bootstrap_time_sec","mean_replicate_time_sec"
"lm_interact",50.4471643547381,0.447164354738061,3.27195156025479,10.7056670126538,0.146326122156324,3.27195156025479,10.7056670126538,3.20345536535238,0.204524834453534,-0.00829969760497367,0.942,0.956,0.942,0.058,1,44.1685072125658,56.7258214969103,44.1768069101708,56.7341211945153,2.42350100421906,2.46183172941208
