"replicate","Estimator","estimate","bias","bootstrap_se","bootstrap_bias","bc_estimate","ci_lower","ci_upper","bc_ci_lower","bc_ci_upper","covered_true_95","covered_true_95_bc","reject_h0_effect","reject_h0_null","bootstrap_time_sec","replicate_time_sec","covered_mc_mean_95"
1,"unadj",41.8568419894286,-8.1431580105714,3.55953266245436,0.155381542917802,41.7014604465108,34.8802861692241,48.8333978096331,34.7249046263063,48.6780162667153,0,0,1,1,0.192394971847534,0.195504903793335,0
2,"unadj",45.083414208181,-4.91658579181905,3.37840487959399,-0.047349452736718,45.1307636609177,38.4618623189824,51.7049660973795,38.5092117717191,51.7523155501163,1,1,0,1,0.206496000289917,0.210609197616577,1
3,"unadj",51.5452055757717,1.54520557577166,3.71085043662482,0.0601701912709132,51.4850353845007,44.2720723679723,58.818338783571,44.2119021767014,58.7581685923001,1,1,0,1,0.187716960906982,0.191234827041626,1
4,"unadj",51.6248049143576,1.62480491435758,3.8468568857146,0.140873839069933,51.4839310752877,44.0851039646771,59.1645058640381,43.9442301256071,59.0236320249682,1,1,0,1,0.196563959121704,0.20072603225708,1
5,"unadj",49.4784628037704,-0.521537196229559,3.63706364702786,0.133765480817949,49.3446973229525,42.3499490461159,56.606976561425,42.216183565298,56.473211080607,1,1,0,1,0.211121797561646,0.215017080307007,1
6,"unadj",51.2189283328331,1.21892833283309,3.54196461553513,-0.288768085085138,51.5076964179182,44.276805251869,58.1610514137972,44.5655733369541,58.4498194988823,1,1,0,1,0.208853006362915,0.212238073348999,1
7,"unadj",49.6072289901041,-0.392771009895881,4.25984457165446,0.248050497029624,49.3591784930745,41.2580870499229,57.9563709302853,41.0100365528933,57.7083204332557,1,1,0,1,0.21993899345398,0.224404096603394,1
8,"unadj",54.5285903018588,4.5285903018588,4.13731219943511,-0.164769298020381,54.6933595998792,46.4196073981678,62.6375732055498,46.5843766961882,62.8023425035702,1,1,0,1,0.213898181915283,0.217334985733032,1
9,"unadj",49.4505116681673,-0.549488331832691,3.16026806326691,-0.204573099184145,49.6550847673515,43.256500082672,55.6445232536626,43.4610731818562,55.8490963528467,1,1,0,1,0.280259132385254,0.286368131637573,1
10,"unadj",53.2896706157757,3.28967061577575,3.97427132372492,-0.712852766554441,54.0025233823302,45.5002419564846,61.0790992750669,46.213094723039,61.7919520416214,1,1,0,1,0.278457164764404,0.283758163452148,1
11,"unadj",42.0529532432292,-7.94704675677079,3.46025427637202,0.354387069141488,41.6985661740877,35.2709794841894,48.8349270022691,34.9165924150479,48.4805399331276,0,0,1,1,0.277016878128052,0.282927989959717,0
12,"unadj",51.5497783242778,1.54977832427784,3.92880733717087,-0.649404105280482,52.1991824295583,43.8494574412262,59.2500992073295,44.4988615465067,59.89950331261,1,1,0,1,0.401134967803955,0.404721021652222,1
13,"unadj",47.4437350780485,-2.55626492195154,3.7390321804154,-0.208004456818372,47.6517395348668,40.115366667398,54.7721034886989,40.3233711242164,54.9801079455173,1,1,0,1,0.386348009109497,0.389615058898926,1
14,"unadj",54.264809058474,4.26480905847404,3.61371723158659,-0.155769038971414,54.4205780974455,47.1820534342525,61.3475646826956,47.3378224732239,61.503333721667,1,1,0,1,0.399091005325317,0.403127908706665,1
15,"unadj",48.0620977029799,-1.93790229702014,3.80779618146529,-0.484791428174184,48.546889131154,40.5989543268388,55.525241079121,41.0837457550129,56.0100325072951,1,1,0,1,0.386888027191162,0.391244173049927,1
16,"unadj",52.9447805194117,2.94478051941167,4.03368215396205,0.0794095047861703,52.8653710146255,45.0389087725641,60.8506522662592,44.9594992677779,60.771242761473,1,1,0,1,0.384224891662598,0.387893199920654,1
17,"unadj",47.4497521289505,-2.55024787104955,4.56448120775871,0.431474225791376,47.0182779031591,38.5035333536335,56.3959709042674,38.0720591278421,55.964496678476,1,1,0,1,0.393077850341797,0.395560026168823,1
18,"unadj",54.6296151018279,4.62961510182788,3.82576807768876,0.161754775607896,54.46786032622,47.1312474563549,62.1279827473009,46.969492680747,61.966227971693,1,1,0,1,0.394180059432983,0.396966934204102,1
19,"unadj",55.6394044473686,5.63940444736858,4.07613665096904,0.336007740866755,55.3033967065018,47.6503234154055,63.6284854793316,47.3143156745388,63.2924777384649,1,1,0,1,0.390717029571533,0.395591020584106,1
20,"unadj",47.5679280168595,-2.43207198314047,3.89033230947344,0.320461275337948,47.2474667415216,39.9430168023991,55.19283923132,39.6225555270611,54.872377955982,1,1,0,1,0.341865062713623,0.345293998718262,1
21,"unadj",49.187521285166,-0.812478714833958,3.25792010879973,0.0693757179446877,49.1181455672214,42.8021152074098,55.5729273629223,42.7327394894651,55.5035516449776,1,1,0,1,0.33218502998352,0.334875822067261,1
22,"unadj",49.6994841449272,-0.300515855072803,3.64177399228608,0.1292156876059,49.5702684573213,42.5617382802118,56.8372300096426,42.4325225926059,56.7080143220367,1,1,0,1,0.338703870773315,0.342498064041138,1
23,"unadj",46.657333812359,-3.34266618764096,3.43011501574487,-0.132890493829223,46.7902243061883,39.9344319186691,53.380235706049,40.0673224124983,53.5131261998782,1,1,0,1,0.299750089645386,0.300503969192505,1
24,"unadj",52.8954675504829,2.89546755048289,3.69020746912194,-0.210161246479188,53.1056287969621,45.6627938155232,60.1281412854426,45.8729550620024,60.3383025319218,1,1,0,1,0.293797016143799,0.295063018798828,1
25,"unadj",46.958200676643,-3.04179932335703,3.66013910885849,-0.130466701097653,47.0886673777406,39.7844598448738,54.1319415084121,39.9149265459715,54.2624082095098,1,1,0,1,0.289314985275269,0.291227102279663,1
26,"unadj",46.3497519904757,-3.65024800952435,3.67601925065574,-0.114653461403805,46.4644054518795,39.1448866527145,53.5546173282368,39.2595401141183,53.6692707896406,1,1,0,1,0.299074172973633,0.300194978713989,1
27,"unadj",46.8532101368264,-3.14678986317358,3.6697257557377,0.227319584757822,46.6258905520686,39.6606798224415,54.0457404512113,39.4333602376837,53.8184208664535,1,1,0,1,0.271203994750977,0.272464036941528,1
28,"unadj",50.2446567975432,0.244656797543229,4.13090372184147,0.0518574298609309,50.1927993676823,42.1482342791315,58.341079315955,42.0963768492706,58.289221886094,1,1,0,1,0.270776987075806,0.27223014831543,1
29,"unadj",59.459352873626,9.45935287362596,4.15599669526612,-0.396888043047973,59.8562409166739,51.3137490310369,67.604956716215,51.7106370740849,68.001844759263,0,0,1,1,0.266817092895508,0.267215967178345,0
30,"unadj",44.9672365760192,-5.03276342398075,3.69954634286253,-0.0733907368467186,45.040627312866,37.7162589848718,52.2182141671667,37.7896497217185,52.2916049040134,1,1,0,1,0.26287579536438,0.263350963592529,1
31,"unadj",56.0528618131711,6.05286181317115,3.98753116495013,-0.171793397281718,56.2246552104529,48.2374443426379,63.8682792837044,48.4092377399196,64.0400726809862,1,1,0,1,0.25258207321167,0.253167152404785,1
32,"unadj",53.1338644048156,3.13386440481557,3.95154112818142,0.169819043024823,52.9640453617907,45.3889861101512,60.8787426994799,45.2191670671264,60.7089236564551,1,1,0,1,0.258687019348145,0.261221885681152,1
33,"unadj",50.4265849013337,0.426584901333683,3.89931464266037,-0.39442232880689,50.8210072301406,42.7840686373297,58.0691011653377,43.1784909661366,58.4635234941446,1,1,0,1,0.258927822113037,0.259621143341064,1
34,"unadj",51.532640327092,1.53264032709203,4.06301295064366,0.0594549941139348,51.4731853329781,43.5692812751106,59.4959993790734,43.5098262809967,59.4365443849595,1,1,0,1,0.196675062179565,0.197994947433472,1
35,"unadj",51.8972660425893,1.89726604258928,3.94229902342709,0.310087141114856,51.5871789014744,44.1705019403848,59.6240301447938,43.8604147992699,59.313943003679,1,1,0,1,0.170618057250977,0.171009063720703,1
36,"unadj",51.7670847304292,1.76708473042925,4.12539128633287,-0.118455218540248,51.8855399489695,43.6814663870814,59.852703073777,43.7999216056217,59.9711582923173,1,1,0,1,0.173862218856812,0.174448013305664,1
37,"unadj",58.1878698164151,8.18786981641512,4.41980705839932,0.140813799854236,58.0470560165609,49.5252071633365,66.8505324694937,49.3843933634823,66.7097186696395,1,1,0,1,0.20732307434082,0.208361864089966,1
38,"unadj",46.9621083253735,-3.03789167462648,3.91033665951959,0.149347265435487,46.812761059938,39.2979893052885,54.6262273454586,39.148642039853,54.4768800800231,1,1,0,1,0.169081926345825,0.170248985290527,1
39,"unadj",57.3115902807218,7.31159028072179,4.10601881132947,-0.123736068415859,57.4353263491376,49.2639412906721,65.3592392707715,49.3876773590879,65.4829753391874,1,1,0,1,0.208147048950195,0.208548069000244,1
40,"unadj",44.770092668749,-5.22990733125104,3.46470155707667,0.362077699960928,44.408014968788,37.9794023996988,51.5607829377991,37.6173246997379,51.1987052378381,1,1,0,1,0.2118239402771,0.212890148162842,1
41,"unadj",52.1589397876731,2.15893978767309,3.72413511045131,-0.0212782123529323,52.180218000026,44.8597690976274,59.4581104777188,44.8810473099804,59.4793886900717,1,1,0,1,0.171737909317017,0.172185897827148,1
42,"unadj",50.9649279090567,0.964927909056712,3.9327195101742,-0.149604743611533,51.1145326526682,43.2569393078173,58.6729165102961,43.4065440514288,58.8225212539077,1,1,0,1,0.19571590423584,0.196386814117432,1
43,"unadj",53.6610133597804,3.66101335978038,3.56737661508139,0.406974233074166,53.2540391267062,46.6690836749304,60.6529430446303,46.2621094418563,60.2459688115562,1,1,0,1,0.214790821075439,0.215200901031494,1
44,"unadj",55.4913511085955,5.49135110859552,4.17599421465876,-0.251542462867555,55.7428935714631,47.3065528482167,63.6761493689743,47.5580953110843,63.9276918318419,1,1,0,1,0.235188007354736,0.235696077346802,1
45,"unadj",54.543320954936,4.54332095493601,3.845533170246,-0.0286173121086435,54.5719382670447,47.0062144398997,62.0804274699723,47.0348317520084,62.1090447820809,1,1,0,1,0.203587055206299,0.204097032546997,1
46,"unadj",49.0088582006251,-0.991141799374901,3.66899868349614,0.198374575327769,48.8104836252973,41.8177529216478,56.1999634796024,41.61937834632,56.0015889042746,1,1,0,1,0.204063177108765,0.205297946929932,1
47,"unadj",52.2543021982917,2.25430219829167,4.02210586747912,-0.188464977634304,52.442767175926,44.3711195560254,60.137484840558,44.5595845336597,60.3259498181923,1,1,0,1,0.196774005889893,0.19715404510498,1
48,"unadj",47.5277459283673,-2.47225407163268,3.72281164131237,0.0360217356592258,47.4917241927081,40.2311691901686,54.824322666566,40.1951474545094,54.7883009309068,1,1,0,1,0.201090097427368,0.202741861343384,1
49,"unadj",58.227670151496,8.22767015149597,3.81847248270386,-0.099016868738957,58.3266870202349,50.7436016094392,65.7117386935528,50.8426184781781,65.8107555622917,0,0,1,1,0.202070951461792,0.202418088912964,0
50,"unadj",50.6257429677936,0.625742967793627,3.59451492167712,-0.11813290010879,50.7438758679024,43.5806231794147,57.6708627561726,43.6987560795234,57.7889956562814,1,1,0,1,0.173949956893921,0.177051067352295,1
51,"unadj",48.4101949274988,-1.58980507250124,3.65529491627717,0.320326209360516,48.0898687181382,41.2459485387232,55.5744413162744,40.9256223293626,55.2541151069139,1,1,0,1,0.20728611946106,0.2080979347229,1
52,"unadj",53.7439964058131,3.74399640581308,3.60566653932554,-0.362460821330686,54.1064572271438,46.6770198484738,60.8109729631523,47.0394806698045,61.173433784483,1,1,0,1,0.216157913208008,0.216487169265747,1
53,"unadj",47.0588797997849,-2.94112020021512,3.86163449215909,0.660010655945527,46.3988691438393,39.4902152736954,54.6275443258743,38.8302046177499,53.9675336699288,1,1,0,1,0.122683048248291,0.123528957366943,1
54,"unadj",43.7425109800896,-6.2574890199104,3.73712338400381,0.159743704384383,43.5827672757052,36.4178837416597,51.0671382185195,36.2581400372753,50.9073945141351,1,1,0,1,0.195141792297363,0.195451974868774,1
55,"unadj",48.430692882613,-1.56930711738701,3.61895043287165,-0.224028469378325,48.6547213519913,41.3376803723489,55.5237053928771,41.5617088417272,55.7477338622554,1,1,0,1,0.191970109939575,0.194141864776611,1
56,"unadj",45.4443291435358,-4.55567085646416,3.50986212354827,0.0621080025770553,45.3822211409588,38.56512579068,52.3235324963917,38.5030177881029,52.2614244938147,1,1,0,1,0.116130113601685,0.116553068161011,1
57,"unadj",57.0304436404467,7.03044364044672,4.14288485602856,0.246511870849886,56.7839317695968,48.9105385305343,65.1503487503591,48.6640266596845,64.9038368795092,1,1,0,1,0.0894510746002197,0.089709997177124,1
58,"unadj",52.4868479039301,2.48684790393011,3.68747336581174,0.0809717029150718,52.405876201015,45.2595329129884,59.7141628948718,45.1785612100733,59.6331911919567,1,1,0,1,0.104762077331543,0.105015993118286,1
59,"unadj",52.2368216178446,2.23682161784461,3.69686593560011,0.320005799949165,51.9168158178954,44.9910975283954,59.4825457072938,44.6710917284463,59.1625399073446,1,1,0,1,0.0960390567779541,0.0977699756622314,1
60,"unadj",51.5656722423387,1.56567224233868,4.19499405149537,-0.0276893297136098,51.5933615720523,43.343634986048,59.7877094986294,43.3713243157616,59.815398828343,1,1,0,1,0.102153062820435,0.102384805679321,1
61,"unadj",57.5798738806158,7.57987388061576,3.78319285795026,0.35645578974944,57.2234180908663,50.1649521324641,64.9947956287674,49.8084963427147,64.638339839018,0,1,1,1,0.0973849296569824,0.0984420776367188,1
62,"unadj",54.3294945498668,4.32949454986675,3.93365813390133,0.111336231670229,54.2181583181965,46.6196662799271,62.0393228198064,46.5083300482569,61.9279865881362,1,1,0,1,0.0834240913391113,0.0836482048034668,1
63,"unadj",46.5225530770713,-3.47744692292869,3.77551420412883,-0.284876948845586,46.8074300259169,39.1226812138594,53.9224249402832,39.407558162705,54.2073018891288,1,1,0,1,0.093519926071167,0.0937871932983398,1
64,"unadj",49.0828044801726,-0.917195519827402,3.92555823387702,0.322766707261728,48.7600377729109,41.388851722559,56.7767572377862,41.0660850152972,56.4539905305245,1,1,0,1,0.094390869140625,0.0948169231414795,1
65,"unadj",55.4741221566939,5.47412215669394,3.86658615474445,0.290411272404725,55.1837108842892,47.8957525502736,63.0524917631143,47.6053412778689,62.7620804907095,1,1,0,1,0.0913081169128418,0.0915648937225342,1
66,"unadj",47.2300810559755,-2.76991894402454,3.8028836650772,0.116357149556961,47.1137239064185,39.7765660350285,54.6835960769224,39.6602088854715,54.5672389273655,1,1,0,1,0.108378887176514,0.108755111694336,1
67,"unadj",49.692722224707,-0.307277775292988,3.75707909549439,-0.0249827037127872,49.7177049284198,42.3289825104697,57.0564619389443,42.3539652141825,57.0814446426571,1,1,0,1,0.0967040061950684,0.0975301265716553,1
68,"unadj",45.5663640432476,-4.43363595675237,3.42187106439832,0.0824402785512959,45.4839237646963,38.8596199972872,52.2731080892081,38.7771797187359,52.1906678106568,1,1,0,1,0.0881409645080566,0.0883810520172119,1
69,"unadj",46.0475355196409,-3.95246448035914,3.74751004544502,-0.0593890649457762,46.1069245845866,38.7025507988666,53.3925202404152,38.7619398638123,53.4519093053609,1,1,0,1,0.0954551696777344,0.095695972442627,1
70,"unadj",49.8538242377944,-0.146175762205644,3.66154568690836,-0.0130067775760452,49.8668310153704,42.677326563706,57.0303219118827,42.690333341282,57.0433286894588,1,1,0,1,0.104389905929565,0.104689121246338,1
71,"unadj",48.2724937889318,-1.72750621106817,3.61949424508677,-0.164227187677405,48.4367209766092,41.1784154263118,55.3665721515519,41.3426426139892,55.5307993392293,1,1,0,1,0.103736877441406,0.104038000106812,1
72,"unadj",48.5428561470617,-1.45714385293832,3.88633656736915,0.22410871794294,48.3187474291187,40.9257764432171,56.1599358509062,40.7016677252742,55.9358271329633,1,1,0,1,0.110336065292358,0.11057710647583,1
73,"unadj",49.0731925628983,-0.926807437101701,3.63138474671165,-0.0815542312867379,49.154746794185,41.9558092453354,56.1905758804612,42.0373634766221,56.272130111748,1,1,0,1,0.0938239097595215,0.0944240093231201,1
