"replicate","Estimator","Procedure","ModelSpec","n_obs","estimate","bias","eif_var","eif_se","bootstrap_se","bootstrap_bias","bc_estimate","ci_lower","ci_upper","bc_ci_lower","bc_ci_upper","covered_true_95","covered_true_95_bc","reject_h0_effect","reject_h0_null","bootstrap_time_sec","replicate_time_sec","covered_mc_mean_95"
1,"xgboost","tmle","m2",309,63.6436232808,13.6436232808,10002.2553413276,4.47264023622011,NA,NA,NA,54.8774095020039,72.4098370595962,NA,NA,0,NA,1,1,NA,2.64823126792908,NA
2,"xgboost","tmle","m2",292,64.2492933321979,14.2492933321979,8785.85017478606,4.19186120351952,NA,NA,NA,56.0333963451089,72.4651903192868,NA,NA,0,NA,1,1,NA,2.67474317550659,NA
3,"xgboost","tmle","m2",306,56.4254438838393,6.42544388383926,9716.97913025185,4.40839633659494,NA,NA,NA,47.7851458345349,65.0657419331437,NA,NA,1,NA,0,1,NA,2.91385912895203,NA
4,"xgboost","tmle","m2",316,55.6132964919527,5.61329649195266,16487.7394552081,5.74242796301497,NA,NA,NA,44.3583445006276,66.8682484832777,NA,NA,1,NA,0,1,NA,2.90971803665161,NA
5,"xgboost","tmle","m2",291,62.6499794489314,12.6499794489314,8552.3032679969,4.13577157686372,NA,NA,NA,54.5440161099941,70.7559427878687,NA,NA,0,NA,1,1,NA,2.65871405601501,NA
6,"xgboost","tmle","m2",294,63.8943358084435,13.8943358084435,10411.9922252157,4.56333041214763,NA,NA,NA,54.9503725510778,72.8382990658091,NA,NA,0,NA,1,1,NA,2.17798781394958,NA
7,"xgboost","tmle","m2",302,62.4154812708829,12.4154812708829,7279.02374776773,3.8155009494869,NA,NA,NA,54.9372368269102,69.8937257148556,NA,NA,0,NA,1,1,NA,3.18834638595581,NA
8,"xgboost","tmle","m2",314,57.103861267423,7.10386126742296,6024.49395694864,3.47116520982469,NA,NA,NA,50.3005024717782,63.9072200630678,NA,NA,0,NA,1,1,NA,2.5422420501709,NA
9,"xgboost","tmle","m2",300,59.7889205552226,9.78892055522263,8936.71974682558,4.22769907794431,NA,NA,NA,51.5027826249786,68.0750584854667,NA,NA,0,NA,1,1,NA,2.86491107940674,NA
10,"xgboost","tmle","m2",296,48.2013220594154,-1.79867794058465,8633.42044512677,4.15533884180984,NA,NA,NA,40.0570075859077,56.345636532923,NA,NA,1,NA,0,1,NA,2.50811171531677,NA
