"replicate","Estimator","Procedure","ModelSpec","n_obs","estimate","bias","eif_var","eif_se","bootstrap_se","bootstrap_bias","bc_estimate","ci_lower","ci_upper","bc_ci_lower","bc_ci_upper","covered_true_95","covered_true_95_bc","reject_h0_effect","reject_h0_null","bootstrap_time_sec","replicate_time_sec","covered_mc_mean_95"
1,"lm_interact","tmle","m2",309,68.0990794199278,18.0990794199278,15614.7113686808,5.5883291543503,NA,NA,NA,57.1461555436461,79.0520032962096,NA,NA,0,NA,1,1,NA,0.173483371734619,NA
2,"lm_interact","tmle","m2",292,68.336797909165,18.336797909165,7600.48705712788,3.89884266343947,NA,NA,NA,60.6952067074354,75.9783891108946,NA,NA,0,NA,1,1,NA,0.170769453048706,NA
3,"lm_interact","tmle","m2",306,62.4346217325677,12.4346217325677,7972.76806269164,3.9931862122099,NA,NA,NA,54.6081205730744,70.261122892061,NA,NA,0,NA,1,1,NA,0.167402982711792,NA
4,"lm_interact","tmle","m2",316,59.9057339126266,9.90573391262664,8164.69140934693,4.04096310533688,NA,NA,NA,51.9855917633112,67.8258760619421,NA,NA,0,NA,1,1,NA,0.165796995162964,NA
5,"lm_interact","tmle","m2",291,62.0670549222531,12.0670549222531,8954.44235728295,4.23188902436795,NA,NA,NA,53.7727048479216,70.3614049965846,NA,NA,0,NA,1,1,NA,0.165780544281006,NA
6,"lm_interact","tmle","m2",294,66.8686211928203,16.8686211928203,9906.24678637589,4.45112273171071,NA,NA,NA,58.1445809478998,75.5926614377409,NA,NA,0,NA,1,1,NA,0.177235126495361,NA
7,"lm_interact","tmle","m2",302,62.0940023109186,12.0940023109186,8434.18741088763,4.10711271111169,NA,NA,NA,54.044209316693,70.1437953051442,NA,NA,0,NA,1,1,NA,0.168078422546387,NA
8,"lm_interact","tmle","m2",314,58.8399806705798,8.83998067057983,6431.3220984304,3.58645287113337,NA,NA,NA,51.8106622109082,65.8692991302515,NA,NA,0,NA,1,1,NA,0.169853925704956,NA
9,"lm_interact","tmle","m2",300,61.4989820572309,11.4989820572309,11239.1027502252,4.74111859168808,NA,NA,NA,52.206560371089,70.7914037433728,NA,NA,0,NA,1,1,NA,0.171298027038574,NA
10,"lm_interact","tmle","m2",296,52.4561047944644,2.45610479446437,9019.55291636567,4.24724685328406,NA,NA,NA,44.1316539285765,60.7805556603522,NA,NA,1,NA,0,1,NA,0.0631277561187744,NA
11,"lm_interact","tmle","m2",302,58.3115578495147,8.31155784951468,8376.97353762939,4.0931585695229,NA,NA,NA,50.2891144702383,66.3340012287911,NA,NA,0,NA,1,1,NA,0.0644609928131104,NA
12,"lm_interact","tmle","m2",317,63.5808993527423,13.5808993527423,8960.08994393372,4.23322334490722,NA,NA,NA,55.28393405821,71.8778646472746,NA,NA,0,NA,1,1,NA,0.0617527961730957,NA
13,"lm_interact","tmle","m2",284,63.5422704191462,13.5422704191462,11169.9283162732,4.72650575293698,NA,NA,NA,54.2784893706684,72.8060514676241,NA,NA,0,NA,1,1,NA,0.0617578029632568,NA
14,"lm_interact","tmle","m2",322,62.8513084449343,12.8513084449343,8195.47596540643,4.04857406142124,NA,NA,NA,54.9162490958056,70.786367794063,NA,NA,0,NA,1,1,NA,0.0620579719543457,NA
15,"lm_interact","tmle","m2",306,61.9840115891014,11.9840115891014,6693.39282049901,3.65879565444669,NA,NA,NA,54.8129038795942,69.1551192986086,NA,NA,0,NA,1,1,NA,0.0660591125488281,NA
16,"lm_interact","tmle","m2",310,66.9381959891781,16.9381959891781,10552.2694725818,4.59396766914653,NA,NA,NA,57.9341848115095,75.9422071668467,NA,NA,0,NA,1,1,NA,0.0611808300018311,NA
17,"lm_interact","tmle","m2",294,62.4378450058913,12.4378450058913,23770.485681526,6.89499611044502,NA,NA,NA,48.9239009558753,75.9517890559073,NA,NA,1,NA,0,1,NA,0.0638220310211182,NA
