"method","status","timestamp","error"
"unadj","done","2026-05-18 18:31:51.893667",""
"lm","done","2026-05-18 18:32:15.563576",""
"lm_interact","done","2026-05-18 18:32:40.57712",""
"rf","done","2026-05-18 18:33:18.247983",""
"bart","done","2026-05-18 18:36:13.217654",""
"xgboost","done","2026-05-18 18:38:47.377342",""
"super","done","2026-05-18 18:58:27.260078",""
"correct_model","done","2026-05-18 18:58:53.251128",""
