"method","status","timestamp","error"
"lm","done","2026-05-17 17:29:24.41509",""
"lm_interact","done","2026-05-17 17:29:52.475527",""
"rf","done","2026-05-17 17:32:56.015126",""
"bart","done","2026-05-17 17:50:36.595979",""
"xgboost","done","2026-05-17 17:52:27.417083",""
"super","done","2026-05-17 18:23:35.199484",""
"correct_model","done","2026-05-17 18:24:03.618837",""
