"replicate","Estimator","Procedure","ModelSpec","n_obs","estimate","bias","eif_var","eif_se","bootstrap_se","bootstrap_bias","bc_estimate","ci_lower","ci_upper","bc_ci_lower","bc_ci_upper","covered_true_95","covered_true_95_bc","reject_h0_effect","reject_h0_null","bootstrap_time_sec","replicate_time_sec","covered_mc_mean_95"
1,"lm","tmle","m1",3098,44.7818879734394,-5.21811202656063,46651.1536988364,3.05454264003096,NA,NA,NA,38.7950944097368,50.7686815371419,NA,NA,1,NA,0,1,NA,0.794842004776001,NA
2,"lm","tmle","m1",3025,56.182715404006,6.18271540400601,56799.4152852792,3.37044256100825,NA,NA,NA,49.5767693724689,62.7886614355431,NA,NA,1,NA,0,1,NA,0.78614330291748,NA
3,"lm","tmle","m1",3015,51.9017738530511,1.90177385305108,50898.1456469775,3.19055310712665,NA,NA,NA,45.6484046723205,58.1551430337817,NA,NA,1,NA,0,1,NA,0.78956413269043,NA
4,"lm","tmle","m1",3043,53.428874206708,3.42887420670799,52420.3332284828,3.23791084585363,NA,NA,NA,47.0826855636833,59.7750628497327,NA,NA,1,NA,0,1,NA,0.777086734771729,NA
5,"lm","tmle","m1",2984,48.1539505305306,-1.84604946946943,53474.2048349683,3.27029677047721,NA,NA,NA,41.7442866416376,54.5636144194236,NA,NA,1,NA,0,1,NA,0.781194448471069,NA
6,"lm","tmle","m1",3042,52.3361550347378,2.33615503473776,46981.0308159559,3.06532317434739,NA,NA,NA,46.3282320120409,58.3440780574347,NA,NA,1,NA,0,1,NA,0.782968997955322,NA
7,"lm","tmle","m1",3051,50.9755603682875,0.975560368287532,50522.2868976344,3.1787509149864,NA,NA,NA,44.7453230590904,57.2057976774846,NA,NA,1,NA,0,1,NA,0.787249088287354,NA
8,"lm","tmle","m1",3075,55.126409380791,5.12640938079099,54398.4946879892,3.29843886370475,NA,NA,NA,48.6615880027225,61.5912307588595,NA,NA,1,NA,0,1,NA,0.781992435455322,NA
9,"lm","tmle","m1",3033,48.880298236587,-1.119701763413,65740.3670195385,3.62602722051389,NA,NA,NA,41.7734154774179,55.9871809957561,NA,NA,1,NA,0,1,NA,0.787599325180054,NA
10,"lm","tmle","m1",2989,51.7565826488391,1.75658264883913,53275.0780154556,3.26420213882215,NA,NA,NA,45.3588640184891,58.1543012791892,NA,NA,1,NA,0,1,NA,0.079843282699585,NA
11,"lm","tmle","m1",3031,53.0178580452184,3.01785804521845,61490.1674584016,3.50685521396027,NA,NA,NA,46.1445481268598,59.8911679635771,NA,NA,1,NA,0,1,NA,0.0802502632141113,NA
12,"lm","tmle","m1",3078,51.1088604876736,1.10886048767363,46220.4494739508,3.04040949458953,NA,NA,NA,45.1497673800245,57.0679535953227,NA,NA,1,NA,0,1,NA,0.0793745517730713,NA
13,"lm","tmle","m1",3060,48.5237262660608,-1.47627373393919,146502.339364229,5.41299065885448,NA,NA,NA,37.9144595260543,59.1329930060673,NA,NA,1,NA,0,1,NA,0.0795047283172607,NA
14,"lm","tmle","m1",3022,50.6664447099433,0.666444709943327,48085.255008997,3.10113704982534,NA,NA,NA,44.5883277811629,56.7445616387238,NA,NA,1,NA,0,1,NA,0.0776252746582031,NA
15,"lm","tmle","m1",3065,44.0409163128727,-5.9590836871273,216713.988952426,6.58352472392146,NA,NA,NA,31.1374449626576,56.9443876630878,NA,NA,1,NA,0,1,NA,0.0776042938232422,NA
16,"lm","tmle","m1",3033,52.6869494418096,2.68694944180962,284670.64880435,7.54547081108064,NA,NA,NA,37.8980984056933,67.4758004779259,NA,NA,1,NA,0,1,NA,0.0775151252746582,NA
17,"lm","tmle","m1",3045,53.3977396832198,3.39773968321984,52789.742156334,3.24929968320357,NA,NA,NA,47.0292293291634,59.7662500372762,NA,NA,1,NA,0,1,NA,0.0782756805419922,NA
18,"lm","tmle","m1",3045,48.696776389093,-1.30322361090703,49679.5039763047,3.15212639265321,NA,NA,NA,42.5187221847745,54.8748305934114,NA,NA,1,NA,0,1,NA,0.0786049365997314,NA
19,"lm","tmle","m1",3113,49.858972608854,-0.141027391146032,50221.9114154183,3.16928734624736,NA,NA,NA,43.6472835535506,56.0706616641573,NA,NA,1,NA,0,1,NA,0.07967209815979,NA
20,"lm","tmle","m1",3043,50.9557268933327,0.955726893332731,86355.578951263,4.15585319642701,NA,NA,NA,42.8104043033001,59.1010494833653,NA,NA,1,NA,0,1,NA,0.0793676376342773,NA
21,"lm","tmle","m1",3105,50.984297635446,0.984297635446012,45384.0726197036,3.01277521961741,NA,NA,NA,45.0793667114811,56.8892285594109,NA,NA,1,NA,0,1,NA,0.0790271759033203,NA
22,"lm","tmle","m1",2988,48.5168541366953,-1.48314586330475,61447.4903423167,3.50563804013811,NA,NA,NA,41.645929835191,55.3877784381995,NA,NA,1,NA,0,1,NA,0.0788519382476807,NA
23,"lm","tmle","m1",3044,57.0930697420848,7.09306974208479,50669.4298958041,3.18337650603268,NA,NA,NA,50.8537664410298,63.3323730431398,NA,NA,0,NA,1,1,NA,0.0782914161682129,NA
24,"lm","tmle","m1",3009,45.8113619564156,-4.18863804358441,48279.4525048451,3.10739287843829,NA,NA,NA,39.7209838288603,51.9017400839709,NA,NA,1,NA,0,1,NA,0.0784471035003662,NA
25,"lm","tmle","m1",3074,51.3842950494686,1.38429504946865,56015.7555808861,3.34711086105274,NA,NA,NA,44.8240783095424,57.9445117893949,NA,NA,1,NA,0,1,NA,0.0784852504730225,NA
26,"lm","tmle","m1",2951,53.3711828127613,3.37118281276128,53130.0201083424,3.25975520885671,NA,NA,NA,46.9821800049853,59.7601856205373,NA,NA,1,NA,0,1,NA,0.0795559883117676,NA
27,"lm","tmle","m1",3015,48.5983280006296,-1.40167199937036,62422.001490525,3.5333270862043,NA,NA,NA,41.6731341660694,55.5235218351899,NA,NA,1,NA,0,1,NA,0.0800480842590332,NA
28,"lm","tmle","m1",3072,46.9353011849973,-3.06469881500267,52097.5381185797,3.22792621100854,NA,NA,NA,40.6086820666678,53.2619203033269,NA,NA,1,NA,0,1,NA,0.0787646770477295,NA
29,"lm","tmle","m1",3105,53.9998685124855,3.99986851248549,54975.4827544912,3.31588548519068,NA,NA,NA,47.5008523846526,60.4988846403184,NA,NA,1,NA,0,1,NA,0.0788593292236328,NA
30,"lm","tmle","m1",3072,46.2595501259182,-3.74044987408178,48753.2122320925,3.12260187126353,NA,NA,NA,40.1393629201843,52.3797373316521,NA,NA,1,NA,0,1,NA,0.0793907642364502,NA
31,"lm","tmle","m1",3109,50.5632649117088,0.563264911708806,48944.4883977351,3.12872141290129,NA,NA,NA,44.431083624763,56.6954461986546,NA,NA,1,NA,0,1,NA,0.0791876316070557,NA
32,"lm","tmle","m1",3070,49.4857898834348,-0.514210116565238,92602.0996692891,4.30353574794701,NA,NA,NA,41.051014811278,57.9205649555915,NA,NA,1,NA,0,1,NA,0.0783476829528809,NA
33,"lm","tmle","m1",3086,53.8347272639493,3.83472726394928,49931.9645765729,3.16012545879346,NA,NA,NA,47.640995178086,60.0284593498126,NA,NA,1,NA,0,1,NA,0.078176736831665,NA
34,"lm","tmle","m1",3088,47.3972628207396,-2.60273717926042,51921.2505856196,3.22246025842429,NA,NA,NA,41.0813567726163,53.7131688688628,NA,NA,1,NA,0,1,NA,0.0781283378601074,NA
35,"lm","tmle","m1",3008,50.6039302851143,0.603930285114274,51441.6693252159,3.20754327563062,NA,NA,NA,44.3172609860246,56.8905995842039,NA,NA,1,NA,0,1,NA,0.0781893730163574,NA
36,"lm","tmle","m1",3010,46.4372338875759,-3.56276611242411,48246.3729792705,3.10632815327906,NA,NA,NA,40.3489425829861,52.5255251921657,NA,NA,1,NA,0,1,NA,0.078998327255249,NA
37,"lm","tmle","m1",3084,50.3692734821337,0.369273482133742,57854.5042253806,3.40160268771591,NA,NA,NA,43.7022547244959,57.0362922397716,NA,NA,1,NA,0,1,NA,0.0811789035797119,NA
38,"lm","tmle","m1",3077,53.8015744137961,3.80157441379615,65184.5949376656,3.61066738810613,NA,NA,NA,46.7247963729548,60.8783524546375,NA,NA,1,NA,0,1,NA,0.081904411315918,NA
39,"lm","tmle","m1",3082,49.3560034004596,-0.643996599540365,50370.8495148587,3.17398328649849,NA,NA,NA,43.1351104713905,55.5768963295287,NA,NA,1,NA,0,1,NA,0.0928525924682617,NA
40,"lm","tmle","m1",3023,51.9370293930907,1.93702939309072,48745.2082660751,3.1223455371267,NA,NA,NA,45.817344593033,58.0567141931484,NA,NA,1,NA,0,1,NA,0.0894191265106201,NA
