"replicate","Estimator","Procedure","ModelSpec","n_obs","estimate","bias","eif_var","eif_se","bootstrap_se","bootstrap_bias","bc_estimate","ci_lower","ci_upper","bc_ci_lower","bc_ci_upper","covered_true_95","covered_true_95_bc","reject_h0_effect","reject_h0_null","bootstrap_time_sec","replicate_time_sec","covered_mc_mean_95"
1,"rf","tmle","m1",3098,43.4092444764811,-6.5907555235189,45171.7480824906,3.00571948400015,NA,NA,NA,37.5181425402105,49.3003464127517,NA,NA,0,NA,1,1,NA,3.28751516342163,NA
2,"rf","tmle","m1",3025,53.6742268659724,3.67422686597243,55605.4370074242,3.33482944113861,NA,NA,NA,47.1380812667569,60.2103724651879,NA,NA,1,NA,0,1,NA,3.20213079452515,NA
3,"rf","tmle","m1",3015,53.6427760552874,3.64277605528742,50002.9557822487,3.16237112882877,NA,NA,NA,47.4446425370338,59.8409095735411,NA,NA,1,NA,0,1,NA,3.09837675094604,NA
4,"rf","tmle","m1",3043,56.2180544983789,6.21805449837891,54799.2948146886,3.31056777047952,NA,NA,NA,49.72946089986,62.7066480968978,NA,NA,1,NA,0,1,NA,3.24514412879944,NA
5,"rf","tmle","m1",2984,50.284568662553,0.284568662552999,52229.684313569,3.2320174601499,NA,NA,NA,43.9499308432546,56.6192064818514,NA,NA,1,NA,0,1,NA,3.19040131568909,NA
6,"rf","tmle","m1",3042,51.6287865402883,1.62878654028827,46835.6318086714,3.06057614865801,NA,NA,NA,45.6301675169763,57.6274055636003,NA,NA,1,NA,0,1,NA,3.19433379173279,NA
7,"rf","tmle","m1",3051,49.5498186582684,-0.450181341731579,52015.9403352986,3.2253973502593,NA,NA,NA,43.2281560159293,55.8714813006076,NA,NA,1,NA,0,1,NA,3.23164677619934,NA
8,"rf","tmle","m1",3075,53.6260393627549,3.62603936275492,51988.4071072233,3.22454359893686,NA,NA,NA,47.3060500422595,59.9460286832503,NA,NA,1,NA,0,1,NA,3.18672704696655,NA
9,"rf","tmle","m1",3033,46.3463758618526,-3.65362413814745,55689.7219886706,3.3373558991714,NA,NA,NA,39.8052784958843,52.8874732278208,NA,NA,1,NA,0,1,NA,3.11404871940613,NA
10,"rf","tmle","m1",2989,53.325590657894,3.32559065789401,52611.0301482395,3.24379500425781,NA,NA,NA,46.9678692763178,59.6833120394703,NA,NA,1,NA,0,1,NA,2.94955515861511,NA
11,"rf","tmle","m1",3031,50.9932670405486,0.993267040548623,55014.7072042382,3.31706819960755,NA,NA,NA,44.4919328350547,57.4946012460425,NA,NA,1,NA,0,1,NA,2.98620629310608,NA
