"replicate","estimate","bias","bootstrap_se","bootstrap_bias","bc_estimate","ci_lower","ci_upper","bc_ci_lower","bc_ci_upper","covered_true_95","covered_true_95_bc","reject_h0_effect","reject_h0_null","bootstrap_time_sec","replicate_time_sec","covered_mc_mean_95","Estimator"
36,51.1321194896677,1.13211948966774,5.68862597791846,0.326182091617042,50.8059373980507,39.9826174514286,62.2816215279069,39.6564353598116,61.9554394362898,1,1,0,1,4.11332201957703,4.17213106155396,1,"lm"
37,42.7034703800319,-7.2965296199681,4.58047008154864,0.186739702392494,42.5167306776394,33.7259139879333,51.6810267721305,33.5391742855408,51.494287069738,1,1,0,1,3.95886993408203,3.98018193244934,1,"lm"
38,57.6275735884582,7.62757358845816,5.10772195592536,-0.992130409225588,58.6197039976838,47.6166225118,67.6385246651163,48.6087529210256,68.6306550743419,1,1,0,1,4.59122681617737,4.62084007263184,1,"lm"
39,46.8921433792486,-3.10785662075137,5.20876860547231,-0.0829489694908077,46.9750923487394,36.68314450872,57.1011422497773,36.7660934782108,57.1840912192681,1,1,0,1,3.64396715164185,3.65801811218262,1,"lm"
40,51.2336908237257,1.23369082372566,4.85955207519799,0.477882775758545,50.7558080479671,41.7091437753407,60.7582378721106,41.2312609995822,60.2803550963521,1,1,0,1,4.62191200256348,4.64197301864624,1,"lm"
41,53.2640075852434,3.26400758524338,5.23501622969672,0.0501996685332387,53.2138079167101,43.0035643165551,63.5244508539316,42.9533646480219,63.4742511853984,1,1,0,1,4.14366793632507,4.15960288047791,1,"lm"
42,48.4704615763253,-1.52953842367472,4.94562216391334,-0.432209098287636,48.9026706746129,38.7772202539121,58.1637028987385,39.2094293521997,58.5959119970261,1,1,0,1,3.86952376365662,3.89680504798889,1,"lm"
43,55.6567633826867,5.65676338268666,5.4676827141661,0.447827039703654,55.208936342983,44.9403021840289,66.3732245813444,44.4924751443252,65.9253975416408,1,1,0,1,4.44577693939209,4.46935415267944,1,"lm"
44,48.5918676019659,-1.40813239803413,4.86804674285106,0.611239988156989,47.9806276138089,39.0506713109203,58.1330638930115,38.4394313227633,57.5218239048545,1,1,0,1,4.50373506546021,4.52420997619629,1,"lm"
45,55.9089927633882,5.90899276338816,5.32350352742711,0.168192639590337,55.7408001237978,45.4751175780591,66.3428679487172,45.3069249384688,66.1746753091269,1,1,0,1,4.49442100524902,4.51773881912231,1,"lm"
46,47.230679437072,-2.76932056292804,5.77364593343337,-0.480114291820875,47.7107937288928,35.9145413480564,58.5468175260875,36.3946556398773,59.0269318179084,1,1,0,1,4.14891195297241,4.18277502059937,1,"lm"
47,46.9745116232125,-3.02548837678746,5.88127302741896,-0.467113426578869,47.4416250497914,35.4474283062245,58.5015949402005,35.9145417328034,58.9687083667794,1,1,0,1,4.75134515762329,4.76772809028625,1,"lm"
48,51.9164432703127,1.9164432703127,5.04967208518795,0.548232150389246,51.3682111199235,42.019267849607,61.8136186910184,41.4710356992178,61.2653865406291,1,1,0,1,4.07723999023438,4.10372114181519,1,"lm"
49,50.8268067123267,0.826806712326686,4.92476432122439,-0.266597616288529,51.0934043286152,41.174446010379,60.4791674142743,41.4410436266676,60.7457650305629,1,1,0,1,4.07085394859314,4.11606788635254,1,"lm"
50,47.5635039156336,-2.43649608436645,5.43337201228994,-0.340977618048001,47.9044815336816,36.9142904569374,58.2127173743297,37.2552680749854,58.5536949923777,1,1,0,1,4.62056517601013,4.63232398033142,1,"lm"
