"replicate","Estimator","Procedure","ModelSpec","n_obs","estimate","bias","eif_var","eif_se","bootstrap_se","bootstrap_bias","bc_estimate","ci_lower","ci_upper","bc_ci_lower","bc_ci_upper","covered_true_95","covered_true_95_bc","reject_h0_effect","reject_h0_null","bootstrap_time_sec","replicate_time_sec","covered_mc_mean_95"
1,"super","tmle","m2",1179,58.5382350930167,8.53823509301669,6341.30625051269,1.78063278787524,NA,NA,NA,55.0482589590901,62.0282112269433,NA,NA,0,NA,1,1,NA,22.7958991527557,NA
2,"super","tmle","m2",1204,60.5995476918387,10.5995476918387,6907.28922097238,1.85839839929069,NA,NA,NA,56.9571537603021,64.2419416233754,NA,NA,0,NA,1,1,NA,24.0570456981659,NA
3,"super","tmle","m2",1189,57.5629439143291,7.56294391432909,6960.57410249159,1.86555274684095,NA,NA,NA,53.9065277192611,61.2193601093971,NA,NA,0,NA,1,1,NA,23.0727708339691,NA
4,"super","tmle","m2",1245,60.9428480720601,10.9428480720601,6699.00253584455,1.83016427347992,NA,NA,NA,57.3557920102475,64.5299041338726,NA,NA,0,NA,1,1,NA,22.4233109951019,NA
5,"super","tmle","m2",1202,60.5634600051488,10.5634600051488,6542.9918260994,1.80872770561235,NA,NA,NA,57.0184188443089,64.1085011659888,NA,NA,0,NA,1,1,NA,24.1010189056396,NA
6,"super","tmle","m2",1218,59.8979949168191,9.89799491681914,6012.2480514255,1.73381776023686,NA,NA,NA,56.499774550999,63.2962152826393,NA,NA,0,NA,1,1,NA,24.0096046924591,NA
7,"super","tmle","m2",1228,58.6725496379332,8.67254963793324,6260.543864558,1.76925745223215,NA,NA,NA,55.2048687521791,62.1402305236874,NA,NA,0,NA,1,1,NA,24.2392196655273,NA
8,"super","tmle","m2",1227,60.5394304428122,10.5394304428122,6366.26726510463,1.7841338606036,NA,NA,NA,57.0425923324307,64.0362685531937,NA,NA,0,NA,1,1,NA,23.521844625473,NA
9,"super","tmle","m2",1240,59.1668975266041,9.16689752660407,5913.38582753336,1.71950368239404,NA,NA,NA,55.7967322378277,62.5370628153804,NA,NA,0,NA,1,1,NA,22.8806319236755,NA
10,"super","tmle","m2",1218,56.9962538450163,6.99625384501626,6401.26326637861,1.78903092013227,NA,NA,NA,53.4898176743285,60.5026900157041,NA,NA,0,NA,1,1,NA,23.1241328716278,NA
