"method","status","timestamp","error"
"unadj","done","2026-05-18 11:27:52.974689",NA
"lm","done","2026-05-18 11:28:22.227434",NA
"lm_interact","done","2026-05-18 11:28:49.937844",NA
"rf","done","2026-05-18 11:30:18.305548",NA
"bart","done","2026-05-18 11:39:20.392727",NA
"xgboost","done","2026-05-18 11:41:17.191843",NA
"super","done","2026-05-18 12:02:53.898365",NA
"correct_model","done","2026-05-18 15:13:43.490927",""
