"replicate","Estimator","estimate","bias","bootstrap_se","bootstrap_bias","bc_estimate","ci_lower","ci_upper","bc_ci_lower","bc_ci_upper","covered_true_95","covered_true_95_bc","reject_h0_effect","reject_h0_null","bootstrap_time_sec","replicate_time_sec","covered_mc_mean_95"
91,"rf",20.5427013075406,-29.4572986924594,5.07695799054574,-0.500067652815627,21.0427689603562,10.5920464950481,30.4933561200331,11.0921141478637,30.9934237728487,0,0,1,1,110.144083023071,110.590536117554,0
92,"rf",42.53717397999,-7.46282602001003,6.19437252248528,-0.824110269648514,43.3612842496385,30.3964269290943,54.6779210308856,31.2205371987428,55.5020313005342,1,1,0,1,108.880355834961,109.374567985535,1
93,"rf",38.8979512982781,-11.1020487017219,6.46731589846538,-2.64552708847825,41.5434783867563,26.2222450606426,51.5736575359135,28.8677721491209,54.2191846243917,1,1,0,1,104.063321828842,104.47754907608,1
94,"rf",45.8787151138704,-4.12128488612956,6.80918107420049,0.187680844895084,45.6910342689754,32.5329654442257,59.2244647835151,32.3452845993307,59.0367839386201,1,1,0,1,109.930431127548,110.458642959595,1
95,"rf",44.3227379763864,-5.67726202361361,6.63635880719147,-1.85585310130436,46.1785910776908,31.3157137258059,57.3297622269669,33.1715668271103,59.1856153282712,1,1,0,1,107.961932897568,108.510921001434,1
96,"rf",44.5865653837308,-5.41343461626919,5.95163078721637,2.34693608824577,42.239629295485,32.921583391507,56.2515473759547,30.5746473032612,53.9046112877089,1,1,0,1,104.027463912964,104.49705696106,1
97,"rf",54.7459538797249,4.74595387972489,6.59571942812498,-1.16220717038253,55.9081610501074,41.8185813484688,67.673326410981,42.9807885188513,68.8355335813635,1,1,0,1,109.81724691391,110.298815011978,1
98,"rf",47.465028344039,-2.53497165596102,6.41447747230469,-1.89958473746879,49.3646130815078,34.8928835186783,60.0371731693997,36.7924682561471,61.9367579068685,1,1,0,1,107.815674066544,108.253382921219,1
99,"rf",27.6664451492445,-22.3335548507555,5.82962672978632,1.88821342858403,25.7782317206605,16.2405867155513,39.0923035829377,14.3523732869673,37.2040901543537,0,0,1,1,103.254532814026,103.706718921661,0
100,"rf",38.4060990467199,-11.5939009532801,6.91754067316978,-0.110105574087079,38.516204620807,24.8479684657162,51.9642296277237,24.9580740398033,52.0743352018107,1,1,0,1,108.406993865967,108.949573040009,1
101,"rf",40.3000324057836,-9.69996759421635,5.78238614198544,-2.39551452006827,42.6955469258519,28.9667638227887,51.6333009887786,31.3622783428569,54.0288155088469,1,1,0,1,104.689563035965,105.174083948135,1
102,"rf",39.4613479719838,-10.5386520280162,6.1066623313113,-0.64087643425561,40.1022244062394,27.4925097368663,51.4301862071014,28.1333861711219,52.071062641357,1,1,0,1,108.771205186844,109.27997303009,1
103,"rf",30.064890177785,-19.935109822215,5.38578355523606,0.0236298850431744,30.0412602927418,19.5089483809943,40.6208319745758,19.4853184959511,40.5972020895326,0,0,1,1,108.630629777908,109.114272117615,0
104,"rf",39.2073057041332,-10.7926942958668,5.63549920478883,-1.36955753274884,40.576863236882,28.161930227843,50.2526811804234,29.5314877605918,51.6222387131723,1,1,0,1,104.391744852066,104.865336894989,1
105,"rf",43.389123479459,-6.61087652054098,5.94823538689234,-0.228105997580585,43.6172294770396,31.7307963495834,55.0474506093347,31.9589023471639,55.2755566069153,1,1,0,1,109.176156044006,109.714032888412,1
