"replicate","estimate","bias","bootstrap_se","bootstrap_bias","bc_estimate","ci_lower","ci_upper","bc_ci_lower","bc_ci_upper","covered_true_95","covered_true_95_bc","reject_h0_effect","reject_h0_null","bootstrap_time_sec","replicate_time_sec","covered_mc_mean_95","Estimator"
272,54.2877257973498,4.28772579734981,5.0278888228478,-0.666949232918199,54.954675030268,44.4332447862966,64.142206808403,45.1001940192148,64.8091560413212,1,1,0,1,1.40188407897949,1.40706419944763,1,"lm_interact"
273,51.60704856605,1.60704856605005,5.5075915878679,0.158529233234184,51.4485193328159,40.8123674122732,62.4017297198269,40.653838179039,62.2432004865927,1,1,0,1,1.40215301513672,1.40737986564636,1,"lm_interact"
274,53.5080984871181,3.50809848711814,5.62160805223465,0.902336681061932,52.6057618060562,42.4899491695379,64.5262478046984,41.5876124884759,63.6239111236365,1,1,0,1,1.41201090812683,1.41748595237732,1,"lm_interact"
275,46.9528840910824,-3.04711590891758,4.83158869016094,-0.836067044136882,47.7889511352193,37.4831442702559,56.4226239119089,38.3192113143928,57.2586909560458,1,1,0,1,1.3995680809021,1.407958984375,1,"lm_interact"
276,46.0484918223751,-3.9515081776249,5.0627193580828,-0.175782953959079,46.2242747763342,36.1257442166991,55.9712394280511,36.3015271706582,56.1470223820102,1,1,0,1,1.40619397163391,1.41142201423645,1,"lm_interact"
277,51.5282090297409,1.52820902974093,5.14793373785287,0.303669433885432,51.2245395958555,41.4384443087506,61.6179737507312,41.1347748748652,61.3143043168458,1,1,0,1,1.4100980758667,1.41534018516541,1,"lm_interact"
278,45.5217372444106,-4.47826275558938,4.51060172785023,-1.13429281210928,46.6560300565199,36.68112030922,54.3623541796012,37.8154131213293,55.4966469917105,1,1,0,1,1.40046000480652,1.40568709373474,1,"lm_interact"
279,57.323372347601,7.32337234760099,5.23095118678454,1.52115464892492,55.8022176986761,47.0708964166162,67.5758482785857,45.5497417676913,66.0546936296608,1,1,0,1,1.47610402107239,1.48127508163452,1,"lm_interact"
280,48.3772782008753,-1.62272179912468,5.48666299202081,0.30214980722765,48.0751283936477,37.6236163412058,59.1309400605449,37.3214665339781,58.8287902533172,1,1,0,1,1.37902402877808,1.38413691520691,1,"lm_interact"
281,54.9347510970641,4.93475109706409,5.01060779347923,-0.477655655604892,55.412406752669,45.1141402811891,64.7553619129391,45.591795936794,65.233017568544,1,1,0,1,1.40091300010681,1.40604615211487,1,"lm_interact"
282,50.1748780044742,0.174878004474245,5.175064327613,-0.0497411477442498,50.2246191522185,40.0319383046748,60.3178177042737,40.081679452419,60.367558852018,1,1,0,1,1.39292311668396,1.39808702468872,1,"lm_interact"
283,47.7931931675107,-2.20680683248933,5.24576409690101,0.487378496576468,47.3058146709342,37.5116844661914,58.0747018688299,37.0243059696149,57.5873233722535,1,1,0,1,1.39370703697205,1.39885711669922,1,"lm_interact"
284,41.8188648588272,-8.18113514117282,4.60884942603264,-0.017315978857404,41.8361808376846,32.7856859736351,50.8520437440192,32.8030019524925,50.8693597228767,1,1,0,1,1.41380190849304,1.41889786720276,1,"lm_interact"
285,48.1630342921225,-1.83696570787753,4.63300773728313,0.0856369060447761,48.0773973860777,39.0825059869521,57.2435625972928,38.9968690809074,57.157925691248,1,1,0,1,1.3939151763916,1.39915800094604,1,"lm_interact"
286,51.2704084353106,1.27040843531059,5.0266802506235,0.587309774783748,50.6830986605268,41.4182961822898,61.1225206883314,40.830986407506,60.5352109135477,1,1,0,1,1.39553809165955,1.40069603919983,1,"lm_interact"
287,50.4797023033549,0.47970230335487,5.79777297542623,0.7584623778612,49.7212399254937,39.1162760809798,61.8431285257299,38.3578137031186,61.0846661478687,1,1,0,1,1.41127109527588,1.41645407676697,1,"lm_interact"
288,44.4428491663535,-5.55715083364655,5.64544122168869,0.744892102111216,43.6979570642422,33.3779876950058,55.5077106377011,32.6330955928946,54.7628185355899,1,1,0,1,1.40547299385071,1.41055822372437,1,"lm_interact"
289,52.5493053656996,2.54930536569958,4.85153262147409,0.114483186447991,52.4348221792516,43.0404761577892,62.05813457361,42.9259929713412,61.943651387162,1,1,0,1,1.47321796417236,1.47850704193115,1,"lm_interact"
290,54.0830659699516,4.08306596995161,5.93149986474078,-1.53935670536324,55.6224226753149,42.4575398607555,65.7085920791477,43.9968965661187,67.247948784511,1,1,0,1,1.39349102973938,1.39859795570374,1,"lm_interact"
291,50.5575366259347,0.557536625934674,5.5443090051534,-0.602864546629952,51.1604011725646,39.6908906566729,61.4241825951964,40.2937552033029,62.0270471418264,1,1,0,1,1.39373707771301,1.39890694618225,1,"lm_interact"
292,50.6296597095798,0.629659709579776,5.43770276964115,-0.112827997501078,50.7424877070809,39.9719581224494,61.2873612967101,40.0847861199505,61.4001892942112,1,1,0,1,1.39416193962097,1.39934206008911,1,"lm_interact"
293,49.7213884024869,-0.278611597513141,4.56763430737555,1.43385573252344,48.2875326699634,40.7689896654812,58.6737871394925,39.3351339329578,57.239931406969,1,1,0,1,1.38773584365845,1.39293193817139,1,"lm_interact"
294,46.9856621178276,-3.0143378821724,5.50249030336234,0.743706889829518,46.2419552279981,36.2009792979565,57.7703449376987,35.457272408127,57.0266380478691,1,1,0,1,1.40878701210022,1.41397500038147,1,"lm_interact"
295,48.2031654700522,-1.79683452994775,4.9806391964113,-0.987968458648488,49.1911339287007,38.4412920250976,57.9650389150069,39.4292604837461,58.9530073736554,1,1,0,1,1.39673399925232,1.40195798873901,1,"lm_interact"
296,47.918647398944,-2.08135260105599,5.59009477869258,1.41162527767688,46.5070221212671,36.9622629625411,58.8750318353469,35.5506376848643,57.46340655767,1,1,0,1,1.39486789703369,1.40010190010071,1,"lm_interact"
297,44.5613744795879,-5.43862552041212,5.23961687651241,0.980099929094159,43.5812745504937,34.2919141088353,54.8308348503405,33.3118141797411,53.8507349212463,1,1,0,1,1.40785908699036,1.41307783126831,1,"lm_interact"
298,48.1475028763016,-1.85249712369842,5.51397744026595,0.183919780202736,47.9635830960988,37.340305681814,58.9547000707892,37.1563859016112,58.7707802905865,1,1,0,1,1.49159789085388,1.49684906005859,1,"lm_interact"
299,51.8364723752566,1.83647237525658,5.32747876032844,1.46345644730629,50.3730159279503,41.3948058766107,62.2781388739024,39.9313494293044,60.8146824265961,1,1,0,1,1.38111281394958,1.38636708259583,1,"lm_interact"
300,49.7420273190349,-0.257972680965139,4.97181970021851,0.819390794380801,48.9226365246541,39.9974397689799,59.4866148690899,39.178048974599,58.6672240747091,1,1,0,1,1.39663696289062,1.40180397033691,1,"lm_interact"
301,51.6743892023466,1.67438920234658,5.35982942625264,0.586138638353418,51.0882505639932,41.1693165636134,62.1794618410797,40.58317792526,61.5933232027263,1,1,0,1,1.40977692604065,1.41499090194702,1,"lm_interact"
302,49.1373307999774,-0.862669200022594,5.21233109939256,-0.834861090041976,49.9721918900194,38.9213495696699,59.3533120302849,39.7562106597119,60.1881731203269,1,1,0,1,1.40961289405823,1.41489195823669,1,"lm_interact"
303,43.1933095712814,-6.80669042871861,5.57762671380612,0.198811169612746,42.9944984016686,32.2613620930129,54.1252570495499,32.0625509234002,53.9264458799371,1,1,0,1,1.41414284706116,1.41940307617188,1,"lm_interact"
304,47.5184056101717,-2.4815943898283,5.05495146549592,-0.641558679099937,48.1599642892716,37.6108827942017,57.4259284261417,38.2524414733017,58.0674871052416,1,1,0,1,1.40244817733765,1.40773296356201,1,"lm_interact"
305,50.1743639533938,0.174363953393801,5.04983945829282,-0.074203455380605,50.2485674087744,40.2768604874306,60.071867419357,40.3510639428112,60.1460708747376,1,1,0,1,1.40385484695435,1.40907502174377,1,"lm_interact"
306,60.8762167195117,10.8762167195117,5.94672620453958,-2.01473145645898,62.8909481759707,49.2208475326936,72.5315859063298,51.2355789891525,74.5463173627888,1,0,0,1,1.39220404624939,1.40089797973633,1,"lm_interact"
307,55.8777354740728,5.87773547407277,5.12372309481681,-0.737455942906593,56.6151914169794,45.8354227414757,65.9200482066698,46.5728786843823,66.6575041495764,1,1,0,1,1.40004992485046,1.40537905693054,1,"lm_interact"
