"replicate","estimate","bias","bootstrap_se","bootstrap_bias","bc_estimate","ci_lower","ci_upper","bc_ci_lower","bc_ci_upper","covered_true_95","covered_true_95_bc","reject_h0_effect","reject_h0_null","bootstrap_time_sec","replicate_time_sec","covered_mc_mean_95","Estimator"
17,47.1937394091795,-2.80626059082045,4.54006252763463,0.481054474495778,46.7126849346838,38.2953803674558,56.0920984509033,37.81432589296,55.6110439764075,1,1,0,1,616.412464857101,618.987877130508,1,"bart"
18,52.788981298866,2.78898129886597,5.02805799090634,-0.150086352744687,52.9390676516107,42.9341687245107,62.6437938732212,43.0842550772554,62.7938802259659,1,1,0,1,610.261085033417,612.641502141953,1,"bart"
19,47.1981312159215,-2.80186878407845,5.01467167143569,-0.614945985496007,47.8130772014176,37.3695553456143,57.0267070862288,37.9845013311103,57.6416530717248,1,1,0,1,617.418741941452,619.826871156693,1,"bart"
20,44.5498978131836,-5.45010218681637,5.19674557129731,-0.541978136498813,45.0918759496824,34.3644636566229,54.7353319697444,34.9064417931217,55.2773101062432,1,1,0,1,614.625451803207,617.037633180618,1,"bart"
21,45.7905585925264,-4.20944140747361,4.93208746950508,-0.39121649578059,46.181775088307,36.1238447836951,55.4572724013576,36.5150612794757,55.8484888971382,1,1,0,1,613.378874063492,615.802349090576,1,"bart"
22,45.4596296473771,-4.54037035262286,4.85090872465544,-1.1578530241881,46.6174826715652,35.9520232547614,54.9672360399929,37.1098762789495,56.125089064181,1,1,0,1,612.203058958054,614.626182079315,1,"bart"
23,51.2151046954014,1.21510469540139,5.15498088552504,1.25271581245571,49.9623888829457,41.1115278187799,61.3186815720229,39.8588120063242,60.0659657595672,1,1,0,1,616.785216093063,619.181509971619,1,"bart"
24,43.803915665882,-6.19608433411803,4.71075809984256,-0.159084156311465,43.9629998221934,34.5709994503102,53.0368318814537,34.7300836066217,53.1959160377652,1,1,0,1,610.612865924835,612.991696119308,1,"bart"
25,65.4737031641556,15.4737031641556,5.54735813364355,-1.10812184610077,66.5818250102564,54.6010810128689,76.3463253154423,55.7092028589697,77.4544471615431,0,0,1,1,619.361087083817,622.125952959061,0,"bart"
26,44.5779912801927,-5.42200871980727,4.54317020637543,0.0554750373075024,44.5225162428852,35.6735413000615,53.482441260324,35.618066262754,53.4269662230165,1,1,0,1,613.007359027863,615.385951042175,1,"bart"
27,49.9125060195807,-0.0874939804193176,5.38263008347246,-1.49281751779907,51.4053235373798,39.3627449138728,60.4622671252885,40.8555624316719,61.9550846430876,1,1,0,1,602.740239858627,605.057765960693,1,"bart"
28,52.1171331590008,2.11713315900083,4.78816151376081,0.38296275946638,51.7341703995344,42.7325090398689,61.5017572781328,42.3495462804025,61.1187945186664,1,1,0,1,618.143434047699,620.559016942978,1,"bart"
29,46.2967636924864,-3.7032363075136,5.68160913784244,-0.645075055175248,46.9418387476616,35.1610144080815,57.4325129768913,35.8060894632568,58.0775880320665,1,1,0,1,594.579320907593,596.886258840561,1,"bart"
30,52.0331183868375,2.03311838683748,4.31672978589907,-0.831511636843658,52.8646300236811,43.572483475484,60.493753298191,44.4039951123277,61.3252649350346,1,1,0,1,609.325757026672,611.756349086761,1,"bart"
31,49.2600324061205,-0.739967593879513,4.96749787875083,0.0398350298759311,49.2201973762446,39.5239154704897,58.9961493417512,39.4840804406138,58.9563143118753,1,1,0,1,600.432845115662,602.803740024567,1,"bart"
32,48.5093837000855,-1.49061629991451,5.01119200493724,-1.91695743139075,50.4263411314762,38.6876278507934,58.3311395493775,40.6045852821842,60.2480969807683,1,1,0,1,610.129248857498,612.528914928436,1,"bart"
33,48.6052579812096,-1.39474201879041,5.0934151589578,-1.18877808702016,49.7940360682298,38.6223477113419,58.5881682510772,39.8111257983621,59.7769463380974,1,1,0,1,599.581691980362,601.95064997673,1,"bart"
34,41.6989733702336,-8.30102662976645,4.49022537455803,1.13282511815504,40.5661482520785,32.8982933536319,50.4996533868352,31.7654682354769,49.3668282686801,1,0,0,1,615.632208108902,618.022771120071,1,"bart"
35,41.89778255466,-8.10221744533997,4.76948861037014,1.1223488864599,40.7754336682001,32.5497566536606,51.2458084556595,31.4274077672007,50.1234595691996,1,1,0,1,614.26681303978,616.642490148544,1,"bart"
36,50.8547106062336,0.854710606233645,5.38992518667272,1.46838130860228,49.3863292976314,40.2906513609898,61.4187698514775,38.8222700523875,59.9503885428752,1,1,0,1,618.423607826233,620.801912069321,1,"bart"
37,43.3700660483365,-6.62993395166351,4.47026211921064,0.166927334499405,43.2031387138371,34.6085132932299,52.131618803443,34.4415859587305,51.9646914689436,1,1,0,1,612.452117919922,614.972070932388,1,"bart"
38,57.9620965239298,7.96209652392983,5.23188538550147,-0.658969918893995,58.6210664428238,47.7077895971055,68.2164034507542,48.3667595159995,68.8753733696482,1,1,0,1,611.753297805786,614.171113967896,1,"bart"
39,47.5903299773636,-2.4096700226364,5.26480384882373,-0.231852681109466,47.8221826584731,37.2715040480012,57.909155906726,37.5033567291107,58.1410085878354,1,1,0,1,609.903703927994,612.288153886795,1,"bart"
40,52.6060098866787,2.60600988667869,5.08938606773665,-0.958908069186108,53.5649179558648,42.6309964904949,62.5810232828625,43.589904559681,63.5399313520486,1,1,0,1,613.119552850723,615.529465913773,1,"bart"
41,55.2517290296803,5.25172902968028,5.9882336112849,-0.671544151475985,55.9232731811563,43.5150068205497,66.9884512388109,44.1865509720256,67.6599953902869,1,1,0,1,616.284935951233,618.661903142929,1,"bart"
42,46.6190158206673,-3.38098417933274,4.82651252978395,0.266806622102216,46.352209198565,37.1592250913594,56.0788065499751,36.8924184692572,55.8119999278729,1,1,0,1,610.347460031509,612.677757024765,1,"bart"
43,54.9043287483636,4.90432874836359,4.63065809484388,-0.0751605709870944,54.9794893193507,45.8284056577507,63.9802518389765,45.9035662287378,64.0554124099636,1,1,0,1,598.989298820496,601.403928041458,1,"bart"
