"method","status","timestamp","error"
"unadj","done","2026-05-15 05:44:14.270447",NA
"lm","done","2026-05-15 05:46:12.627373",NA
"lm_interact","done","2026-05-15 05:48:22.741197",NA
"rf","done","2026-05-15 07:12:40.060062",NA
"bart","done","2026-05-16 04:04:36.221517",NA
"super","done","2026-05-17 03:35:46.864833",NA
"xgboost","done","2026-05-17 09:00:14.583936",NA
"correct_model","done","2026-05-17 19:45:56.667209",""
