"Estimator","mean_estimate","mean_bias","mc_sd_estimate","mc_var_estimate","mc_se_estimate","sd_estimate","var_estimate","mean_bootstrap_se","sd_bootstrap_se","mean_bootstrap_bias","coverage_95","coverage_95_mc_mean","coverage_95_bc","reject_h0_effect_prob","reject_h0_null_prob","mean_ci_lower","mean_ci_upper","mean_bc_ci_lower","mean_bc_ci_upper","mean_bootstrap_time_sec","mean_replicate_time_sec"
"bart",49.5071283851924,-0.492871614807623,5.15767656397888,26.601627538617,0.230658308060286,5.15767656397888,26.601627538617,5.16495715888735,0.429719334659226,0.00219601101207251,0.958,0.954,0.932,0.042,1,39.3839983720809,59.6302583983039,39.3818023610688,59.6280623872918,878.136690013409,881.80396995163
