"Estimator","mean_estimate","mean_bias","mc_sd_estimate","mc_var_estimate","mc_se_estimate","sd_estimate","var_estimate","mean_bootstrap_se","sd_bootstrap_se","mean_bootstrap_bias","coverage_95","coverage_95_mc_mean","coverage_95_bc","reject_h0_effect_prob","reject_h0_null_prob","mean_ci_lower","mean_ci_upper","mean_bc_ci_lower","mean_bc_ci_upper","mean_bootstrap_time_sec","mean_replicate_time_sec"
"xgboost",43.0052570682254,-6.99474293177459,6.05812166011795,36.7008380487902,0.270927436959752,6.05812166011795,36.7008380487902,6.2467092470572,0.510788632052167,-0.954300601376366,0.792,0.948,0.754,0.208,1,30.7619319221,55.2485822143508,31.7162325234764,56.2028828157272,10.1018258290291,10.146776491642
