"method","status","timestamp","error"
"unadj","done","2026-05-17 12:44:57.94116",""
"lm","done","2026-05-17 12:45:18.89878",""
"lm_interact","done","2026-05-17 12:45:40.778843",""
"rf","done","2026-05-17 12:46:11.418558",""
"bart","done","2026-05-17 12:47:29.456096",""
"xgboost","done","2026-05-17 12:49:37.893114",""
"super","done","2026-05-17 13:04:53.14886",""
"correct_model","done","2026-05-17 13:05:14.509194",""
