"method","status","timestamp","error"
"unadj","done","2026-05-18 08:37:24.007072",""
"lm","done","2026-05-18 08:37:51.226397",""
"lm_interact","done","2026-05-18 08:38:19.875369",""
"rf","done","2026-05-18 08:38:51.984873",""
"bart","done","2026-05-18 08:40:39.741316",""
"xgboost","done","2026-05-18 08:42:23.694024",""
"super","done","2026-05-18 08:54:42.674426",""
"correct_model","done","2026-05-18 08:55:09.764535",""
