"n","target_r2","achieved_r2_raw","ss","setting","Estimator","Procedure","ModelSpec","mean_estimate","mean_bias","mean_n_obs","mc_sd_estimate","mc_var_estimate","mc_se_estimate","sd_estimate","var_estimate","mean_bootstrap_se","sd_bootstrap_se","mean_bootstrap_bias","mean_eif_se","mean_eif_var","coverage_95","coverage_95_mc_mean","coverage_95_bc","reject_h0_effect_prob","reject_h0_null_prob","mean_ci_lower","mean_ci_upper","mean_bc_ci_lower","mean_bc_ci_upper","mean_bootstrap_time_sec","mean_replicate_time_sec","std_bias","relative_efficiency"
200,0.2,0.200000000000001,87.5334286060377,"setting_three","unadj","tmle","m1",62.8447753320013,12.8447753320013,121.486,18.3907722863963,338.22050529008,0.822460339822025,18.3907722863963,338.22050529008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000356709957122803,0.698435885778578,1.50508730560998
200,0.2,0.200000000000001,87.5334286060377,"setting_three","xgboost","tmle","m1",47.7620930841694,-2.23790691583055,121.486,45.2730002460369,2049.64455127766,2.02467012191006,45.2730002460369,2049.64455127766,NA,NA,NA,206.875536121911,786671039.236792,0.982,0.988,NA,0.018,0.33,-357.70650699719,453.230693165529,NA,NA,NA,1.21867841386795,-0.0494313808156873,0.248360813923453
200,0.2,0.200000000000001,87.5334286060377,"setting_three","super","tmle","m1",49.2685619727304,-0.731438027269568,121.486,41.2301008662648,1699.92121744237,1.84386616512282,41.2301008662648,1699.92121744237,NA,NA,NA,597.935591394061,17172042278.1696,0.974,0.974,NA,0.026,0.504,-1122.66366223429,1221.20078617975,NA,NA,NA,13.1261080579758,-0.0177403889852727,NA
200,0.2,0.200000000000001,87.5334286060377,"setting_three","unadj","tmle","m1",62.8447753320013,12.8447753320013,121.486,18.3907722863963,338.22050529008,0.822460339822025,18.3907722863963,338.22050529008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000356709957122803,0.698435885778578,NA
200,0.2,0.200000000000001,87.5334286060377,"setting_three","xgboost","tmle","m1",47.7620930841694,-2.23790691583055,121.486,45.2730002460369,2049.64455127766,2.02467012191006,45.2730002460369,2049.64455127766,NA,NA,NA,206.875536121911,786671039.236792,0.982,0.988,NA,0.018,0.33,-357.70650699719,453.230693165529,NA,NA,NA,1.21867841386795,-0.0494313808156873,NA
200,0.4,0.400000000000004,49.4733563967998,"setting_three","bart","tmle","m1",57.031395628677,7.03139562867704,121.864,111.626016731238,12460.3676112826,4.99206722937154,111.626016731238,12460.3676112826,NA,NA,NA,62.5338202070781,26221623.0133288,0.992,0.97,NA,0.008,0.834,-65.532639792899,179.595431050253,NA,NA,NA,1.05194416904449,0.0629906524892538,NA
200,0.4,0.400000000000004,49.4733563967998,"setting_three","correct_model","tmle","m1",50.421609776005,0.421609776004991,121.864,9.59717077891463,92.1056869596528,0.429198525066554,9.59717077891463,92.1056869596528,NA,NA,NA,12.840444330703,38880.5710015399,0.982,0.98,NA,0.018,0.976,25.2548013423357,75.5884182096743,NA,NA,NA,0.0334279894828796,0.0439306318202948,NA
200,0.4,0.400000000000004,49.4733563967998,"setting_three","lm_interact","tmle","m1",159.331069069645,109.331069069645,121.864,2613.15885506161,6828599.20178689,116.864016718466,2613.15885506161,6828599.20178689,NA,NA,NA,164.001139842695,1367460733.27583,0.984,0.09,NA,0.016,0.766,-162.105258445554,480.767396584845,NA,NA,NA,0.0614907751083374,0.0418386616098268,NA
200,0.4,0.400000000000004,49.4733563967998,"setting_three","lm","tmle","m1",88.0246185281513,38.0246185281512,121.864,802.423192762428,643882.980283048,35.8854561147841,802.423192762428,643882.980283048,NA,NA,NA,192.828405429666,1466680940.15599,0.992,0.36,NA,0.008,0.812,-289.912111310282,465.961348366584,NA,NA,NA,0.0636131868362427,0.0473872376460698,1
200,0.4,0.400000000000004,49.4733563967998,"setting_three","rf","tmle","m1",44.4295148909398,-5.57048510906023,121.864,47.6273619167769,2268.36560315165,2.12996037669796,47.6273619167769,2268.36560315165,NA,NA,NA,150.097467038644,483101234.787362,0.972,0.992,NA,0.028,0.768,-249.75611467549,338.61514445737,NA,NA,NA,0.183279427051544,-0.116959766085595,NA
200,0.4,0.400000000000004,49.4733563967998,"setting_three","bart","tmle","m1",57.031395628677,7.03139562867704,121.864,111.626016731238,12460.3676112826,4.99206722937154,111.626016731238,12460.3676112826,NA,NA,NA,62.5338202070781,26221623.0133288,0.992,0.97,NA,0.008,0.834,-65.532639792899,179.595431050253,NA,NA,NA,1.05194416904449,0.0629906524892538,51.6744770595713
200,0.4,0.400000000000004,49.4733563967998,"setting_three","correct_model","tmle","m1",50.421609776005,0.421609776004991,121.864,9.59717077891463,92.1056869596528,0.429198525066554,9.59717077891463,92.1056869596528,NA,NA,NA,12.840444330703,38880.5710015399,0.982,0.98,NA,0.018,0.976,25.2548013423357,75.5884182096743,NA,NA,NA,0.0334279894828796,0.0439306318202948,6990.69733408647
200,0.4,0.400000000000004,49.4733563967998,"setting_three","lm_interact","tmle","m1",159.331069069645,109.331069069645,121.864,2613.15885506161,6828599.20178689,116.864016718466,2613.15885506161,6828599.20178689,NA,NA,NA,164.001139842695,1367460733.27583,0.984,0.09,NA,0.016,0.766,-162.105258445554,480.767396584845,NA,NA,NA,0.0614907751083374,0.0418386616098268,0.0942921031468004
200,0.4,0.400000000000004,49.4733563967998,"setting_three","lm","tmle","m1",88.0246185281513,38.0246185281512,121.864,802.423192762428,643882.980283048,35.8854561147841,802.423192762428,643882.980283048,NA,NA,NA,192.828405429666,1466680940.15599,0.992,0.36,NA,0.008,0.812,-289.912111310282,465.961348366584,NA,NA,NA,0.0636131868362427,0.0473872376460698,1
200,0.4,0.400000000000004,49.4733563967998,"setting_three","rf","tmle","m1",44.4295148909398,-5.57048510906023,121.864,47.6273619167769,2268.36560315165,2.12996037669796,47.6273619167769,2268.36560315165,NA,NA,NA,150.097467038644,483101234.787362,0.972,0.992,NA,0.028,0.768,-249.75611467549,338.61514445737,NA,NA,NA,0.183279427051544,-0.116959766085595,283.853263948475
200,0.4,0.400000000000004,49.4733563967998,"setting_three","super","tmle","m1",46.2301018363135,-3.76989816368648,121.864,34.5573584709021,1194.21102448643,1.54545205327531,34.5573584709021,1194.21102448643,NA,NA,NA,190.790654550239,1316202873.11555,0.988,0.992,NA,0.012,0.822,-327.712709668978,420.172913341605,NA,NA,NA,15.7750556159019,-0.109091039665569,539.170186073227
200,0.4,0.400000000000004,49.4733563967998,"setting_three","unadj","tmle","m1",61.4933127627007,11.4933127627007,121.864,10.7204390085765,114.927812536608,0.479432607436349,10.7204390085765,114.927812536608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000364102363586426,1.07209347989443,5602.49922165665
200,0.4,0.400000000000004,49.4733563967998,"setting_three","xgboost","tmle","m1",43.6560300157596,-6.34396998424038,121.864,21.839854116398,476.979227825547,0.976707968458891,21.839854116398,476.979227825547,NA,NA,NA,50232.19567229,251975909144180,0.972,0.98,NA,0.028,0.73,-98409.6383520413,98496.9504120728,NA,NA,NA,1.6586366019249,-0.2904767564119,1349.91828306315
200,0.4,0.400000000000004,49.4733563967998,"setting_three","super","tmle","m1",46.2301018363135,-3.76989816368648,121.864,34.5573584709021,1194.21102448643,1.54545205327531,34.5573584709021,1194.21102448643,NA,NA,NA,190.790654550239,1316202873.11555,0.988,0.992,NA,0.012,0.822,-327.712709668978,420.172913341605,NA,NA,NA,15.7750556159019,-0.109091039665569,NA
200,0.4,0.400000000000004,49.4733563967998,"setting_three","unadj","tmle","m1",61.4933127627007,11.4933127627007,121.864,10.7204390085765,114.927812536608,0.479432607436349,10.7204390085765,114.927812536608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000364102363586426,1.07209347989443,NA
200,0.4,0.400000000000004,49.4733563967998,"setting_three","xgboost","tmle","m1",43.6560300157596,-6.34396998424038,121.864,21.839854116398,476.979227825547,0.976707968458891,21.839854116398,476.979227825547,NA,NA,NA,50232.19567229,251975909144180,0.972,0.98,NA,0.028,0.73,-98409.6383520413,98496.9504120728,NA,NA,NA,1.6586366019249,-0.2904767564119,NA
200,0.6,0.600000000000002,29.9653280160046,"setting_three","bart","tmle","m1",51.9607413369636,1.96074133696355,121.528,10.1962047570991,103.96259144869,0.455988138987606,10.1962047570991,103.96259144869,NA,NA,NA,38.5543355519417,16912122.147142,0.978,0.984,NA,0.022,0.924,-23.6043677927144,127.525850466642,NA,NA,NA,1.0478251991272,0.192301094738059,NA
200,0.6,0.600000000000002,29.9653280160046,"setting_three","correct_model","tmle","m1",50.1455189365449,0.145518936544905,121.528,6.24558891812232,39.0073809341723,0.279311227608818,6.24558891812232,39.0073809341723,NA,NA,NA,8.16696718297012,26674.1054801732,0.974,0.974,NA,0.026,0.992,34.1385573950029,66.1524804780869,NA,NA,NA,0.0335331649780273,0.0232994739891804,NA
200,0.6,0.600000000000002,29.9653280160046,"setting_three","lm_interact","tmle","m1",58.4280106177471,8.42801061774709,121.528,277.465426602921,76987.0629599408,12.4086311058022,277.465426602921,76987.0629599408,NA,NA,NA,609.034731431165,16263249255.9798,0.982,0.896,NA,0.018,0.89,-1135.25812832136,1252.11414955685,NA,NA,NA,0.0332403512001038,0.0303749938179086,NA
200,0.6,0.600000000000002,29.9653280160046,"setting_three","lm","tmle","m1",43.5443440399872,-6.45565596001281,121.528,191.452466719803,36654.0470130973,8.56201460090992,191.452466719803,36654.0470130973,NA,NA,NA,410.840213847467,14184858136.8591,0.978,0.924,NA,0.022,0.89,-761.687678501782,848.776366581757,NA,NA,NA,0.033003782749176,-0.03371936685183,1
200,0.6,0.600000000000002,29.9653280160046,"setting_three","rf","tmle","m1",46.7131496292074,-3.28685037079259,121.528,56.3168422388351,3171.58671975384,2.51856575048333,56.3168422388351,3171.58671975384,NA,NA,NA,80.7117522244993,264864331.11565,0.94,0.972,NA,0.06,0.878,-111.478977859932,204.905277118347,NA,NA,NA,0.199467443943024,-0.0583635417066413,NA
200,0.6,0.600000000000002,29.9653280160046,"setting_three","bart","tmle","m1",51.9607413369636,1.96074133696355,121.528,10.1962047570991,103.96259144869,0.455988138987606,10.1962047570991,103.96259144869,NA,NA,NA,38.5543355519417,16912122.147142,0.978,0.984,NA,0.022,0.924,-23.6043677927144,127.525850466642,NA,NA,NA,1.0478251991272,0.192301094738059,352.569578175508
200,0.6,0.600000000000002,29.9653280160046,"setting_three","correct_model","tmle","m1",50.1455189365449,0.145518936544905,121.528,6.24558891812232,39.0073809341723,0.279311227608818,6.24558891812232,39.0073809341723,NA,NA,NA,8.16696718297012,26674.1054801732,0.974,0.974,NA,0.026,0.992,34.1385573950029,66.1524804780869,NA,NA,NA,0.0335331649780273,0.0232994739891804,939.669522415606
200,0.6,0.600000000000002,29.9653280160046,"setting_three","lm_interact","tmle","m1",58.4280106177471,8.42801061774709,121.528,277.465426602921,76987.0629599408,12.4086311058022,277.465426602921,76987.0629599408,NA,NA,NA,609.034731431165,16263249255.9798,0.982,0.896,NA,0.018,0.89,-1135.25812832136,1252.11414955685,NA,NA,NA,0.0332403512001038,0.0303749938179086,0.476106576921498
200,0.6,0.600000000000002,29.9653280160046,"setting_three","lm","tmle","m1",43.5443440399872,-6.45565596001281,121.528,191.452466719803,36654.0470130973,8.56201460090992,191.452466719803,36654.0470130973,NA,NA,NA,410.840213847467,14184858136.8591,0.978,0.924,NA,0.022,0.89,-761.687678501782,848.776366581757,NA,NA,NA,0.033003782749176,-0.03371936685183,1
200,0.6,0.600000000000002,29.9653280160046,"setting_three","rf","tmle","m1",46.7131496292074,-3.28685037079259,121.528,56.3168422388351,3171.58671975384,2.51856575048333,56.3168422388351,3171.58671975384,NA,NA,NA,80.7117522244993,264864331.11565,0.94,0.972,NA,0.06,0.878,-111.478977859932,204.905277118347,NA,NA,NA,0.199467443943024,-0.0583635417066413,11.5570060830442
200,0.6,0.600000000000002,29.9653280160046,"setting_three","super","tmle","m1",49.9917654877401,-0.0082345122598947,121.528,13.8630430508502,192.183962629727,0.619974132734144,13.8630430508502,192.183962629727,NA,NA,NA,46.6124235719128,22268253.2773004,0.982,0.982,NA,0.018,0.868,-41.3669059453347,141.350436920815,NA,NA,NA,15.734125685215,-0.000593990239350059,190.723755049828
200,0.6,0.600000000000002,29.9653280160046,"setting_three","unadj","tmle","m1",60.604253320402,10.604253320402,121.528,8.86756213511118,78.6336582200576,0.396569434576236,8.86756213511118,78.6336582200576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000203814029693604,1.19584764773335,466.136866105356
200,0.6,0.600000000000002,29.9653280160046,"setting_three","xgboost","tmle","m1",46.5968100673815,-3.40318993261852,121.528,14.4649271786231,209.234118282868,0.646891209219708,14.4649271786231,209.234118282868,NA,NA,NA,8474.21322617796,7122161502064.92,0.948,0.97,NA,0.052,0.892,-16562.5559105544,16655.7495306892,NA,NA,NA,1.64214567232132,-0.235271833075518,175.1819794683
200,0.6,0.600000000000002,29.9653280160046,"setting_three","super","tmle","m1",49.9917654877401,-0.0082345122598947,121.528,13.8630430508502,192.183962629727,0.619974132734144,13.8630430508502,192.183962629727,NA,NA,NA,46.6124235719128,22268253.2773004,0.982,0.982,NA,0.018,0.868,-41.3669059453347,141.350436920815,NA,NA,NA,15.734125685215,-0.000593990239350059,NA
200,0.6,0.600000000000002,29.9653280160046,"setting_three","unadj","tmle","m1",60.604253320402,10.604253320402,121.528,8.86756213511118,78.6336582200576,0.396569434576236,8.86756213511118,78.6336582200576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000203814029693604,1.19584764773335,NA
200,0.6,0.600000000000002,29.9653280160046,"setting_three","xgboost","tmle","m1",46.5968100673815,-3.40318993261852,121.528,14.4649271786231,209.234118282868,0.646891209219708,14.4649271786231,209.234118282868,NA,NA,NA,8474.21322617796,7122161502064.92,0.948,0.97,NA,0.052,0.892,-16562.5559105544,16655.7495306892,NA,NA,NA,1.64214567232132,-0.235271833075518,NA
200,0.8,0.800000000000002,12.8390971386754,"setting_three","bart","tmle","m1",39.0543552373664,-10.9456447626336,121.996,293.897649750782,86375.8285290336,13.1435024654035,293.897649750782,86375.8285290336,NA,NA,NA,70.1864805545788,91614987.623709,0.972,0.47,NA,0.028,0.928,-98.5086188512288,176.617329325962,NA,NA,NA,1.04606571340561,-0.0372430496532217,NA
200,0.8,0.800000000000002,12.8390971386754,"setting_three","correct_model","tmle","m1",50.0946696126425,0.0946696126424574,121.996,2.74336546558388,7.52605407775828,0.122687033363418,2.74336546558388,7.52605407775828,NA,NA,NA,3.10234912001606,2095.77940588432,0.954,0.954,NA,0.046,1,44.0141770699415,56.1751621553435,NA,NA,NA,0.0331343097686768,0.0345085676079648,NA
200,0.8,0.800000000000002,12.8390971386754,"setting_three","lm_interact","tmle","m1",49.9329977481062,-0.0670022518937692,121.996,6.50245224115526,42.281885148505,0.29079850463338,6.50245224115526,42.281885148505,NA,NA,NA,48.4211019910128,64497712.46991,0.974,0.976,NA,0.026,0.902,-44.9706182460196,144.836613742232,NA,NA,NA,0.0339923610687256,-0.0103041513276636,NA
200,0.8,0.800000000000002,12.8390971386754,"setting_three","lm","tmle","m1",38.8508051347393,-11.1491948652607,121.996,270.487500670314,73163.488018873,12.0965687712568,270.487500670314,73163.488018873,NA,NA,NA,126.085354568646,774614707.78313,0.982,0.6,NA,0.018,0.888,-208.27194879777,285.973559067248,NA,NA,NA,0.0339472351074219,-0.0412188912154208,1
200,0.8,0.800000000000002,12.8390971386754,"setting_three","rf","tmle","m1",99.8427251917949,49.8427251917949,121.996,1165.67443129394,1358796.87977245,52.1305453601332,1165.67443129394,1358796.87977245,NA,NA,NA,521.580047701375,18585735156.2427,0.932,0.078,NA,0.068,0.906,-922.435383357583,1122.12083374117,NA,NA,NA,0.158034518718719,0.0427587016183134,NA
200,0.8,0.800000000000002,12.8390971386754,"setting_three","bart","tmle","m1",39.0543552373664,-10.9456447626336,121.996,293.897649750782,86375.8285290336,13.1435024654035,293.897649750782,86375.8285290336,NA,NA,NA,70.1864805545788,91614987.623709,0.972,0.47,NA,0.028,0.928,-98.5086188512288,176.617329325962,NA,NA,NA,1.04606571340561,-0.0372430496532217,0.847036598835987
200,0.8,0.800000000000002,12.8390971386754,"setting_three","correct_model","tmle","m1",50.0946696126425,0.0946696126424574,121.996,2.74336546558388,7.52605407775828,0.122687033363418,2.74336546558388,7.52605407775828,NA,NA,NA,3.10234912001606,2095.77940588432,0.954,0.954,NA,0.046,1,44.0141770699415,56.1751621553435,NA,NA,NA,0.0331343097686768,0.0345085676079648,9721.36092339448
200,0.8,0.800000000000002,12.8390971386754,"setting_three","lm_interact","tmle","m1",49.9329977481062,-0.0670022518937692,121.996,6.50245224115526,42.281885148505,0.29079850463338,6.50245224115526,42.281885148505,NA,NA,NA,48.4211019910128,64497712.46991,0.974,0.976,NA,0.026,0.902,-44.9706182460196,144.836613742232,NA,NA,NA,0.0339923610687256,-0.0103041513276636,1730.37431424601
200,0.8,0.800000000000002,12.8390971386754,"setting_three","lm","tmle","m1",38.8508051347393,-11.1491948652607,121.996,270.487500670314,73163.488018873,12.0965687712568,270.487500670314,73163.488018873,NA,NA,NA,126.085354568646,774614707.78313,0.982,0.6,NA,0.018,0.888,-208.27194879777,285.973559067248,NA,NA,NA,0.0339472351074219,-0.0412188912154208,1
200,0.8,0.800000000000002,12.8390971386754,"setting_three","rf","tmle","m1",99.8427251917949,49.8427251917949,121.996,1165.67443129394,1358796.87977245,52.1305453601332,1165.67443129394,1358796.87977245,NA,NA,NA,521.580047701375,18585735156.2427,0.932,0.078,NA,0.068,0.906,-922.435383357583,1122.12083374117,NA,NA,NA,0.158034518718719,0.0427587016183134,0.0538443155912496
200,0.8,0.800000000000002,12.8390971386754,"setting_three","super","tmle","m1",50.5540417751018,0.554041775101823,121.996,6.52107148988453,42.5243733761849,0.291631182750353,6.52107148988453,42.5243733761849,NA,NA,NA,12.1515762829916,215308.283290687,0.978,0.984,NA,0.022,0.93,26.7373899050471,74.3706936451565,NA,NA,NA,15.6703680095673,0.0849617698504381,1720.50714002636
200,0.8,0.800000000000002,12.8390971386754,"setting_three","unadj","tmle","m1",61.3155156364248,11.3155156364248,121.996,7.0797380929412,50.1226914646427,0.316615512774225,7.0797380929412,50.1226914646427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000214725971221924,1.59829579680453,1459.68793536324
200,0.8,0.800000000000002,12.8390971386754,"setting_three","xgboost","tmle","m1",48.0994401883467,-1.90055981165325,121.996,9.43668236838495,89.0509741217873,0.422021265155649,9.43668236838495,89.0509741217873,NA,NA,NA,41.2127742052316,45257018.5722176,0.94,0.928,NA,0.06,0.9,-32.6761129568885,128.874993333582,NA,NA,NA,1.61982592201233,-0.201401269795894,821.591102628632
200,0.8,0.800000000000002,12.8390971386754,"setting_three","super","tmle","m1",50.5540417751018,0.554041775101823,121.996,6.52107148988453,42.5243733761849,0.291631182750353,6.52107148988453,42.5243733761849,NA,NA,NA,12.1515762829916,215308.283290687,0.978,0.984,NA,0.022,0.93,26.7373899050471,74.3706936451565,NA,NA,NA,15.6703680095673,0.0849617698504381,NA
200,0.8,0.800000000000002,12.8390971386754,"setting_three","unadj","tmle","m1",61.3155156364248,11.3155156364248,121.996,7.0797380929412,50.1226914646427,0.316615512774225,7.0797380929412,50.1226914646427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000214725971221924,1.59829579680453,NA
200,0.8,0.800000000000002,12.8390971386754,"setting_three","xgboost","tmle","m1",48.0994401883467,-1.90055981165325,121.996,9.43668236838495,89.0509741217873,0.422021265155649,9.43668236838495,89.0509741217873,NA,NA,NA,41.2127742052316,45257018.5722176,0.94,0.928,NA,0.06,0.9,-32.6761129568885,128.874993333582,NA,NA,NA,1.61982592201233,-0.201401269795894,NA
2000,0.2,0.199999999999999,80.3725344984583,"setting_three","bart","tmle","m1",50.9875009177478,0.987500917747749,1219.43,4.88313830615523,23.8450397170406,0.218380583921926,4.88313830615523,23.8450397170406,NA,NA,NA,5.23859872647572,56179.5862088508,0.95,0.95,NA,0.05,1,40.7200360843979,61.2549657510976,NA,NA,NA,6.19287177610397,0.202226694358216,NA
2000,0.2,0.199999999999999,80.3725344984583,"setting_three","correct_model","tmle","m1",49.8052834575251,-0.194716542474869,1219.43,4.71249713156734,22.2076292150304,0.210749278599147,4.71249713156734,22.2076292150304,NA,NA,NA,4.90959772684079,48359.2573273441,0.956,0.956,NA,0.044,1,40.1826487343375,59.4279181807128,NA,NA,NA,0.0426617450714111,-0.0413191853572775,NA
2000,0.2,0.199999999999999,80.3725344984583,"setting_three","lm_interact","tmle","m1",49.544544239652,-0.455455760348044,1219.43,5.24002889911585,27.4579028635693,0.234341216449729,5.24002889911585,27.4579028635693,NA,NA,NA,5.73244254344392,135722.828678046,0.932,0.928,NA,0.068,0.996,38.3091633110567,60.7799251682472,NA,NA,NA,0.0420131349563599,-0.0869185588699506,NA
2000,0.2,0.199999999999999,80.3725344984583,"setting_three","lm","tmle","m1",50.5502413756433,0.550241375643339,1219.43,4.96004531604595,24.6020495372294,0.221819969963164,4.96004531604595,24.6020495372294,NA,NA,NA,5.75842041267436,101392.591735527,0.96,0.964,NA,0.04,0.994,39.2639447589613,61.8365379923254,NA,NA,NA,0.0422294106483459,0.110934747685326,1
2000,0.2,0.199999999999999,80.3725344984583,"setting_three","rf","tmle","m1",48.5631053754047,-1.4368946245953,1219.43,5.23071099691678,27.3603375332662,0.233924507195232,5.23071099691678,27.3603375332662,NA,NA,NA,5.44355182350627,77854.7167585577,0.94,0.958,NA,0.06,0.998,37.8939398533551,59.2322708974543,NA,NA,NA,1.05986317491531,-0.274703501195588,NA
2000,0.2,0.199999999999999,80.3725344984583,"setting_three","bart","tmle","m1",50.9875009177478,0.987500917747749,1219.43,4.88313830615523,23.8450397170406,0.218380583921926,4.88313830615523,23.8450397170406,NA,NA,NA,5.23859872647572,56179.5862088508,0.95,0.95,NA,0.05,1,40.7200360843979,61.2549657510976,NA,NA,NA,6.19287177610397,0.202226694358216,1.03174705637617
2000,0.2,0.199999999999999,80.3725344984583,"setting_three","correct_model","tmle","m1",49.8052834575251,-0.194716542474869,1219.43,4.71249713156734,22.2076292150304,0.210749278599147,4.71249713156734,22.2076292150304,NA,NA,NA,4.90959772684079,48359.2573273441,0.956,0.956,NA,0.044,1,40.1826487343375,59.4279181807128,NA,NA,NA,0.0426617450714111,-0.0413191853572775,1.10781971812545
2000,0.2,0.199999999999999,80.3725344984583,"setting_three","lm_interact","tmle","m1",49.544544239652,-0.455455760348044,1219.43,5.24002889911585,27.4579028635693,0.234341216449729,5.24002889911585,27.4579028635693,NA,NA,NA,5.73244254344392,135722.828678046,0.932,0.928,NA,0.068,0.996,38.3091633110567,60.7799251682472,NA,NA,NA,0.0420131349563599,-0.0869185588699506,0.895991571514771
2000,0.2,0.199999999999999,80.3725344984583,"setting_three","lm","tmle","m1",50.5502413756433,0.550241375643339,1219.43,4.96004531604595,24.6020495372294,0.221819969963164,4.96004531604595,24.6020495372294,NA,NA,NA,5.75842041267436,101392.591735527,0.96,0.964,NA,0.04,0.994,39.2639447589613,61.8365379923254,NA,NA,NA,0.0422294106483459,0.110934747685326,1
2000,0.2,0.199999999999999,80.3725344984583,"setting_three","rf","tmle","m1",48.5631053754047,-1.4368946245953,1219.43,5.23071099691678,27.3603375332662,0.233924507195232,5.23071099691678,27.3603375332662,NA,NA,NA,5.44355182350627,77854.7167585577,0.94,0.958,NA,0.06,0.998,37.8939398533551,59.2322708974543,NA,NA,NA,1.05986317491531,-0.274703501195588,0.899186623970442
2000,0.2,0.199999999999999,80.3725344984583,"setting_three","super","tmle","m1",50.1222592286691,0.122259228669131,1219.43,4.98352835773862,24.835554892385,0.222870163514029,4.98352835773862,24.835554892385,NA,NA,NA,5.40246653126044,67298.7756030454,0.96,0.954,NA,0.04,0.996,39.5336193997156,60.7108990576226,NA,NA,NA,22.4542535591125,0.0245326643881302,0.990597940888883
2000,0.2,0.199999999999999,80.3725344984583,"setting_three","unadj","tmle","m1",60.4397709555737,10.4397709555737,1219.43,5.04605279668803,25.4626488269631,0.225666341428947,5.04605279668803,25.4626488269631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000339818477630615,2.06889847891124,0.966201501831876
2000,0.2,0.199999999999999,80.3725344984583,"setting_three","xgboost","tmle","m1",48.087487931136,-1.91251206886398,1219.43,5.39126032008118,29.0656878388818,0.241104491201976,5.39126032008118,29.0656878388818,NA,NA,NA,5.60313854681773,64769.0652834271,0.934,0.954,NA,0.066,1,37.1055381789852,59.0694376832869,NA,NA,NA,1.68025978708267,-0.354743038791935,0.846429290564344
2000,0.2,0.199999999999999,80.3725344984583,"setting_three","super","tmle","m1",50.1222592286691,0.122259228669131,1219.43,4.98352835773862,24.835554892385,0.222870163514029,4.98352835773862,24.835554892385,NA,NA,NA,5.40246653126044,67298.7756030454,0.96,0.954,NA,0.04,0.996,39.5336193997156,60.7108990576226,NA,NA,NA,22.4542535591125,0.0245326643881302,NA
2000,0.2,0.199999999999999,80.3725344984583,"setting_three","unadj","tmle","m1",60.4397709555737,10.4397709555737,1219.43,5.04605279668803,25.4626488269631,0.225666341428947,5.04605279668803,25.4626488269631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000339818477630615,2.06889847891124,NA
2000,0.2,0.199999999999999,80.3725344984583,"setting_three","xgboost","tmle","m1",48.087487931136,-1.91251206886398,1219.43,5.39126032008118,29.0656878388818,0.241104491201976,5.39126032008118,29.0656878388818,NA,NA,NA,5.60313854681773,64769.0652834271,0.934,0.954,NA,0.066,1,37.1055381789852,59.0694376832869,NA,NA,NA,1.68025978708267,-0.354743038791935,NA
2000,0.4,0.399999999999998,47.3098136741244,"setting_three","bart","tmle","m1",51.0818127054265,1.08181270542651,1217.608,3.19497999859927,10.2078971914494,0.142883849272403,3.19497999859927,10.2078971914494,NA,NA,NA,3.16459551800424,20624.8440743953,0.932,0.942,NA,0.068,1,44.8793194645013,57.2843059463517,NA,NA,NA,8.07285696363449,0.338597645650614,NA
2000,0.4,0.399999999999998,47.3098136741244,"setting_three","correct_model","tmle","m1",50.1798193813609,0.179819381360909,1217.608,3.00246469962724,9.0147942725077,0.1342743033682,3.00246469962724,9.0147942725077,NA,NA,NA,2.87987138489741,16627.2935344832,0.93,0.93,NA,0.07,1,44.5353751868545,55.8242635758673,NA,NA,NA,0.0693543801307678,0.0598905896822813,NA
2000,0.4,0.399999999999998,47.3098136741244,"setting_three","lm_interact","tmle","m1",49.8908093675731,-0.109190632426905,1217.608,3.4554418232511,11.9400781938729,0.154532056181705,3.4554418232511,11.9400781938729,NA,NA,NA,3.60391409202165,35626.3041599156,0.94,0.94,NA,0.06,0.998,42.8272675438343,56.9543511913119,NA,NA,NA,0.0731876173019409,-0.0315996153349129,NA
2000,0.4,0.399999999999998,47.3098136741244,"setting_three","lm","tmle","m1",51.011518724495,1.01151872449497,1217.608,3.30910240162204,10.9501587044207,0.147987558290694,3.30910240162204,10.9501587044207,NA,NA,NA,3.55281829610332,31529.1690182553,0.944,0.954,NA,0.056,1,44.0481228205175,57.9749146284724,NA,NA,NA,0.0513212184906006,0.305677673800347,1
