"method","status","timestamp","error"
"unadj","done","2026-05-17 13:05:33.849713",""
"lm","done","2026-05-17 13:05:55.185363",""
"lm_interact","done","2026-05-17 13:06:17.211858",""
"rf","done","2026-05-17 13:06:46.475183",""
"bart","done","2026-05-17 13:08:04.148321",""
"xgboost","done","2026-05-17 13:10:10.811492",""
"super","done","2026-05-17 13:25:19.137224",""
"correct_model","done","2026-05-17 13:25:39.684702",""
