"replicate","Estimator","estimate","bias","bootstrap_se","bootstrap_bias","bc_estimate","ci_lower","ci_upper","bc_ci_lower","bc_ci_upper","covered_true_95","covered_true_95_bc","reject_h0_effect","reject_h0_null","bootstrap_time_sec","replicate_time_sec","covered_mc_mean_95"
1,"lm",52.1287235463472,2.12872354634721,2.13851645991945,-0.0532071798182869,52.1819307261655,47.937308304559,56.3201387881354,47.9905154843773,56.3733459679537,1,1,0,1,2.42048692703247,2.47816920280457,1
2,"lm",50.1538843332828,0.153884333282754,2.27388993977172,-0.172664893662507,50.3265492269453,45.6971419465222,54.6106267200433,45.8698068401847,54.7832916137058,1,1,0,1,2.36615514755249,2.42801117897034,1
3,"lm",49.7074811835732,-0.292518816426821,2.28569777595633,0.181006536268505,49.5264746473047,45.2275958631555,54.1873665039909,45.046589326887,54.0063599677224,1,1,0,1,2.41520380973816,2.47444200515747,1
4,"lm",52.7672463173549,2.76724631735495,1.95736424029593,0.0603230797300185,52.7069232376249,48.9308829017483,56.6036097329616,48.8705598220183,56.5432866532316,1,1,0,1,2.50345993041992,2.55744194984436,1
5,"lm",51.1609748663772,1.16097486637718,2.08206786237752,0.0436033123634871,51.1173715540137,47.080196842749,55.2417528900054,47.0365935303855,55.1981495776419,1,1,0,1,2.40402984619141,2.46351289749146,1
6,"lm",46.8917810699391,-3.10821893006086,1.97422902181608,-0.0320742853633647,46.9238553553025,43.0223632899459,50.7611988499324,43.0544375753093,50.7932731352958,1,1,0,1,2.45109701156616,2.50196504592896,1
7,"lm",47.1897328770158,-2.81026712298415,2.08274537372422,0.431862158723874,46.757870718292,43.107626955549,51.2718387984827,42.6757647968251,50.8399766397589,1,1,0,1,2.43753504753113,2.49455308914185,1
8,"lm",50.4198103763415,0.419810376341452,2.09682494691119,-0.248898486948121,50.6687088632896,46.3101089985104,54.5295117541725,46.5590074854585,54.7784102411206,1,1,0,1,2.47741413116455,2.53055000305176,1
9,"lm",50.3546327325136,0.354632732513579,2.21242923432408,0.159466928154991,50.1951658043586,46.0183511148948,54.6909143501323,45.8588841867399,54.5314474219773,1,1,0,1,2.4033579826355,2.44793891906738,1
10,"lm",51.5584679752414,1.55846797524144,2.20012903175007,-0.0606257804359558,51.6190937556774,47.2462943116703,55.8706416388126,47.3069200921063,55.9312674192485,1,1,0,1,2.29376196861267,2.34156107902527,1
11,"lm",49.0155361190634,-0.984463880936623,2.00204095473145,-0.0209995419193731,49.0365356609828,45.0916079522155,52.9394642859112,45.1126074941349,52.9604638278306,1,1,0,1,2.49785685539246,2.5625729560852,1
12,"lm",48.5918561392336,-1.40814386076641,2.15659553369512,0.0143490643678632,48.5775070748657,44.3650065639712,52.818705714496,44.3506574996034,52.8043566501281,1,1,0,1,3.85008096694946,3.86396598815918,1
