"replicate","Estimator","estimate","bias","bootstrap_se","bootstrap_bias","bc_estimate","ci_lower","ci_upper","bc_ci_lower","bc_ci_upper","covered_true_95","covered_true_95_bc","reject_h0_effect","reject_h0_null","bootstrap_time_sec","replicate_time_sec"
31,"lm_interact",46.5542665078686,-3.44573349213137,1.96850270270295,0.231620778544134,46.3226457293245,42.6960721071011,50.4124609086362,42.464451328557,50.180840130092,1,1,0,1,3.73703384399414,3.74983787536621
32,"lm_interact",51.1950517603196,1.19505176031964,2.41542389552269,0.238213294161007,50.9568384661586,46.4609079176977,55.9291956029415,46.2226946235367,55.6909823087805,1,1,0,1,2.45053386688232,2.45826816558838
33,"lm_interact",47.9865083513789,-2.01349164862111,2.12823978440991,-0.0744156995335601,48.0609240509125,43.8152350234702,52.1577816792876,43.8896507230037,52.2321973788212,1,1,0,1,2.46123290061951,2.47131299972534
34,"lm_interact",51.5988747434032,1.59887474340324,2.0381545833565,0.160293994019,51.4385807493842,47.6041651650993,55.5935843217072,47.4438711710803,55.4332903276882,1,1,0,1,2.27839612960815,2.28659081459045
35,"lm_interact",48.2964412912626,-1.70355870873742,2.30550650903141,0.324493478368687,47.9719478128939,43.7777315674383,52.8151510150868,43.4532380890697,52.4906575367181,1,1,0,1,2.33067297935486,2.35032296180725
36,"lm_interact",49.7384251128878,-0.261574887112197,2.12480591429338,-0.122197261318973,49.8606223742068,45.5738820467351,53.9029681790405,45.6960793080541,54.0251654403595,1,1,0,1,2.33415603637695,2.34586381912231
37,"lm_interact",51.7415235701014,1.74152357010144,2.05503212643633,0.413129364010729,51.3283942060907,47.7137346152135,55.7693125249894,47.3006052512027,55.3561831609787,1,1,0,1,4.16579508781433,4.17479014396667
38,"lm_interact",45.2527011237745,-4.74729887622546,2.02651737008586,-0.0274844907547589,45.2801856145293,41.2808000643614,49.2246021831876,41.3082845551162,49.2520866739424,0,0,1,1,2.48862195014954,2.49637889862061
39,"lm_interact",48.5716908346086,-1.42830916539136,1.8953667613612,-0.126958724446808,48.6986495590554,44.8568402448464,52.2865414243709,44.9837989692932,52.4135001488177,1,1,0,1,2.40662598609924,2.44718217849731
4,"lm_interact",52.6357933266321,2.63579332663212,1.97531923881377,0.190859077374526,52.4449342492576,48.7642387605881,56.5073478926762,48.5733796832135,56.3164888153016,1,1,0,1,4.05831408500671,4.11384296417236
40,"lm_interact",51.3154441341672,1.31544413416722,2.04394392458124,-0.115024725728766,51.430468859896,47.3093876555685,55.3215006127659,47.4244123812973,55.4365253384947,1,1,0,1,2.33830809593201,2.35077810287476
