"replicate","Estimator","Procedure","ModelSpec","n_obs","estimate","bias","eif_var","eif_se","bootstrap_se","bootstrap_bias","bc_estimate","ci_lower","ci_upper","bc_ci_lower","bc_ci_upper","covered_true_95","covered_true_95_bc","reject_h0_effect","reject_h0_null","bootstrap_time_sec","replicate_time_sec","covered_mc_mean_95"
1,"lm","tmle","m2",308,61.7379851991833,11.7379851991833,12125.516201319,4.92453372438834,NA,NA,NA,52.0860764587293,71.3898939396374,NA,NA,0,NA,1,1,NA,0.194219589233398,NA
2,"lm","tmle","m2",298,57.7045301256097,7.70453012560972,13856.0658824039,5.26423135555495,NA,NA,NA,47.3868262624356,68.0222339887839,NA,NA,1,NA,0,1,NA,0.188043355941772,NA
3,"lm","tmle","m2",297,62.6386424671757,12.6386424671757,12235.0332955343,4.946722813244,NA,NA,NA,52.9432439117149,72.3340410226366,NA,NA,0,NA,1,1,NA,0.186418294906616,NA
4,"lm","tmle","m2",314,48.539121255731,-1.460878744269,14151.0000823414,5.31996242136003,NA,NA,NA,38.1121865107588,58.9660560007032,NA,NA,1,NA,0,1,NA,0.17991304397583,NA
5,"lm","tmle","m2",294,63.3458448289693,13.3458448289693,15962.3924497186,5.6502021998719,NA,NA,NA,52.2716520118514,74.4200376460872,NA,NA,0,NA,1,1,NA,0.180143594741821,NA
6,"lm","tmle","m2",311,65.8676385031874,15.8676385031874,15086.9306421789,5.493073937638,NA,NA,NA,55.1014114210013,76.6338655853735,NA,NA,0,NA,1,1,NA,0.195289134979248,NA
7,"lm","tmle","m2",310,62.7825207699337,12.7825207699337,14208.2893650116,5.33072028247809,NA,NA,NA,52.3345010046195,73.2305405352479,NA,NA,0,NA,1,1,NA,0.184407472610474,NA
8,"lm","tmle","m2",302,55.2981587094642,5.29815870946425,13915.8265280141,5.2755713487762,NA,NA,NA,44.9582288679915,65.638088550937,NA,NA,1,NA,0,1,NA,0.186068534851074,NA
9,"lm","tmle","m2",309,59.803208993202,9.80320899320204,13455.383570598,5.18755888074497,NA,NA,NA,49.635780419261,69.9706375671431,NA,NA,1,NA,0,1,NA,0.184380054473877,NA
10,"lm","tmle","m2",282,68.943870634635,18.943870634635,22248.8345483166,6.67065732118156,NA,NA,NA,55.8696225319107,82.0181187373593,NA,NA,0,NA,1,1,NA,0.101464033126831,NA
11,"lm","tmle","m2",298,56.0661852844488,6.06618528444881,15643.2701413689,5.59343725116656,NA,NA,NA,45.1032497223776,67.02912084652,NA,NA,1,NA,0,1,NA,0.0991458892822266,NA
12,"lm","tmle","m2",314,58.1725281994522,8.17252819945215,11973.8212486125,4.89363285272047,NA,NA,NA,48.581184054558,67.7638723443463,NA,NA,1,NA,0,1,NA,0.0943987369537354,NA
13,"lm","tmle","m2",289,61.7839726319259,11.7839726319259,12182.1760888644,4.93602594986379,NA,NA,NA,52.1095395434378,71.458405720414,NA,NA,0,NA,1,1,NA,0.0951569080352783,NA
14,"lm","tmle","m2",315,59.6044502783067,9.6044502783067,9908.6791290233,4.45166915415405,NA,NA,NA,50.8793390650769,68.3295614915365,NA,NA,0,NA,1,1,NA,0.0937809944152832,NA
15,"lm","tmle","m2",312,56.9875286068299,6.98752860682986,20794.6520432886,6.4489769798455,NA,NA,NA,44.3477659892048,69.6272912244549,NA,NA,1,NA,0,1,NA,0.100071907043457,NA
16,"lm","tmle","m2",308,60.6329445666907,10.6329445666907,11944.6624456372,4.88767070200872,NA,NA,NA,51.053286022462,70.2126031109194,NA,NA,0,NA,1,1,NA,0.0999088287353516,NA
17,"lm","tmle","m2",308,69.4013055151816,19.4013055151816,12610.0432573718,5.02196042544578,NA,NA,NA,59.5584439495224,79.2441670808408,NA,NA,0,NA,1,1,NA,0.101383686065674,NA
18,"lm","tmle","m2",298,61.0214021182391,11.0214021182391,12478.9835717185,4.99579494609586,NA,NA,NA,51.229823949744,70.8129802867342,NA,NA,0,NA,1,1,NA,0.0993223190307617,NA
19,"lm","tmle","m2",302,61.7114244907741,11.7114244907741,11534.0463290639,4.80292542708376,NA,NA,NA,52.2978636332583,71.1249853482899,NA,NA,0,NA,1,1,NA,0.0598876476287842,NA
20,"lm","tmle","m2",309,65.8864724706241,15.8864724706241,18074.560522663,6.0124139116769,NA,NA,NA,54.1023577435898,77.6705871976584,NA,NA,0,NA,1,1,NA,0.061150074005127,NA
21,"lm","tmle","m2",313,58.8239458258929,8.82394582589294,28747.2913197079,7.58251822545886,NA,NA,NA,43.962483191875,73.6854084599109,NA,NA,1,NA,0,1,NA,0.0609767436981201,NA
22,"lm","tmle","m2",306,56.452890117295,6.45289011729501,14932.5162746324,5.46489090003312,NA,NA,NA,45.7419007737894,67.1638794608006,NA,NA,1,NA,0,1,NA,0.0600509643554688,NA
23,"lm","tmle","m2",306,56.0982252577683,6.09822525776828,12719.3759785449,5.04368436334886,NA,NA,NA,46.2127855562167,65.9836649593199,NA,NA,1,NA,0,1,NA,0.0598490238189697,NA
24,"lm","tmle","m2",300,64.4430437437709,14.4430437437709,21384.1513791863,6.53974791244836,NA,NA,NA,51.6253733674012,77.2607141201407,NA,NA,0,NA,1,1,NA,0.0644469261169434,NA
25,"lm","tmle","m2",299,66.3405131114445,16.3405131114445,13379.3287117341,5.17287709340442,NA,NA,NA,56.2018603119196,76.4791659109694,NA,NA,0,NA,1,1,NA,0.062636137008667,NA
