"method","status","timestamp","error"
"unadj","done","2026-05-18 18:04:34.567416",""
"lm","done","2026-05-18 18:04:59.223322",""
"lm_interact","done","2026-05-18 18:05:23.71069",""
"rf","done","2026-05-18 18:05:59.220166",""
"bart","done","2026-05-18 18:08:54.275934",""
"xgboost","done","2026-05-18 18:11:28.251987",""
"super","done","2026-05-18 18:31:05.875645",""
"correct_model","done","2026-05-18 18:31:29.707405",""
