"replicate","Estimator","Procedure","ModelSpec","n_obs","estimate","bias","eif_var","eif_se","bootstrap_se","bootstrap_bias","bc_estimate","ci_lower","ci_upper","bc_ci_lower","bc_ci_upper","covered_true_95","covered_true_95_bc","reject_h0_effect","reject_h0_null","bootstrap_time_sec","se_method","replicate_time_sec","covered_mc_mean_95"
38,"bart","two_stage","m1",568,51.8230480245103,1.82304802451029,NA,NA,6.29025059996987,0.315337601382708,51.5077104231276,39.4943833948379,64.1517126541827,39.1790457934552,63.8363750528,1,1,0,1,433.177710533142,"bootstrap",437.437351226807,NA
39,"bart","two_stage","m1",620,43.9707147492357,-6.02928525076429,NA,NA,6.28085755954015,-0.707374793506517,44.6780895427422,31.6604601405109,56.2809693579605,32.3678349340174,56.9883441514671,1,1,0,1,442.212407112122,"bootstrap",446.542966604233,NA
40,"bart","two_stage","m1",581,60.6224363520817,10.6224363520817,NA,NA,6.28451681383584,-2.32139008724804,62.9438264393297,48.305009736727,72.9398629674363,50.626399823975,75.2612530546844,1,0,0,1,436.102683067322,"bootstrap",440.376989841461,NA
41,"bart","two_stage","m1",599,68.9176365986438,18.9176365986438,NA,NA,8.5840268541476,-1.43735538944792,70.3549919880918,52.0932531221899,85.7420200750978,53.5306085116378,87.1793754645457,0,0,1,1,434.210545539856,"bootstrap",438.442362785339,NA
42,"bart","two_stage","m1",612,58.739177999887,8.73917799988704,NA,NA,6.28871170988725,-1.72287108908673,60.4620490889738,46.4135295393527,71.0648264604213,48.1364006284395,72.7876975495081,1,1,0,1,441.756112337112,"bootstrap",446.099949598312,NA
43,"bart","two_stage","m1",594,64.1027300616199,14.1027300616199,NA,NA,8.55501929215398,-2.24782146646957,66.3505515280895,47.3352003619528,80.8702597612871,49.5830218284223,83.1180812277566,1,1,0,1,439.10357093811,"bootstrap",443.447064399719,NA
44,"bart","two_stage","m1",591,51.688629807606,1.68862980760602,NA,NA,5.66402579364501,-2.43476998138019,54.1233997889862,40.5873432445559,62.7899163706561,43.0221132259361,65.2246863520363,1,1,0,1,426.308228254318,"bootstrap",430.505644798279,NA
45,"bart","two_stage","m1",611,56.2118465407224,6.21184654072238,NA,NA,8.40081199884591,0.471947788014795,55.7398987527076,39.7465575820925,72.6771354993523,39.2746097940777,72.2051877113375,1,1,0,1,447.664118528366,"bootstrap",452.045919895172,NA
46,"bart","two_stage","m1",599,60.6635763831948,10.6635763831948,NA,NA,6.21500442473113,-1.79057759396959,62.4541539771644,48.4823915469647,72.8447612194249,50.2729691409343,74.6353388133944,1,0,0,1,442.741780757904,"bootstrap",447.509455919266,NA
47,"bart","two_stage","m1",614,68.0644560225852,18.0644560225852,NA,NA,6.70463088105682,-2.43127340214626,70.4957294247314,54.9236209660788,81.2052910790916,57.354894368225,83.6365644812378,0,0,1,1,433.662768602371,"bootstrap",437.928008317947,NA
48,"bart","two_stage","m1",618,48.3973119843782,-1.60268801562182,NA,NA,7.46355038354328,-3.64173404644657,52.0390460308247,33.7690220358333,63.0256019329231,37.4107560822798,66.6673359793697,1,1,0,1,442.465108394623,"bootstrap",446.823143959045,NA
49,"bart","two_stage","m1",601,57.654047359259,7.65404735925905,NA,NA,7.35785607183679,-1.17391089627543,58.8279582555345,43.2329144550296,72.0751802634885,44.406825351305,73.2490911597639,1,1,0,1,440.208058357239,"bootstrap",444.51134967804,NA
50,"bart","two_stage","m1",623,52.2895052269684,2.28950522696844,NA,NA,6.16079015591702,-0.967400338299115,53.2569055652676,40.2145784050622,64.3644320488747,41.1819787433613,65.3318323871738,1,1,0,1,441.821071147919,"bootstrap",446.150633811951,NA
51,"bart","two_stage","m1",595,38.0822184137024,-11.9177815862976,NA,NA,6.65756440012563,-2.28102373545227,40.3632421491547,25.0336319647002,51.1308048627046,27.3146557001524,53.4118285981569,1,1,0,1,433.161526203156,"bootstrap",437.394134283066,NA
52,"bart","two_stage","m1",593,43.1182063437088,-6.88179365629116,NA,NA,7.07023007968169,0.132813518099532,42.9853928256093,29.260810025121,56.9756026622967,29.1279965070214,56.8427891441972,1,1,0,1,436.559499502182,"bootstrap",440.815540552139,NA
53,"bart","two_stage","m1",603,55.5545105936554,5.55451059365539,NA,NA,6.1566882674787,-1.10275941549929,56.6572700091547,43.4876233253568,67.6213978619539,44.5903827408561,68.7241572774532,1,1,0,1,444.306511878967,"bootstrap",448.722357034683,NA
54,"bart","two_stage","m1",611,47.2953991886082,-2.70460081139184,NA,NA,6.87048444473372,-1.98172628458862,49.2771254731968,33.8294971205874,60.7613012566289,35.811223405176,62.7430275412175,1,1,0,1,437.031898021698,"bootstrap",441.368848800659,NA
55,"bart","two_stage","m1",630,61.1272319857898,11.1272319857898,NA,NA,7.88041722287661,-0.895419530271724,62.0226515160615,45.6818980458025,76.5725659257771,46.5773175760742,77.4679854560488,1,1,0,1,437.140231132507,"bootstrap",441.403707265854,NA
56,"bart","two_stage","m1",624,49.3944812426282,-0.605518757371762,NA,NA,7.50003957975888,-2.01416721950734,51.4086484621356,34.6946737836759,64.0942887015806,36.7088410031833,66.1084559210879,1,1,0,1,443.088670015335,"bootstrap",447.467740774155,NA
57,"bart","two_stage","m1",611,50.2164413144055,0.216441314405508,NA,NA,5.20677918579646,-1.32553203820305,51.5419733526086,40.0113416347917,60.4215409940194,41.3368736729947,61.7470730322224,1,1,0,1,431.01393699646,"bootstrap",435.448495388031,NA
58,"bart","two_stage","m1",633,55.5385421310449,5.53854213104488,NA,NA,6.94581910545536,-2.5387022670883,58.0772443981332,41.9249868412222,69.1520974208676,44.4636891083105,71.6907996879559,1,1,0,1,440.537214756012,"bootstrap",444.885722160339,NA
59,"bart","two_stage","m1",623,59.2580495192116,9.25804951921162,NA,NA,6.65657004452058,-0.266866511212505,59.5249160304241,46.2114119713831,72.3046870670401,46.4782784825956,72.5715535782526,1,1,0,1,436.223884344101,"bootstrap",440.480268716812,NA
60,"bart","two_stage","m1",616,55.7867571901029,5.78675719010291,NA,NA,6.39550756504234,-1.28406757449894,57.0708247646019,43.2517926997665,68.3217216804393,44.5358602742654,69.6057892549383,1,1,0,1,441.420881748199,"bootstrap",446.263680458069,NA
61,"bart","two_stage","m1",625,42.4455078143243,-7.55449218567566,NA,NA,7.07662806865256,-1.59165634226552,44.0371641565899,28.5755716677801,56.3154439608686,30.1672280100456,57.9071003031341,1,1,0,1,432.592172384262,"bootstrap",436.830045938492,NA
62,"bart","two_stage","m1",603,54.7561279869866,4.75612798698658,NA,NA,8.7653644120508,-1.79583597260652,56.5519639595931,37.5763294279979,71.9359265459752,39.3721654006044,73.7317625185818,1,1,0,1,438.784507989883,"bootstrap",443.084139347076,NA
63,"bart","two_stage","m1",601,50.1866775713778,0.186677571377814,NA,NA,6.46912567553677,-3.28885913429402,53.4755367056718,37.5074242358624,62.8659309068932,40.7962833701564,66.1547900411873,1,1,0,1,438.530509471893,"bootstrap",442.777532815933,NA
64,"bart","two_stage","m1",594,55.9313487414133,5.93134874141332,NA,NA,6.56095293391819,1.0280155535411,54.9033331878722,43.0721172866713,68.7905801961554,42.0441017331302,67.7625646426143,1,1,0,1,437.920766353607,"bootstrap",442.153818130493,NA
65,"bart","two_stage","m1",614,52.7958860214523,2.79588602145234,NA,NA,6.58598380157802,0.305841594894829,52.4900444265575,39.8875949675952,65.7041770753094,39.5817533727004,65.3983354804146,1,1,0,1,439.484407901764,"bootstrap",443.838034152985,NA
66,"bart","two_stage","m1",600,50.5892626931026,0.589262693102583,NA,NA,6.56609594251728,-1.74283993684666,52.3321026299492,37.7199511267341,63.458574259471,39.4627910635808,65.2014141963177,1,1,0,1,442.272291183472,"bootstrap",446.574646711349,NA
67,"bart","two_stage","m1",611,48.3211222379149,-1.67887776208505,NA,NA,6.58072271570078,-2.11585439921544,50.4369766371304,35.4231427228968,61.2191017529331,37.5389971221122,63.3349561521485,1,1,0,1,432.150636911392,"bootstrap",436.411309242249,NA
68,"bart","two_stage","m1",630,48.7453664108579,-1.25463358914214,NA,NA,6.64227187475186,-2.45599248655191,51.2013588974098,35.7267527608209,61.7639800608948,38.1827452473728,64.2199725474468,1,1,0,1,436.86362695694,"bootstrap",441.126812458038,NA
69,"bart","two_stage","m1",613,61.4043588834957,11.4043588834957,NA,NA,7.42767922014158,-0.740311645212351,62.144670528708,46.8463751233016,75.9623426436897,47.586686768514,76.7026542889021,1,1,0,1,437.406381845474,"bootstrap",441.717324018478,NA
70,"bart","two_stage","m1",611,64.9137056146619,14.9137056146619,NA,NA,6.77050032944195,-1.82204579479628,66.7357514094582,51.6437688116391,78.1836424176847,53.4658146064354,80.005688212481,0,0,1,1,431.782901287079,"bootstrap",436.05045747757,NA
71,"bart","two_stage","m1",599,49.8374073327631,-0.162592667236872,NA,NA,6.89190657253109,-0.106673219950714,49.9440805527138,36.3295186657873,63.345295999739,36.436191885738,63.4519692196897,1,1,0,1,429.848323345184,"bootstrap",434.108535289764,NA
72,"bart","two_stage","m1",623,43.7553038073685,-6.24469619263154,NA,NA,6.17494985894235,0.144462892363897,43.6108409150046,31.6526244775008,55.8579831372362,31.5081615851369,55.7135202448723,1,1,0,1,433.96249294281,"bootstrap",438.191651105881,NA
73,"bart","two_stage","m1",601,59.7202441201657,9.72024412016572,NA,NA,8.13140711108512,-5.26876043659844,64.9890045567642,43.782979038806,75.6575092015254,49.0517394754045,80.9262696381239,1,1,0,1,443.464195489883,"bootstrap",447.875199794769,NA
74,"bart","two_stage","m1",628,53.0227057385351,3.02270573853513,NA,NA,6.84337884618783,-3.37543610185934,56.3981418403945,39.6099296674437,66.4354818096265,42.9853657693031,69.8109179114859,1,1,0,1,437.043445587158,"bootstrap",441.277911186218,NA
75,"bart","two_stage","m1",591,46.461471047641,-3.53852895235902,NA,NA,8.59972812757262,-0.795245609967488,47.2567166576085,29.6063136407626,63.3166284545194,30.4015592507301,64.1118740644869,1,1,0,1,440.534504652023,"bootstrap",444.982737541199,NA
76,"bart","two_stage","m1",585,41.4625692604262,-8.53743073957378,NA,NA,6.84701602437844,-0.900766603148853,42.3633358635751,28.0426644510759,54.8824740697766,28.9434310542247,55.7832406729254,1,1,0,1,438.840994596481,"bootstrap",443.105927228928,NA
77,"bart","two_stage","m1",605,52.8326434837424,2.8326434837424,NA,NA,5.73196630498873,-2.57246631727599,55.4051098010184,41.5981959653674,64.0670910021174,44.1706622826433,66.6395573193934,1,1,0,1,433.970792770386,"bootstrap",438.361602783203,NA
78,"bart","two_stage","m1",613,55.9534759787821,5.95347597878214,NA,NA,7.14831406068139,-0.167772490395656,56.1212484691778,41.9430378696654,69.9639140878989,42.110810360061,70.1316865782946,1,1,0,1,433.27135014534,"bootstrap",437.523360013962,NA
79,"bart","two_stage","m1",597,51.6312517657086,1.63125176570856,NA,NA,7.11254550450536,-0.518777471118653,52.1500292368272,37.6909187384758,65.5715847929413,38.2096962095944,66.09036226406,1,1,0,1,438.984001874924,"bootstrap",443.282183170319,NA
80,"bart","two_stage","m1",602,47.1996043301805,-2.80039566981948,NA,NA,6.45923735834865,-0.149311445154304,47.3489157753348,34.5397317402215,59.8594769201395,34.6890431853758,60.0087883652938,1,1,0,1,439.460388660431,"bootstrap",443.908782482147,NA
81,"bart","two_stage","m1",619,54.6324666605985,4.63246666059851,NA,NA,7.70034689599999,-2.45546463582976,57.0879312964283,39.5400640759737,69.7248692452233,41.9955287118035,72.180333881053,1,1,0,1,438.35381603241,"bootstrap",442.651762723923,NA
82,"bart","two_stage","m1",616,64.2305239628819,14.2305239628819,NA,NA,6.98420063981063,-0.868133172513673,65.0986571353955,50.5417422480514,77.9193056777123,51.4098754205651,78.787438850226,0,0,1,1,430.076488494873,"bootstrap",434.949679851532,NA
83,"bart","two_stage","m1",620,46.4986802782847,-3.50131972171526,NA,NA,6.65115976845739,-3.25957535581449,49.7582556340992,33.4626466766865,59.534713879883,36.722222032501,62.7942892356975,1,1,0,1,436.548230171204,"bootstrap",440.879358768463,NA
84,"bart","two_stage","m1",614,45.6036959453855,-4.39630405461453,NA,NA,5.35558294151939,-0.93880726047896,46.5425032058644,35.1069462637904,56.1004456269806,36.0457535242694,57.0392528874595,1,1,0,1,441.957363605499,"bootstrap",446.319257736206,NA
85,"bart","two_stage","m1",622,57.1806359392921,7.18063593929208,NA,NA,6.66920027057566,-1.28682215020005,58.4674580894921,44.109243603279,70.2520282753052,45.3960657534791,71.5388504255052,1,1,0,1,436.930058717728,"bootstrap",441.224644422531,NA
86,"bart","two_stage","m1",594,57.8141155836578,7.81411558365784,NA,NA,7.02924019996847,-1.52240928436741,59.3365248680253,44.0370579530385,71.5911732142772,45.5594672374059,73.1135824986446,1,1,0,1,432.347731351852,"bootstrap",437.125782489777,NA
87,"bart","two_stage","m1",600,53.3925071253647,3.39250712536469,NA,NA,6.80902304667036,-1.21425465728998,54.6067617826547,40.0470671839876,66.7379470667418,41.2613218412776,67.9522017240318,1,1,0,1,436.593700647354,"bootstrap",440.842448472977,NA
88,"bart","two_stage","m1",591,38.0148153136343,-11.9851846863657,NA,NA,6.84804169087345,-2.08580114596884,40.1006164596032,24.5929002348936,51.436730392375,26.6787013808624,53.5225315383439,1,1,0,1,435.039572954178,"bootstrap",439.769637584686,NA
89,"bart","two_stage","m1",629,57.6315788325469,7.63157883254688,NA,NA,7.52929726529321,-2.3928268764892,60.0244057090361,42.8744273636763,72.3887303014175,45.2672542401655,74.7815571779067,1,1,0,1,429.342009305954,"bootstrap",433.579535722733,NA
90,"bart","two_stage","m1",618,51.5014375140635,1.5014375140635,NA,NA,7.41481948588329,-2.10011016245592,53.6015476765194,36.9686583698664,66.0342166582605,39.0687685323224,68.1343268207165,1,1,0,1,439.640537500381,"bootstrap",443.964671611786,NA
91,"bart","two_stage","m1",568,47.0955140141674,-2.9044859858326,NA,NA,7.26470653611291,-0.327612742063103,47.4231267562305,32.8569508451334,61.3340771832014,33.1845635871965,61.6616899252645,1,1,0,1,426.135856151581,"bootstrap",430.281155347824,NA
92,"bart","two_stage","m1",603,56.4235337539649,6.42353375396489,NA,NA,6.35786020229464,-1.36337917927798,57.7869129332429,43.9623567387269,68.8847107692029,45.3257359180048,70.2480899484809,1,1,0,1,433.910549163818,"bootstrap",438.129271745682,NA
93,"bart","two_stage","m1",624,53.590174707401,3.590174707401,NA,NA,6.54169195720263,0.857650237392455,52.7325244700085,40.7686940733285,66.4116553414735,39.9110438359361,65.554005104081,1,1,0,1,443.175127506256,"bootstrap",447.399635076523,NA
94,"bart","two_stage","m1",602,48.8211317487287,-1.17886825127128,NA,NA,6.45217907441449,1.01341232188741,47.8077194268413,36.1750931410733,61.4671703563841,35.1616808191859,60.4537580344967,1,1,0,1,444.231536149979,"bootstrap",448.630292415619,NA
95,"bart","two_stage","m1",588,40.5283773311618,-9.47162266883821,NA,NA,6.309035466285,0.209037309244742,40.319340021917,28.1628950400573,52.8938596222662,27.9538577308126,52.6848223130215,1,1,0,1,434.071605443954,"bootstrap",438.295189380646,NA
96,"bart","two_stage","m1",599,55.8038710081794,5.8038710081794,NA,NA,6.29442068343446,-2.91559518091852,58.7194661890979,43.4670331651039,68.1407088512549,46.3826283460224,71.0563040321735,1,1,0,1,437.713458776474,"bootstrap",441.971215009689,NA
97,"bart","two_stage","m1",607,58.0218500756076,8.0218500756076,NA,NA,6.17412792916577,-2.53778151705313,60.5596315926607,45.9207816984998,70.1229184527154,48.4585632155529,72.6606999697685,1,1,0,1,433.91012263298,"bootstrap",438.139130353928,NA
98,"bart","two_stage","m1",604,51.6422415684587,1.64224156845874,NA,NA,7.24872763210699,0.791867226262468,50.8503743421963,37.4349964757887,65.8494866611287,36.6431292495263,65.0576194348663,1,1,0,1,441.757089614868,"bootstrap",446.72186923027,NA
99,"bart","two_stage","m1",609,46.8346272289174,-3.16537277108258,NA,NA,6.63161207975605,0.888369065956368,45.9462581629611,33.8369063931548,59.83234806468,32.9485373271984,58.9439789987237,1,1,0,1,442.341706991196,"bootstrap",447.295489549637,NA
100,"bart","two_stage","m1",601,61.1293941606328,11.1293941606328,NA,NA,6.60118720869608,-1.13237016875698,62.2617643293898,48.191304976382,74.0674833448836,49.323675145139,75.1998535136406,1,1,0,1,435.097376823425,"bootstrap",439.36664056778,NA
101,"bart","two_stage","m1",615,61.2808300156394,11.2808300156394,NA,NA,6.05653594863569,-0.641699752928311,61.9225297685677,49.4102376852413,73.1514223460375,50.0519374381696,73.7931220989658,1,0,0,1,434.367540836334,"bootstrap",438.618576049805,NA
102,"bart","two_stage","m1",594,54.6630504307419,4.66305043074193,NA,NA,6.44495043381809,-1.72610885150414,56.3891592822461,42.0311796983127,67.2949211631712,43.7572885498168,69.0210300146753,1,1,0,1,434.661418914795,"bootstrap",438.956160306931,NA
103,"bart","two_stage","m1",621,51.7321660760612,1.73216607606117,NA,NA,6.41209469252467,-1.27513466287338,53.0073007389345,39.1646914132524,64.2996407388699,40.4398260761258,65.5747754017433,1,1,0,1,436.776955842972,"bootstrap",441.172348499298,NA
104,"bart","two_stage","m1",613,46.5786380233811,-3.42136197661893,NA,NA,6.21045786502104,-0.994438550035717,47.5730765734168,34.4063642804363,58.7509117663258,35.400802830472,59.7453503163615,1,1,0,1,439.751356601715,"bootstrap",444.07355260849,NA
105,"bart","two_stage","m1",610,53.15583768311,3.15583768311004,NA,NA,6.93932918402914,-1.00119900248585,54.1570366855959,39.5550024055452,66.7566729606749,40.5562014080311,67.7578719631607,1,1,0,1,434.39772439003,"bootstrap",438.60492682457,NA
106,"bart","two_stage","m1",628,56.8322384827798,6.83223848277977,NA,NA,9.00056674168892,-3.70457486776336,60.5368133505431,39.1914518286205,74.4730251369391,42.8960266963838,78.1776000047024,1,1,0,1,436.619686841965,"bootstrap",440.984828948975,NA
107,"bart","two_stage","m1",613,49.865626385015,-0.134373614985009,NA,NA,6.41154847536505,-3.08103059330841,52.9466569783234,37.2992222881668,62.4320304818632,40.3802528814752,65.5130610751716,1,1,0,1,434.327430725098,"bootstrap",438.533205270767,NA
108,"bart","two_stage","m1",617,40.6898249265178,-9.31017507348218,NA,NA,5.95565962747309,-2.10687014167723,42.796695068195,29.0169465524913,52.3627033005443,31.1238166941686,54.4695734422215,1,1,0,1,432.389823436737,"bootstrap",436.960229635239,NA
109,"bart","two_stage","m1",616,59.8046191246873,9.80461912468734,NA,NA,6.63423350710085,-4.747062972493,64.5516820971803,46.8017603857408,72.8074778636339,51.5488233582338,77.5545408361269,1,0,0,1,443.782657623291,"bootstrap",448.811199188232,NA
110,"bart","two_stage","m1",591,54.4810569165444,4.48105691654439,NA,NA,6.78585679471107,-2.30065953465112,56.7817164511955,41.1810219946643,67.7810918384245,43.4816815293154,70.0817513730756,1,1,0,1,431.042263507843,"bootstrap",435.483271598816,NA
111,"bart","two_stage","m1",601,50.9707084373419,0.970708437341855,NA,NA,7.62259575213338,-2.41641142580833,53.3871198631502,36.0306952944524,65.9107215802313,38.4471067202608,68.3271330060396,1,1,0,1,432.429545164108,"bootstrap",436.720176696777,NA
112,"bart","two_stage","m1",592,66.5559142432163,16.5559142432163,NA,NA,6.01182161009355,-2.67942537542285,69.2353396186392,54.7729604059534,78.3388680804793,57.4523857813762,81.0182934559021,0,0,1,1,436.976246118546,"bootstrap",441.263995885849,NA
113,"bart","two_stage","m1",602,39.6981780946797,-10.3018219053203,NA,NA,6.16809948893149,-2.08585908616843,41.7840371808482,27.6089252433141,51.7874309460454,29.6947843294826,53.8732900322138,1,1,0,1,442.354201555252,"bootstrap",446.706840276718,NA
114,"bart","two_stage","m1",589,65.3766308556271,15.3766308556271,NA,NA,7.95368969831279,-1.47979259034588,66.8564234459729,49.7876855027267,80.9655762085274,51.2674780930726,82.4453687988732,1,0,0,1,433.209280490875,"bootstrap",437.405686855316,NA
115,"bart","two_stage","m1",606,51.8513083440991,1.85130834409913,NA,NA,6.90492247530387,-0.305620579765268,52.1569289238644,38.3179089764624,65.3847077117359,38.6235295562277,65.6903282915011,1,1,0,1,431.684503793716,"bootstrap",435.860420942307,NA
116,"bart","two_stage","m1",614,42.2323900928407,-7.76760990715925,NA,NA,7.22707462914263,-1.43314523687932,43.6655353297201,28.067584106138,56.3971960795435,29.5007293430173,57.8303413164228,1,1,0,1,438.329053163528,"bootstrap",442.838861703873,NA
117,"bart","two_stage","m1",614,44.6136457841427,-5.3863542158573,NA,NA,7.17078185688146,-0.698902898518014,45.3125486826607,30.5591716036618,58.6681199646236,31.2580745021798,59.3670228631416,1,1,0,1,437.464544296265,"bootstrap",441.736328363419,NA
118,"bart","two_stage","m1",598,68.4257055362148,18.4257055362148,NA,NA,8.07319805868778,-3.71468406564064,72.1403896018555,52.6025281011281,84.2488829713016,56.3172121667688,87.9635670369422,0,0,1,1,439.511234045029,"bootstrap",443.85160279274,NA
119,"bart","two_stage","m1",599,36.7391764495153,-13.2608235504847,NA,NA,6.15294770182054,-1.77089447514711,38.5100709246624,24.6796205551885,48.798732343842,26.4505150303357,50.5696268189891,0,1,1,1,436.027599096298,"bootstrap",440.285158634186,NA
120,"bart","two_stage","m1",613,42.7830695819219,-7.21693041807809,NA,NA,6.1929901943335,-1.38950401934145,44.1725736012634,30.6450318444186,54.9211073194253,32.03453586376,56.3106113387667,1,1,0,1,436.752771615982,"bootstrap",441.053652524948,NA
121,"bart","two_stage","m1",621,71.6630097654779,21.6630097654779,NA,NA,7.04019067057603,-2.58768200986384,74.2506917753418,57.864489606854,85.4615299241018,60.4521716167179,88.0492119339657,0,0,1,1,426.037555456161,"bootstrap",430.196390867233,NA
122,"bart","two_stage","m1",596,43.6422360189391,-6.35776398106093,NA,NA,6.78428345474397,2.14489812182018,41.4973378971189,30.3452847867299,56.9391872511482,28.2003866649097,54.794289129328,1,1,0,1,435.33092045784,"bootstrap",439.550004959106,NA
123,"bart","two_stage","m1",617,62.1588040693297,12.1588040693297,NA,NA,7.71350958557216,-1.85522295199595,64.0140270213256,47.0406030872038,77.2770050514556,48.8958260391997,79.1322280034515,1,1,0,1,445.229876756668,"bootstrap",449.524677991867,NA
124,"bart","two_stage","m1",610,52.1249303221224,2.12493032212244,NA,NA,7.44631293719637,-4.50248924427791,56.6274195664003,37.5304251476029,66.719435496642,42.0329143918808,71.2219247409199,1,1,0,1,436.142292022705,"bootstrap",440.442800760269,NA
125,"bart","two_stage","m1",590,52.7138002852409,2.71380028524086,NA,NA,7.190973344836,-3.25053652859023,55.9643368138311,38.6197515155748,66.8078490549069,41.870288044165,70.0583855834972,1,1,0,1,434.920299768448,"bootstrap",439.072856426239,NA
126,"bart","two_stage","m1",595,43.4882157310978,-6.51178426890218,NA,NA,6.29262581258223,-0.705866475044878,44.1940822061427,31.1548957702496,55.8215356919461,31.8607622452944,56.527402166991,1,1,0,1,436.767422676086,"bootstrap",441.003664255142,NA
127,"bart","two_stage","m1",607,48.292684989368,-1.707315010632,NA,NA,6.44780232985263,-0.89243498996526,49.1851199793333,35.6552246434234,60.9301453353126,36.5476596333887,61.8225803252779,1,1,0,1,435.043930768967,"bootstrap",439.606317281723,NA
128,"bart","two_stage","m1",591,59.7646188609512,9.76461886095117,NA,NA,6.52793025150681,-2.74540791864203,62.5100267795932,46.9701106744083,72.559127047494,49.7155185930503,75.304534966136,1,1,0,1,434.366478204727,"bootstrap",438.476099252701,NA
129,"bart","two_stage","m1",605,50.5300942460887,0.53009424608873,NA,NA,6.95603999196923,-1.2723895745596,51.8024838206483,36.8965063868088,64.1636821053687,38.1688959613684,65.4360716799283,1,1,0,1,441.626976251602,"bootstrap",445.894336462021,NA
130,"bart","two_stage","m1",590,52.5699613133003,2.56996131330025,NA,NA,7.47551195893568,-4.58664284712295,57.1566041604232,37.9182271077879,67.2216955188127,42.5048699549108,71.8083383659356,1,1,0,1,429.282814741135,"bootstrap",433.683758497238,NA
131,"bart","two_stage","m1",609,52.3221214211978,2.32212142119781,NA,NA,6.73811316542892,-2.21552497125761,54.5376463924554,39.115662293202,65.5285805491937,41.3311872644596,67.7441055204513,1,1,0,1,426.233338832855,"bootstrap",430.39087677002,NA
132,"bart","two_stage","m1",612,41.4508077225049,-8.54919227749513,NA,NA,7.03732219961454,-2.12499095780998,43.5757986803149,27.6579096636562,55.2437057813536,29.7829006214662,57.3686967391635,1,1,0,1,443.239552259445,"bootstrap",447.557225942612,NA
133,"bart","two_stage","m1",591,61.6908411447445,11.6908411447445,NA,NA,6.71161224624346,-1.29596231171466,62.9868034564592,48.5363228639094,74.8453594255797,49.832285175624,76.1413217372943,1,1,0,1,437.57427406311,"bootstrap",441.901932477951,NA
134,"bart","two_stage","m1",636,60.5161511511876,10.5161511511876,NA,NA,7.67680484330396,0.0846275699388883,60.4315235812488,45.4698901419692,75.5624121604061,45.3852625720303,75.4777845904672,1,1,0,1,440.189298629761,"bootstrap",444.458027124405,NA
135,"bart","two_stage","m1",608,48.3639332215631,-1.63606677843692,NA,NA,6.71753965826091,-3.6466748756379,52.010608097201,35.1977974266522,61.530069016474,38.8444723022901,65.1767438921119,1,1,0,1,437.725932836533,"bootstrap",442.184493541718,NA
136,"bart","two_stage","m1",607,55.0482186896137,5.04821868961367,NA,NA,5.98260628254996,-1.09135220625798,56.1395708958716,43.3225258421327,66.7739115370946,44.4138780483907,67.8652637433526,1,1,0,1,435.664230823517,"bootstrap",439.950900316238,NA
137,"bart","two_stage","m1",589,40.3996716207897,-9.60032837921026,NA,NA,6.29074300095228,-1.39761386293767,41.7972854837274,28.0700419029259,52.7293013386536,29.4676557658635,54.1269152015913,1,1,0,1,436.089531898499,"bootstrap",440.411657333374,NA
138,"bart","two_stage","m1",627,60.1650186786113,10.1650186786113,NA,NA,6.96491311977713,-1.66336584291934,61.8283845215306,46.5140398083976,73.8159975488249,48.1774056513169,75.4793633917443,1,1,0,1,435.474855184555,"bootstrap",439.710991859436,NA
139,"bart","two_stage","m1",623,61.0502273309468,11.0502273309468,NA,NA,6.88247235086557,-4.69268437374598,65.7429117046928,47.5608293986576,74.5396252632361,52.2535137724036,79.232309636982,1,0,0,1,433.913292646408,"bootstrap",438.222414493561,NA
140,"bart","two_stage","m1",609,61.510526386689,11.510526386689,NA,NA,7.40649661804762,-5.78525957222234,67.2957859589114,46.9940597636979,76.0269930096801,52.7793193359203,81.8122525819024,1,0,0,1,443.312361240387,"bootstrap",447.684551477432,NA
141,"bart","two_stage","m1",588,54.0473445027225,4.04734450272246,NA,NA,7.73031658435639,-0.115398430665763,54.1627429333882,38.8962024082913,69.1984865971537,39.011600838957,69.3138850278194,1,1,0,1,421.345723867416,"bootstrap",425.641516685486,NA
142,"bart","two_stage","m1",634,57.9076090899073,7.9076090899073,NA,NA,6.87830524679107,-1.09414975527864,59.0017588451859,44.4263785315239,71.3888396482907,45.5205282868026,72.4829894035693,1,1,0,1,439.732525110245,"bootstrap",444.320904016495,NA
143,"bart","two_stage","m1",601,56.1467998116897,6.14679981168974,NA,NA,6.41410826193287,-1.09168295401477,57.2384827657045,43.5753786253605,68.718220998019,44.6670615793753,69.8099039520337,1,1,0,1,439.553928375244,"bootstrap",443.878564834595,NA
144,"bart","two_stage","m1",606,65.5618324796036,15.5618324796036,NA,NA,7.6934157262931,-1.53270609195988,67.0945385715635,50.4830147379751,80.6406502212321,52.0157208299349,82.173356313192,0,0,1,1,439.667432308197,"bootstrap",443.990666151047,NA
145,"bart","two_stage","m1",600,60.8857744817104,10.8857744817104,NA,NA,7.59182592251811,-2.11730820353034,63.0030826852407,46.0060690966774,75.7654798667435,48.1233773002077,77.8827880702738,1,1,0,1,439.375404119492,"bootstrap",443.673206806183,NA
146,"bart","two_stage","m1",583,49.8269098776826,-0.17309012231744,NA,NA,7.43691934966491,-3.30880308582505,53.1357129635076,35.2508157964103,64.4030039589548,38.5596188822354,67.7118070447799,1,1,0,1,432.281897783279,"bootstrap",436.551970005035,NA
