"n","target_r2","achieved_r2_raw","ss","setting","Estimator","Procedure","ModelSpec","mean_estimate","mean_bias","mean_n_obs","mc_sd_estimate","mc_var_estimate","mc_se_estimate","sd_estimate","var_estimate","mean_bootstrap_se","sd_bootstrap_se","mean_bootstrap_bias","mean_eif_se","mean_eif_var","coverage_95","coverage_95_mc_mean","coverage_95_bc","reject_h0_effect_prob","reject_h0_null_prob","mean_ci_lower","mean_ci_upper","mean_bc_ci_lower","mean_bc_ci_upper","mean_bootstrap_time_sec","mean_replicate_time_sec","std_bias","relative_efficiency"
1000,0.2,0.200000000000002,81.1581892217526,"setting_three","rf","two_stage","m1",54.140025282122,4.14002528212201,608.122,6.93575782015113,48.1047365397876,0.310176519226674,6.93575782015113,48.1047365397876,6.75707681209333,0.715915840884819,-6.64373979167588,NA,NA,0.906,0.95,0.632,0.094,1,40.8963980896484,67.3836524745957,47.5401378813242,74.0273922662715,46.1765721507072,46.6613397684097,0.596910300139602,NA
