"n","target_r2","achieved_r2_raw","ss","setting","Estimator","Procedure","ModelSpec","mean_estimate","mean_bias","mean_n_obs","mc_sd_estimate","mc_var_estimate","mc_se_estimate","sd_estimate","var_estimate","mean_bootstrap_se","sd_bootstrap_se","mean_bootstrap_bias","mean_eif_se","mean_eif_var","coverage_95","coverage_95_mc_mean","coverage_95_bc","reject_h0_effect_prob","reject_h0_null_prob","mean_ci_lower","mean_ci_upper","mean_bc_ci_lower","mean_bc_ci_upper","mean_bootstrap_time_sec","mean_replicate_time_sec","std_bias","relative_efficiency"
1000,0.2,0.200000000000002,81.1581892217526,"setting_three","bart","two_stage","m1",53.2812982078041,3.2812982078041,608.122,6.9766443449803,48.6735663163456,0.312005020204309,6.9766443449803,48.6735663163456,6.90665523715658,0.738697430008103,-1.41725167930764,NA,NA,0.92,0.944,0.866,0.08,1,39.7445026893423,66.8180937262659,41.1617543686499,68.2353454055736,435.270788273811,439.594177622318,0.470326140412331,NA
