"replicate","Estimator","Procedure","ModelSpec","n_obs","estimate","bias","eif_var","eif_se","bootstrap_se","bootstrap_bias","bc_estimate","ci_lower","ci_upper","bc_ci_lower","bc_ci_upper","covered_true_95","covered_true_95_bc","reject_h0_effect","reject_h0_null","bootstrap_time_sec","se_method","replicate_time_sec","covered_mc_mean_95"
254,"lm_interact","two_stage","m1",612,50.9675267300252,0.967526730025213,NA,NA,6.39446871676868,1.59464811560029,49.3728786144249,38.4345983448905,63.5004551151599,36.8399502292903,61.9058069995596,1,1,0,1,1.41760873794556,"bootstrap",1.4311740398407,NA
255,"lm_interact","two_stage","m1",586,53.0454772628206,3.04547726282065,NA,NA,7.54364693620033,0.765544326065672,52.279932936755,38.2602009557821,67.8307535698592,37.4946566297164,67.0652092437935,1,1,0,1,1.39071679115295,"bootstrap",1.40395617485046,NA
256,"lm_interact","two_stage","m1",607,41.7034219986663,-8.29657800133374,NA,NA,6.5786338116922,0.354668485592313,41.3487535130739,28.8095366602721,54.5973073370604,28.4548681746798,54.2426388514681,1,1,0,1,1.38408064842224,"bootstrap",1.39745664596558,NA
257,"lm_interact","two_stage","m1",586,36.4431465339172,-13.5568534660828,NA,NA,5.7469923701057,1.16214867656574,35.2809978573515,25.1792484690835,47.7070445987509,24.0170997925178,46.5448959221851,0,0,1,1,1.37676954269409,"bootstrap",1.38968992233276,NA
258,"lm_interact","two_stage","m1",587,44.9421309972289,-5.05786900277107,NA,NA,6.43830186941114,1.53568685996709,43.4064441372618,32.3232912115862,57.5609707828717,30.7876043516191,56.0252839229046,1,1,0,1,1.39867162704468,"bootstrap",1.41220450401306,NA
259,"lm_interact","two_stage","m1",626,60.3843696366153,10.3843696366153,NA,NA,6.80107129722872,-2.58259018371783,62.9669598203332,47.0545148377579,73.7142244354727,49.6371050214758,76.2968146191905,1,1,0,1,1.41248273849487,"bootstrap",1.4255223274231,NA
260,"lm_interact","two_stage","m1",611,56.1388477423019,6.13884774230192,NA,NA,6.84219412793122,1.35892498196712,54.7799227603348,42.7283936763253,69.5493018082786,41.3694686943582,68.1903768263114,1,1,0,1,1.40830826759338,"bootstrap",1.42178392410278,NA
261,"lm_interact","two_stage","m1",595,48.5182814591121,-1.48171854088785,NA,NA,6.16239384899358,0.491259447199035,48.0270220119131,36.4402114565336,60.5963514616907,35.9489520093345,60.1050920144917,1,1,0,1,1.4045307636261,"bootstrap",1.4173903465271,NA
262,"lm_interact","two_stage","m1",632,57.5600657214764,7.56006572147641,NA,NA,6.94832284730631,-0.298423482780308,57.8584892042567,43.9416031877992,71.1785282551536,44.2400266705796,71.4769517379339,1,1,0,1,1.40051007270813,"bootstrap",1.41424012184143,NA
263,"lm_interact","two_stage","m1",631,46.0237687441309,-3.97623125586913,NA,NA,7.66771387043778,-1.44996754801898,47.4737362921498,30.9953257143146,61.0522117739471,32.4452932623336,62.5021793219661,1,1,0,1,1.38616132736206,"bootstrap",1.39942002296448,NA
264,"lm_interact","two_stage","m1",616,53.5658668295504,3.56586682955044,NA,NA,7.17244448025328,-0.925820954927993,54.4916877844784,39.5081339671409,67.62359969196,40.4339549220689,68.549420646888,1,1,0,1,1.38655018806458,"bootstrap",1.39929676055908,NA
