"replicate","Estimator","Procedure","ModelSpec","n_obs","estimate","bias","eif_var","eif_se","bootstrap_se","bootstrap_bias","bc_estimate","ci_lower","ci_upper","bc_ci_lower","bc_ci_upper","covered_true_95","covered_true_95_bc","reject_h0_effect","reject_h0_null","bootstrap_time_sec","se_method","replicate_time_sec","covered_mc_mean_95"
189,"xgboost","two_stage","m1",624,63.5172727749985,13.5172727749985,NA,NA,7.50722727237714,-8.46736649534569,71.9846392703442,48.8033776973824,78.2311678526145,57.2707441927281,86.6985343479602,1,0,0,1,171.806035518646,"bootstrap",173.595268249512,NA
190,"xgboost","two_stage","m1",619,61.8923180843103,11.8923180843103,NA,NA,7.10121540656296,-6.91015675436187,68.8024748386722,47.974191640986,75.8104445276347,54.8843483953479,82.7206012819966,1,0,0,1,171.438822507858,"bootstrap",173.321221351624,NA
191,"xgboost","two_stage","m1",611,63.5530161043529,13.5530161043529,NA,NA,7.99225480625433,-8.91269326680614,72.4657093711591,47.8884845288273,79.2175476798786,56.8011777956334,88.1302409466847,1,0,0,1,168.122264862061,"bootstrap",169.875922441483,NA
192,"xgboost","two_stage","m1",601,48.7495329217541,-1.25046707824595,NA,NA,6.62101889247905,-5.76558371138907,54.5151166331431,35.7725743515358,61.7264914919723,41.5381580629249,67.4920752033613,1,1,0,1,168.630219936371,"bootstrap",170.474885225296,NA
193,"xgboost","two_stage","m1",597,60.4915188131356,10.4915188131356,NA,NA,7.83356859377433,-7.48212174269366,67.9736405558292,45.1380064989138,75.8450311273573,52.6201282416075,83.327152870051,1,0,0,1,170.395356655121,"bootstrap",172.268374919891,NA
194,"xgboost","two_stage","m1",604,69.7146264578319,19.7146264578319,NA,NA,8.55086015387283,-8.45137696547381,78.1660034233057,52.9552485194026,86.4740043962613,61.4066254848764,94.9253813617351,0,0,1,1,169.452701330185,"bootstrap",170.918330907822,NA
195,"xgboost","two_stage","m1",623,61.544586087329,11.544586087329,NA,NA,7.44609618628676,-8.01490335026283,69.5594894375919,46.9505057367859,76.1386664378721,54.9654090870488,84.153569788135,1,0,0,1,170.621149778366,"bootstrap",172.158227443695,NA
196,"xgboost","two_stage","m1",591,66.037658110725,16.037658110725,NA,NA,7.95857824387692,-7.22559943882758,73.2632575495525,50.4391313845822,81.6361848368678,57.6647308234098,88.8617842756953,0,0,1,1,168.450850009918,"bootstrap",170.040808916092,NA
197,"xgboost","two_stage","m1",618,67.9060996311655,17.9060996311655,NA,NA,7.83128106224802,-8.09785722702859,76.003956858194,52.5570707963488,83.2551284659822,60.6549280233774,91.3529856930107,0,0,1,1,172.06169962883,"bootstrap",173.820192098618,NA
198,"xgboost","two_stage","m1",597,58.0123609693993,8.01236096939929,NA,NA,7.1279862922344,-7.09068482876036,65.1030457981597,44.0417645543247,71.9829573844739,51.132449383085,79.0736422132343,1,0,0,1,170.893617391586,"bootstrap",172.645651578903,NA
199,"xgboost","two_stage","m1",627,59.123812069893,9.12381206989304,NA,NA,7.03827545011103,-8.48863509242185,67.6124471623149,45.329045674403,72.9185784653831,53.8176807668248,81.407213557805,1,0,0,1,171.379891872406,"bootstrap",173.141340255737,NA
200,"xgboost","two_stage","m1",610,53.1422984186835,3.14229841868352,NA,NA,6.87658761989911,-7.34982316935008,60.4921215880336,39.6644343471473,66.6201624902198,47.0142575164973,73.9699856595699,1,1,0,1,170.989248037338,"bootstrap",172.854289054871,NA
201,"xgboost","two_stage","m1",603,57.3485570832521,7.34855708325214,NA,NA,6.58978345165871,-5.36553680453118,62.7140938877833,44.432818852083,70.2642953144212,49.7983556566142,75.6298321189524,1,1,0,1,169.102175474167,"bootstrap",170.832533836365,NA
202,"xgboost","two_stage","m1",621,67.3995803824529,17.3995803824529,NA,NA,8.85786343535137,-8.92010413297934,76.3196845154322,50.03848706919,84.7606736957158,58.9585912021693,93.6807778286952,0,0,1,1,168.569682359695,"bootstrap",170.089413404465,NA
203,"xgboost","two_stage","m1",607,61.6777950449649,11.6777950449649,NA,NA,7.26887471114087,-2.61555079821829,64.2933458431832,47.4310624029948,75.924527686935,50.0466132012131,78.5400784851533,1,0,0,1,170.342392444611,"bootstrap",172.100302219391,NA
204,"xgboost","two_stage","m1",602,61.1326033549215,11.1326033549215,NA,NA,7.85122085175925,-8.32124757119404,69.4538509261155,45.7444932508035,76.5207134590395,54.0657408219975,84.8419610302335,1,0,0,1,169.270408630371,"bootstrap",170.833435535431,NA
205,"xgboost","two_stage","m1",620,53.9541040843002,3.95410408430023,NA,NA,6.54641513073671,-7.6367303769631,61.5908344612633,41.1233662002082,66.7848419683922,48.7600965771713,74.4215723453553,1,1,0,1,169.748535633087,"bootstrap",171.271007299423,NA
206,"xgboost","two_stage","m1",602,50.4381511861435,0.438151186143521,NA,NA,7.54611859666862,-6.46794045432835,56.9060916404719,35.6480305136051,65.2282718586819,42.1159709679334,71.6962123130103,1,1,0,1,171.064953565598,"bootstrap",172.869241714478,NA
207,"xgboost","two_stage","m1",620,54.7901278963874,4.79012789638735,NA,NA,7.5512276907013,-7.39645523939378,62.1865831357811,39.9899935835513,69.5902622092235,47.386448822945,76.9867174486172,1,1,0,1,171.199330329895,"bootstrap",172.939088821411,NA
208,"xgboost","two_stage","m1",615,52.5571466502992,2.55714665029922,NA,NA,7.72024405868951,-6.77843478652413,59.3355814368233,37.4257463434085,67.68854695719,44.2041811299326,74.4669817437141,1,1,0,1,168.778990268707,"bootstrap",170.63982462883,NA
209,"xgboost","two_stage","m1",598,61.2812784938289,11.2812784938289,NA,NA,7.97993477321821,-7.06593711426191,68.3472156080908,45.6408937393424,76.9216632483154,52.7068308536043,83.9876003625773,1,0,0,1,171.28124499321,"bootstrap",173.022251367569,NA
210,"xgboost","two_stage","m1",606,61.1476602759658,11.1476602759658,NA,NA,7.90046004391689,-9.36754273429367,70.5152030102595,45.6630431285909,76.6322774233406,55.0305858628846,85.9998201576343,1,0,0,1,168.912405967712,"bootstrap",170.717976331711,NA
211,"xgboost","two_stage","m1",604,52.2005864971696,2.20058649716958,NA,NA,6.63383050216038,-5.69448731556898,57.8950738127386,39.198517633392,65.2026553609472,44.893004948961,70.8971426765162,1,1,0,1,169.600158929825,"bootstrap",171.351891040802,NA
212,"xgboost","two_stage","m1",627,55.0891893030258,5.08918930302578,NA,NA,7.0837103608887,-4.23407639222939,59.3232656952552,41.2053721187707,68.9730064872809,45.4394485110001,73.2070828795102,1,1,0,1,170.629874706268,"bootstrap",172.476701974869,NA
213,"xgboost","two_stage","m1",622,54.3065671771256,4.30656717712562,NA,NA,7.01256205467189,-6.71391174411868,61.0204789212443,40.5621981106165,68.0509362436347,47.2761098547352,74.7648479877534,1,1,0,1,170.872570037842,"bootstrap",172.766880750656,NA
